No.,Time,Source,Destination,Protocol,Length,Info,TBP
546099,1345.593093,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6947007] Unknown Payload Type (0x4bd) ,0.0
546101,1345.594529,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6948437] Unknown Payload Type (0x2422) ,0.0014360000000124273
546102,1345.59457,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6948497] Unknown Payload Type (0x2422) ,4.100000001017179e-05
546103,1345.594595,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6948523] Unknown Payload Type (0x2422) ,2.5000000050567905e-05
546105,1345.5969949999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6950917] Unknown Payload Type (0x2af9) ,0.002399999999852298
546107,1345.598329,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6952238] Unknown Payload Type (0x2ef6) ,0.001334000000042579
546108,1345.598378,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6952304] Unknown Payload Type (0x2ef6) ,4.899999998997373e-05
546110,1345.602069,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6955990] Unknown Payload Type (0x28ae) ,0.0036910000001171284
546113,1345.611281,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6965189] Unknown Payload Type (0x239e) ,0.00921199999993405
546114,1345.61135,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6965276] Unknown Payload Type (0x2352) ,6.899999993947858e-05
546116,1345.613117,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6967021] Unknown Payload Type (0x28ac) ,0.0017670000001999142
546118,1345.613195,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6967120] Unknown Payload Type (0x2828) ,7.799999980306893e-05
546120,1345.614123,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 6968043] Unknown Payload Type (0x24c3) ,0.0009280000001581357
546121,1345.753303,192.168.0.2,23.73.70.200,TCP,55,[TCP Keep-Alive] 3851  >  443 [ACK] Seq=1408 Ack=2701 Win=17408 Len=1,0.1391799999998966
546123,1345.767055,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7120967] Unknown Payload Type (0x978) ,0.01375200000006771
546124,1345.767124,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7121049] Unknown Payload Type (0x978) ,6.899999993947858e-05
546126,1345.770239,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7124151] Unknown Payload Type (0x3eb4) ,0.003114999999979773
546129,1345.775283,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7129195] Unknown Payload Type (0x2ad2) ,0.00504399999999805
546131,1345.776206,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7130118] Unknown Payload Type (0x2d3a) ,0.0009230000000570726
546133,1345.7800029999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7133912] Unknown Payload Type (0x2edd) ,0.003796999999849504
546136,1345.781827,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7135726] Unknown Payload Type (0x3408) ,0.0018240000001696899
546137,1345.781911,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7135835] Unknown Payload Type (0x24aa) ,8.400000001529406e-05
546139,1345.783052,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7136964] Unknown Payload Type (0x2823) ,0.0011409999999614229
546141,1345.783283,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x70) [Block ID: 63020 Packet ID: 7137204] Unknown Payload Type (0x27b4) ,0.00023099999998521525
