No.,Time,Source,Destination,Protocol,Length,Info,TBP
216799,636.3809570000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2377909] Unknown Payload Type (0x3c3c) ,0.0
216801,636.385589,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2382573] Unknown Payload Type (0x9d5) ,0.004631999999787695
216803,636.449359,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2446330] Unknown Payload Type (0x148d) ,0.06376999999997679
216804,636.4494480000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2446437] Unknown Payload Type (0x148d) ,8.900000023004395e-05
216806,636.462444,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2459386] Unknown Payload Type (0x13c) ,0.012995999999816377
216808,636.46347,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2460436] Unknown Payload Type (0x384) ,0.0010260000000243963
216810,636.465366,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2462337] Unknown Payload Type (0x6ff) ,0.0018959999999879074
216812,636.4662440000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2463228] Unknown Payload Type (0x8ed) ,0.0008780000001706867
216815,636.499378,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2496354] Unknown Payload Type (0x105e) ,0.03313399999979083
216817,636.52735,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2524334] Unknown Payload Type (0x2be) ,0.027971999999977015
216819,636.528839,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2525823] Unknown Payload Type (0xe71) ,0.001488999999992302
216821,636.6184,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2615381] Unknown Payload Type (0x3557) ,0.08956100000000333
216823,636.618925,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2615919] Unknown Payload Type (0x3553) ,0.0005250000000387445
216825,636.6201940000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2617178] Unknown Payload Type (0x1910) ,0.0012690000002066881
216827,636.6205570000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2617547] Unknown Payload Type (0x2f50) ,0.0003629999999930078
216828,636.6206080000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2617601] Unknown Payload Type (0x2f50) ,5.0999999984924216e-05
216830,636.621883,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2618867] Unknown Payload Type (0x32cc) ,0.001274999999850479
216831,636.62193,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x46) [Block ID: 63020 Packet ID: 2618928] Unknown Payload Type (0x32cc) ,4.6999999995023245e-05
