No.,Time,Source,Destination,Protocol,Length,Info,TBP
1273267,3578.3205789999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230672948352303952 Packet ID: -558398743] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2e50) ,0.0
1273268,3578.32061,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230672037819237200 Packet ID: -558333207] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1942) ,3.100000049016671e-05
1273269,3578.320639,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230667691312333648 Packet ID: -558267671] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3165) ,2.89999998130952e-05
1273271,3578.334192000001,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230643016725218128 Packet ID: -558202135] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2452) ,0.013553000001138571
1273274,3578.334263,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230638983750927184 Packet ID: -558136599] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3ac9) ,7.099999902493437e-05
1273275,3578.334292,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230621168226583376 Packet ID: -558071063] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2837) ,2.89999998130952e-05
1273277,3578.3401329999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230630630039536464 Packet ID: -558005527] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2aea) ,0.005840999999691121
1273279,3578.341343,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230632987976581968 Packet ID: -557939991] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3b28) ,0.0012100000003556488
1273282,3578.3414,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230632987976581968 Packet ID: -557874455] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x14c9) ,5.6999999742402e-05
1273283,3578.3414340000004,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x75) [Block ID: 3230632296486847312 Packet ID: -557808919] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2594) ,3.400000059627928e-05
