No.,Time,Source,Destination,Protocol,Length,Info,TBP
519366,1276.890883,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5353665] Unknown Payload Type (0xf88) ,0.0
519368,1276.893818,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5356594] Unknown Payload Type (0x3b4b) ,0.002934999999979482
519369,1276.893873,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5356663] Unknown Payload Type (0x3b4b) ,5.499999997482519e-05
519371,1276.894161,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5356946] Unknown Payload Type (0x3ad5) ,0.0002879999999549909
519373,1276.908628,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5371401] Unknown Payload Type (0x21fc) ,0.014466999999967811
519375,1276.90932,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5372096] Unknown Payload Type (0x245b) ,0.0006920000000718574
519377,1276.912546,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5375318] Unknown Payload Type (0x2352) ,0.0032260000000405853
519378,1276.912609,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5375398] Unknown Payload Type (0x2352) ,6.299999995462713e-05
519380,1276.9161689999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5378945] Unknown Payload Type (0xc6a) ,0.0035599999998794374
519382,1276.916381,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5379165] Unknown Payload Type (0xc9c) ,0.00021200000014687248
519384,1276.9176710000004,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5380447] Unknown Payload Type (0x1061) ,0.001290000000381042
519386,1276.918678,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5381454] Unknown Payload Type (0x1360) ,0.0010069999996176193
519388,1276.91897,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5381753] Unknown Payload Type (0x13fe) ,0.0002919999999448919
519390,1276.921999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5384758] Unknown Payload Type (0x227) ,0.0030289999999695283
519393,1276.9235099999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5386234] Unknown Payload Type (0x723) ,0.0015109999999367574
519394,1276.9236310000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5386408] Unknown Payload Type (0x64e) ,0.00012100000026293856
519395,1276.923685,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5386470] Unknown Payload Type (0x64e) ,5.3999999863663106e-05
519397,1276.944364,192.168.0.2,175.142.175.81,UDP,145,12236  >  27078 Len=103,0.020678999999972802
519398,1276.944462,192.168.0.2,185.13.112.169,UDP,145,12236  >  51029 Len=103,9.799999997994746e-05
519399,1276.944565,192.168.0.2,95.178.133.122,UDP,145,12236  >  20596 Len=103,0.00010300000008101051
519400,1276.944642,192.168.0.2,208.103.122.167,UDP,145,12236  >  5000 Len=103,7.699999991928053e-05
519402,1276.952325,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x6c) [Block ID: 63020 Packet ID: 5415101] Unknown Payload Type (0x1f3d) ,0.007683000000042739
