No.,Time,Source,Destination,Protocol,Length,Info,TBP
857902,1936.971311,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862853013612577616 Packet ID: 284634947] [RANGE_ERROR] Unknown Payload Type (0xce) ,0.0
857905,1936.971389,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862842426518192976 Packet ID: 284700483] [RANGE_ERROR] Unknown Payload Type (0x2bd7) ,7.80000000304426e-05
857919,1936.9755120000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862827956773372752 Packet ID: 284766019] [RANGE_ERROR] Unknown Payload Type (0x16ee) ,0.004123000000163302
857925,1936.9791030000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862840764365849424 Packet ID: 284831555] [RANGE_ERROR] Unknown Payload Type (0x16aa) ,0.0035909999999148567
857929,1936.979175,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862840764365849424 Packet ID: 284897091] [RANGE_ERROR] Unknown Payload Type (0x351e) ,7.199999981821747e-05
857932,1936.9792280000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862840699941339984 Packet ID: 284962627] [RANGE_ERROR] Unknown Payload Type (0x368f) ,5.300000020724838e-05
858028,1936.998493,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862830976135381840 Packet ID: 285028163] [RANGE_ERROR] Unknown Payload Type (0x3290) ,0.01926499999990483
858038,1936.999454,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862834364864578384 Packet ID: 285093699] [RANGE_ERROR] Unknown Payload Type (0x36d9) ,0.0009609999999611318
858044,1937.001468,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862839806588142416 Packet ID: 285159235] [RANGE_ERROR] Unknown Payload Type (0xf70) ,0.0020139999999173597
858148,1937.022027,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862832277510472528 Packet ID: 285224771] [RANGE_ERROR] Unknown Payload Type (0xcd6) ,0.0205590000000484
858225,1937.037347,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862827952478405456 Packet ID: 285290307] [RANGE_ERROR] Unknown Payload Type (0x3777) ,0.015319999999974243
858231,1937.043419,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862853498943882064 Packet ID: 285355843] [RANGE_ERROR] Unknown Payload Type (0x3bdd) ,0.006072000000131084
858235,1937.0434850000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862847584773915472 Packet ID: 285421379] [RANGE_ERROR] Unknown Payload Type (0x11ea) ,6.60000000607397e-05
858253,1937.045404,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862855285650277200 Packet ID: 285486915] [RANGE_ERROR] Unknown Payload Type (0x3674) ,0.001918999999816151
858255,1937.0454710000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862853949915448144 Packet ID: 285552451] [RANGE_ERROR] Unknown Payload Type (0x124e) ,6.700000017190177e-05
858634,1937.120984,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.07551299999977346
859194,1937.270656,192.168.0.2,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,0.14967200000000958
859576,1937.362566,192.168.0.2,95.44.75.200,UDP,361,12236  >  42957 Len=319,0.09191000000009808
859739,1937.391255,192.168.0.2,113.193.151.171,GVSP,1432,Unknown Format (0x13) [Block ID: 3230689724494562128 Packet ID: -1460305317] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x32fc) ,0.028688999999985754
859743,1937.391314,192.168.0.2,113.193.151.171,GVSP,1432,Unknown Format (0x13) [Block ID: 3230689724494562128 Packet ID: -1460239781] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1315) ,5.899999996472616e-05
860226,1937.4833199999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863114439681950544 Packet ID: 285617987] [RANGE_ERROR] Unknown Payload Type (0x3e42) ,0.0920059999998557
860300,1937.489877,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 285683523] [RANGE_ERROR] Unknown Payload Type (0x20eb) ,0.006557000000157132
860301,1937.4900030000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 285749059] [RANGE_ERROR] Unknown Payload Type (0x3539) ,0.00012600000013662793
860302,1937.4900530000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 285814595] [RANGE_ERROR] Unknown Payload Type (0x25ca) ,5.000000010113581e-05
860303,1937.4900989999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 285880131] [RANGE_ERROR] Unknown Payload Type (0x9d7) ,4.599999965648749e-05
860304,1937.490143,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 285945667] [RANGE_ERROR] Unknown Payload Type (0x2af5) ,4.4000000116284355e-05
860305,1937.4901969999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 286011203] [RANGE_ERROR] Unknown Payload Type (0x33ce) ,5.3999999863663106e-05
860306,1937.490245,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 286076739] [RANGE_ERROR] Unknown Payload Type (0x2650) ,4.8000000106185325e-05
860307,1937.49029,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 286142275] [RANGE_ERROR] Unknown Payload Type (0xc5b) ,4.500000000007276e-05
860308,1937.4903359999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 286207811] [RANGE_ERROR] Unknown Payload Type (0x36fe) ,4.5999999883861165e-05
860309,1937.4903829999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16863005484951585616 Packet ID: 286273347] [RANGE_ERROR] Unknown Payload Type (0xa8f) ,4.6999999995023245e-05
860362,1937.505139,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286338883] [RANGE_ERROR] Unknown Payload Type (0x2af2) ,0.014756000000261338
860363,1937.505197,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286404419] [RANGE_ERROR] Unknown Payload Type (0x224e) ,5.799999985356408e-05
860364,1937.5052420000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286469955] [RANGE_ERROR] Unknown Payload Type (0xb89) ,4.5000000227446435e-05
860365,1937.5052859999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286535491] [RANGE_ERROR] Unknown Payload Type (0x2273) ,4.3999999661537004e-05
860366,1937.5053280000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286601027] [RANGE_ERROR] Unknown Payload Type (0x1175) ,4.2000000348707545e-05
860367,1937.5053699999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286666563] [RANGE_ERROR] Unknown Payload Type (0x2f77) ,4.199999966658652e-05
860368,1937.505418,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286732099] [RANGE_ERROR] Unknown Payload Type (0x31d7) ,4.8000000106185325e-05
860369,1937.50546,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286797635] [RANGE_ERROR] Unknown Payload Type (0x31d1) ,4.200000012133387e-05
860370,1937.505501,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286863171] [RANGE_ERROR] Unknown Payload Type (0x32ff) ,4.100000001017179e-05
860371,1937.505544,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286928707] [RANGE_ERROR] Unknown Payload Type (0x3308) ,4.3000000005122274e-05
860372,1937.505586,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 286994243] [RANGE_ERROR] Unknown Payload Type (0x25a9) ,4.1999999893960194e-05
860373,1937.505624,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 287059779] [RANGE_ERROR] Unknown Payload Type (0x4c4) ,3.799999990405922e-05
860374,1937.505662,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 287125315] [RANGE_ERROR] Unknown Payload Type (0x12dd) ,3.80000001314329e-05
860375,1937.5056989999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 287190851] [RANGE_ERROR] Unknown Payload Type (0x3e59) ,3.699999979289714e-05
860376,1937.5057359999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 287256387] [RANGE_ERROR] Unknown Payload Type (0x32aa) ,3.700000002027082e-05
860377,1937.5057769999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 287321923] [RANGE_ERROR] Unknown Payload Type (0xc1a) ,4.100000001017179e-05
860378,1937.5058199999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x13) [Block ID: 16862986655814959952 Packet ID: 287387459] [RANGE_ERROR] Unknown Payload Type (0x10b6) ,4.3000000005122274e-05
