No.,Time,Source,Destination,Protocol,Length,Info,TBP
200409,607.574887,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7126305] Unknown Payload Type (0xd50) ,0.0
200411,607.593483,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7144899] Unknown Payload Type (0x10b6) ,0.018596000000002277
200412,607.593537,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7144966] Unknown Payload Type (0x10b6) ,5.3999999977349944e-05
200414,607.594887,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7146277] Unknown Payload Type (0x12e7) ,0.0013500000000021828
200416,607.596709,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7147972] Unknown Payload Type (0x3992) ,0.0018220000000610526
200418,607.601335,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7152751] Unknown Payload Type (0x8f0) ,0.00462599999991653
200420,607.6154730000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7166846] Unknown Payload Type (0x8db) ,0.014138000000230022
200422,607.628599,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7179991] Unknown Payload Type (0x3da0) ,0.013125999999829219
200425,607.636527,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7187925] Unknown Payload Type (0x4e) ,0.007927999999992608
200427,607.641825,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7193241] Unknown Payload Type (0x3eee) ,0.005298000000038883
200429,607.680329,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7231643] Unknown Payload Type (0x2563) ,0.03850399999998899
200431,607.689404,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7240821] Unknown Payload Type (0x130b) ,0.009074999999938882
200434,607.7107490000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7262153] Unknown Payload Type (0x1fa6) ,0.02134500000022399
200435,607.710819,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7262248] Unknown Payload Type (0x1fa6) ,6.999999982326699e-05
200436,607.710847,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7262277] Unknown Payload Type (0x1fa6) ,2.7999999929306796e-05
200437,607.710872,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7262303] Unknown Payload Type (0x1fa6) ,2.5000000050567905e-05
200438,607.710895,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7262328] Unknown Payload Type (0x1fa6) ,2.300000005561742e-05
200441,607.712515,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7263924] Unknown Payload Type (0x262d) ,0.0016200000000026193
200442,607.712616,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7264037] Unknown Payload Type (0x23ac) ,0.00010099999997237319
200443,607.712666,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7264091] Unknown Payload Type (0x23ac) ,4.999999998744897e-05
200445,607.712813,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7264235] Unknown Payload Type (0x243d) ,0.0001469999999699212
200448,607.715379,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7266718] Unknown Payload Type (0x2cd8) ,0.0025660000000016225
200450,607.7155740000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7266988] Unknown Payload Type (0x2b4c) ,0.00019500000018979335
200451,607.71565,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7267072] Unknown Payload Type (0x2b4c) ,7.599999980811845e-05
200452,607.715741,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7267157] Unknown Payload Type (0x1f6e) ,9.099999999762076e-05
200453,607.715823,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7267237] Unknown Payload Type (0x1f6e) ,8.200000002034358e-05
200455,607.716044,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7267472] Unknown Payload Type (0x1f82) ,0.00022100000001046283
200457,607.717889,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7269306] Unknown Payload Type (0x2050) ,0.0018450000000029831
200460,607.721487,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7272903] Unknown Payload Type (0x1376) ,0.0035980000000108703
200462,607.7225,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7273916] Unknown Payload Type (0x3d31) ,0.0010129999999435313
200464,607.724051,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7275463] Unknown Payload Type (0x25d) ,0.0015510000000631408
200466,607.7262910000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7277707] Unknown Payload Type (0x1151) ,0.0022400000001425724
200467,607.72637,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x44) [Block ID: 63020 Packet ID: 7277798] Unknown Payload Type (0x1151) ,7.899999980054417e-05
