No.,Time,Source,Destination,Protocol,Length,Info,TBP
1099335,2183.552256,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0
1099336,2183.552285,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.900000026784255e-05
1099338,2183.5544879999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0022029999995538674
1099356,2183.554939,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00045100000033926335
1099357,2183.5549969999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.79999996261904e-05
1099358,2183.555031,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1099359,2183.555077,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.600000011123484e-05
1099360,2183.555132,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.499999997482519e-05
1099361,2183.555172,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.999999989900971e-05
1099362,2183.555213,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.1000000237545464e-05
1099363,2183.555255,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.200000012133387e-05
1099364,2183.555307,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.199999986871262e-05
1099365,2183.555356,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.8999999762600055e-05
1099366,2183.5554030000008,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.700000090451795e-05
1099367,2183.555452,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.8999999307852704e-05
1099368,2183.555498,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.600000011123484e-05
1099369,2183.555535,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.699999979289714e-05
1099370,2183.555571,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1099371,2183.555605,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1099372,2183.555655,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.000000010113581e-05
1099373,2183.5557,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.4999999772699084e-05
1099378,2183.555748,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.8000000333559e-05
1099379,2183.555794000001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.600000056598219e-05
1099380,2183.55584,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.599999920174014e-05
1099381,2183.555884,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.399999988891068e-05
1099382,2183.555947,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.299999995462713e-05
1099383,2183.555996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.9000000217347406e-05
1099384,2183.556042,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.600000011123484e-05
1099385,2183.5560920000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.000000055588316e-05
1099386,2183.55613,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.7999999221938197e-05
1099387,2183.556188,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.800000008093775e-05
1099388,2183.5562370000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.9000000217347406e-05
1099389,2183.556277,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.999999989900971e-05
1099390,2183.556333,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.599999985861359e-05
1099391,2183.556384,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.0999999984924216e-05
1099392,2183.556438,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.400000009103678e-05
1099393,2183.556479,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.099999978279811e-05
1099395,2183.567175,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.010696000000280037
1099396,2183.5672219999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.6999999540275894e-05
1099398,2183.574765,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.007543000000168831
1099400,2183.5931969999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.018431999999847903
1099402,2183.598503,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.005306000000473432
1099403,2183.598572,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.899999971210491e-05
1099406,2183.598885000001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00031300000091505353
1099407,2183.598943,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.799999917144305e-05
1099409,2183.602724,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0037809999998899
1099410,2183.602775,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.0999999984924216e-05
1099415,2183.603026,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00025100000038946746
1099416,2183.603076000001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.000000055588316e-05
1099417,2183.603109,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.299999934824882e-05
1099418,2183.603148,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.90000000152213e-05
1099419,2183.603184,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1099421,2183.612975,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.009790999999950145
1099424,2183.6238399999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.010864999999739666
1099425,2183.623916,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.60000002628658e-05
1099427,2183.627432,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0035160000002179004
1099429,2183.631611,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.004178999999567168
1099432,2183.631779,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00016800000003058813
1099433,2183.631823,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.400000034365803e-05
1099434,2183.631864,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.099999978279811e-05
1099436,2183.635336,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0034719999998742423
1099437,2183.635389,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.300000020724838e-05
1099438,2183.635425,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1099442,2183.635514,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,8.900000011635711e-05
1099443,2183.635546,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.199999991920777e-05
1099444,2183.635587,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.1000000237545464e-05
1099448,2183.641541,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.005953999999746884
1099449,2183.64161,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.900000016685226e-05
1099450,2183.641635,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.499999982319423e-05
1099451,2183.641677,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.200000012133387e-05
1099452,2183.641701,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.3999999939405825e-05
1099454,2183.646393,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00469199999997727
1099457,2183.646694,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0003010000000358559
1099458,2183.646734,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.999999989900971e-05
1099460,2183.656473,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.009739000000081433
1099462,2183.6628739999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.006400999999641499
1099464,2183.663164,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00029000000040468876
1099468,2183.675575,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.012411000000156491
1099469,2183.67564,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.499999972220394e-05
1099470,2183.675683,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.3000000005122274e-05
1099471,2183.675715,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.199999991920777e-05
1099473,2183.679651000001,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x22) [Block ID: 3230696149765636944 Packet ID: -1359379856] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1c3b) ,0.003936000000976492
1099474,2183.67972,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x22) [Block ID: 3230696149765636944 Packet ID: -1359314320] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2a26) ,6.899999925735756e-05
1099477,2183.679808,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x22) [Block ID: 3230688156831499088 Packet ID: -1359248784] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3c63) ,8.799999977782136e-05
