No.,Time,Source,Destination,Protocol,Length,Info,TBP
1167561,2284.794312,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13047518 Win=1959168 Len=0,7.69999992371595e-05
1167564,2284.794382,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13050438 Win=1959168 Len=0,7.000000005064066e-05
1167567,2284.79445,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13053358 Win=1959168 Len=0,6.79999998283165e-05
1167570,2284.794679,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13056278 Win=1959168 Len=0,0.00022900000021763844
1167573,2284.794752,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13059198 Win=1959168 Len=0,7.299999970200588e-05
1167576,2284.796996,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13062118 Win=1959168 Len=0,0.00224400000024616
1167579,2284.797068,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13065038 Win=1959168 Len=0,7.199999981821747e-05
1167582,2284.797142000001,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13067958 Win=1959168 Len=0,7.400000095003634e-05
1167585,2284.797213,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13070878 Win=1959168 Len=0,7.099999902493437e-05
1167588,2284.797285,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13073798 Win=1959168 Len=0,7.200000027296483e-05
1167592,2284.801568,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13076718 Win=1959168 Len=0,0.00428299999975934
1167595,2284.80167,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13079638 Win=1959168 Len=0,0.00010199999996984843
1167598,2284.801751,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13082558 Win=1959168 Len=0,8.100000013655517e-05
1167601,2284.8018239999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13085478 Win=1959168 Len=0,7.299999970200588e-05
1167604,2284.801894,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13088398 Win=1959168 Len=0,7.000000050538802e-05
1167607,2284.801952,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13091318 Win=1959168 Len=0,5.79999996261904e-05
1167610,2284.802019,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13094238 Win=1959168 Len=0,6.700000039927545e-05
1167613,2284.8020899999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13097158 Win=1959168 Len=0,7.099999947968172e-05
1167616,2284.802327,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13100078 Win=1959168 Len=0,0.00023700000019744039
1167619,2284.802389,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13102998 Win=1959168 Len=0,6.200000007083872e-05
1167622,2284.8024579999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13105918 Win=1959168 Len=0,6.899999971210491e-05
1167625,2284.805124,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13108838 Win=1959168 Len=0,0.002666000000317581
1167628,2284.805206,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13111758 Win=1959168 Len=0,8.200000002034358e-05
1167629,2284.805666,192.168.0.2,201.52.67.173,TCP,66,[TCP Retransmission] 4228  >  12236 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=256 SACK_PERM=1,0.0004600000002028537
1167632,2284.80856,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13114678 Win=1959168 Len=0,0.0028939999997419363
1167635,2284.808629,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13117598 Win=1959168 Len=0,6.900000016685226e-05
1167638,2284.80869,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13120518 Win=1959168 Len=0,6.099999973230297e-05
1167641,2284.8087570000002,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13123438 Win=1959168 Len=0,6.700000039927545e-05
1167644,2284.808823,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13126358 Win=1959168 Len=0,6.599999960599234e-05
1167647,2284.808888,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13129278 Win=1959168 Len=0,6.500000017695129e-05
1167650,2284.8089609999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13132198 Win=1959168 Len=0,7.299999970200588e-05
1167653,2284.809028,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13135118 Win=1959168 Len=0,6.700000039927545e-05
1167656,2284.812042,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13138038 Win=1959168 Len=0,0.003013999999893713
1167659,2284.812128,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13140958 Win=1959168 Len=0,8.600000001024455e-05
1167662,2284.812202,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13143878 Win=1959168 Len=0,7.400000004054164e-05
1167665,2284.8122789999998,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13146798 Win=1959168 Len=0,7.699999969190685e-05
1167668,2284.812347,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13149718 Win=1959168 Len=0,6.800000028306386e-05
1167671,2284.8124199999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13152638 Win=1959168 Len=0,7.299999970200588e-05
1167674,2284.812491,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13155558 Win=1959168 Len=0,7.100000038917642e-05
1167677,2284.812553,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13158478 Win=1959168 Len=0,6.200000007083872e-05
1167680,2284.8127210000002,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13161398 Win=1959168 Len=0,0.00016800000003058813
1167691,2284.818618,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13164318 Win=1959168 Len=0,0.005896999999549735
1167694,2284.818701,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13167238 Win=1959168 Len=0,8.300000035887933e-05
1167697,2284.818765,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13170158 Win=1959168 Len=0,6.399999983841553e-05
1167700,2284.818833,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13173078 Win=1959168 Len=0,6.79999998283165e-05
1167703,2284.818906,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13175998 Win=1959168 Len=0,7.300000015675323e-05
1167706,2284.818975,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13178918 Win=1959168 Len=0,6.900000016685226e-05
1167709,2284.819027,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13180404 Win=1959168 Len=0,5.199999986871262e-05
1167720,2284.886105,192.168.0.2,45.33.3.7,TCP,66,4235  >  443 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=256 SACK_PERM=1,0.06707800000003772
1167734,2284.976574,192.168.0.2,201.52.67.173,UDP,62,12236  >  12236 Len=20,0.09046899999975722
1167751,2285.001563,192.168.0.2,178.48.53.33,UDP,1123,12236  >  8999 Len=1081,0.024989000000005035
1167765,2285.05817,192.168.0.2,45.33.3.7,TCP,54,4235  >  443 [ACK] Seq=1 Ack=1 Win=17408 Len=0,0.05660699999998542
1167766,2285.0592579999998,192.168.0.2,45.33.3.7,TLSv1.2,270,Client Hello,0.0010879999999815482
1167769,2285.077194,192.168.0.2,201.6.2.77,DNS,78,Standard query 0x0ae9 AAAA assets.zendesk.com,0.01793600000019069
1167772,2285.105696,192.168.0.2,72.21.91.110,TCP,66,4236  >  443 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=256 SACK_PERM=1,0.028502000000116823
1167784,2285.218617,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13183324 Win=1959168 Len=0,0.11292099999991478
1167787,2285.218682,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13186244 Win=1959168 Len=0,6.500000017695129e-05
1167790,2285.218839,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13189164 Win=1959168 Len=0,0.00015699999994467362
1167793,2285.220071,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13192084 Win=1959168 Len=0,0.0012320000000727305
1167796,2285.220136,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13195004 Win=1959168 Len=0,6.499999972220394e-05
1167799,2285.220206,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13196571 Win=1959168 Len=0,7.000000005064066e-05
1167802,2285.220275,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13199491 Win=1959168 Len=0,6.900000016685226e-05
1167805,2285.2220399999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13202411 Win=1959168 Len=0,0.0017649999995228427
1167808,2285.2254550000002,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13205331 Win=1959168 Len=0,0.0034150000005865877
1167811,2285.2258899999997,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13208251 Win=1959168 Len=0,0.00043499999947016477
1167814,2285.22623,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13211171 Win=1959168 Len=0,0.0003400000005058246
1167817,2285.2266010000008,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13214091 Win=1959168 Len=0,0.00037100000054124394
1167820,2285.2267420000007,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13217011 Win=1959168 Len=0,0.00014099999998506973
1167823,2285.2268129999998,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13219931 Win=1959168 Len=0,7.099999902493437e-05
1167826,2285.226877,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13222851 Win=1959168 Len=0,6.400000029316288e-05
1167829,2285.226946,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13225771 Win=1959168 Len=0,6.900000016685226e-05
1167832,2285.227141,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13228691 Win=1959168 Len=0,0.00019499999962135917
1167835,2285.227211,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13231611 Win=1959168 Len=0,7.000000005064066e-05
1167838,2285.227291,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13234531 Win=1959168 Len=0,8.000000025276677e-05
1167841,2285.227393,192.168.0.2,104.25.202.21,TCP,54,4218  >  443 [ACK] Seq=2519 Ack=13236461 Win=1959168 Len=0,0.00010199999996984843
1167847,2285.239535,192.168.0.2,45.33.3.7,TCP,54,4235  >  443 [ACK] Seq=217 Ack=2921 Win=17408 Len=0,0.012142000000039843
1167852,2285.247141,192.168.0.2,45.33.3.7,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request",0.007605999999668711
1167855,2285.256664,192.168.0.2,106.71.19.184,GVSP,331,Unknown Format (0x70) [Block ID: 14953 Packet ID: 3553898] Unknown Payload Type (0x3866) ,0.009523000000172033
1167857,2285.2625120000002,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=1 Ack=1 Win=17408 Len=0,0.005848000000241882
1167858,2285.262702,192.168.0.2,72.21.91.110,TLSv1.2,260,Client Hello,0.0001899999997476698
1167872,2285.3689440000007,192.168.0.2,23.73.74.14,TCP,66,4238  >  443 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=256 SACK_PERM=1,0.1062420000007478
1167874,2285.395113,192.168.0.2,23.73.74.14,TCP,54,4238  >  443 [ACK] Seq=1 Ack=1 Win=17408 Len=0,0.026168999999299558
1167875,2285.395344,192.168.0.2,23.73.74.14,TLSv1.2,571,Client Hello,0.00023099999998521525
1167878,2285.414419,192.168.0.2,45.33.3.7,TLSv1.2,550,Application Data,0.01907500000015716
1167889,2285.431632,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=207 Ack=2921 Win=17408 Len=0,0.017212999999628664
1167892,2285.443304,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=207 Ack=4978 Win=17408 Len=0,0.01167200000008961
1167893,2285.444851,192.168.0.2,72.21.91.110,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request",0.0015470000003006135
1167894,2285.448445,192.168.0.2,72.21.91.110,TLSv1.2,147,Application Data,0.0035939999997935956
1167895,2285.448602,192.168.0.2,72.21.91.110,TLSv1.2,314,Application Data,0.00015699999994467362
1167899,2285.460791,192.168.0.2,23.73.74.14,TLSv1.2,105,"Change Cipher Spec, Hello Request, Hello Request",0.012189000000034866
1167900,2285.4615280000007,192.168.0.2,23.73.74.14,TLSv1.2,147,Application Data,0.0007370000007540511
1167901,2285.461819,192.168.0.2,23.73.74.14,TLSv1.2,713,Application Data,0.00029099999937898247
1167907,2285.4799,192.168.0.2,23.73.74.14,TLSv1.2,92,Application Data,0.01808099999971091
1167908,2285.484586,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.004686000000219792
1167909,2285.484589,192.168.0.2,188.49.129.56,GVSP,62,Unknown Format (0x28) [Block ID: 16865311826554962768 Packet ID: 951267160] [RANGE_ERROR] Unknown Payload Type (0x0) ,3.000000106112566e-06
1167913,2285.573556,192.168.0.2,45.33.3.7,TCP,54,4235  >  443 [ACK] Seq=839 Ack=7255 Win=17408 Len=0,0.08896699999968405
1167916,2285.573947,192.168.0.2,45.33.3.7,TCP,54,4235  >  443 [ACK] Seq=839 Ack=10175 Win=17408 Len=0,0.00039100000003600144
1167919,2285.57402,192.168.0.2,45.33.3.7,TCP,54,4235  >  443 [ACK] Seq=839 Ack=12001 Win=17408 Len=0,7.300000015675323e-05
1167921,2285.578079,192.168.0.2,72.21.91.110,TCP,66,[TCP Dup ACK 1167892#1] 4236  >  443 [ACK] Seq=686 Ack=4978 Win=17408 Len=0 SLE=5220 SRE=5288,0.004058999999870139
1167923,2285.578126000001,192.168.0.2,72.21.91.110,TCP,66,[TCP Dup ACK 1167892#2] 4236  >  443 [ACK] Seq=686 Ack=4978 Win=17408 Len=0 SLE=5220 SRE=5326,4.700000090451795e-05
1167925,2285.578152,192.168.0.2,72.21.91.110,TCP,66,[TCP Dup ACK 1167892#3] 4236  >  443 [ACK] Seq=686 Ack=4978 Win=17408 Len=0 SLE=5220 SRE=5368,2.5999999252235284e-05
1167927,2285.58128,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=686 Ack=5368 Win=16896 Len=0,0.003127999999833264
1167928,2285.581503000001,192.168.0.2,72.21.91.110,TLSv1.2,92,Application Data,0.00022300000091490801
1167930,2285.692876,192.168.0.2,23.73.74.14,TCP,54,4238  >  443 [ACK] Seq=1359 Ack=845 Win=16640 Len=0,0.11137299999927563
1167932,2285.706409,192.168.0.2,72.21.91.110,TCP,66,[TCP Dup ACK 1167927#1] 4236  >  443 [ACK] Seq=724 Ack=5368 Win=16896 Len=0 SLE=4978 SRE=5220,0.013532999999824824
1167934,2285.789467,192.168.0.2,177.203.49.96,UDP,159,12236  >  1024 Len=117,0.08305800000016461
1167935,2285.789633,192.168.0.2,164.138.38.112,UDP,159,12236  >  49001 Len=117,0.00016599999980826396
1167936,2285.789757,192.168.0.2,105.104.121.127,UDP,159,12236  >  47783 Len=117,0.00012400000014167745
1167937,2285.7898600000008,192.168.0.2,89.177.10.123,UDP,159,12236  >  24209 Len=117,0.00010300000076313154
1167938,2285.798923,192.168.0.2,45.33.3.7,TLSv1.2,592,Application Data,0.009062999999059684
1167940,2285.90818,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.10925700000007055
1167942,2285.983759,192.168.0.2,24.226.180.60,GVSP,62,Unknown Format (0x28) [Block ID: 7081337014431302468 Packet ID: -1454349134] [BLOCK_DROPPED] Unknown Payload Type (0x0) ,0.07557900000028894
1167943,2285.996604,192.168.0.2,45.33.3.7,TCP,54,4235  >  443 [ACK] Seq=1377 Ack=12614 Win=16896 Len=0,0.012844999999742868
1167946,2286.0572190000007,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=5672 Win=16640 Len=0,0.06061500000078013
1167949,2286.059053,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=8592 Win=17408 Len=0,0.0018339999992349476
1167952,2286.059977,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=11512 Win=17408 Len=0,0.000923999999940861
1167955,2286.0600489999997,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=14432 Win=17408 Len=0,7.199999981821747e-05
1167958,2286.060117,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=17352 Win=17408 Len=0,6.800000028306386e-05
1167961,2286.060188,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=20272 Win=17408 Len=0,7.099999993442907e-05
1167964,2286.061561,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=22084 Win=17408 Len=0,0.0013730000000578002
1167967,2286.061611,192.168.0.2,72.21.91.110,TCP,54,4236  >  443 [ACK] Seq=724 Ack=22152 Win=17408 Len=0,5.000000010113581e-05
1167971,2286.135749,192.168.0.2,178.48.53.33,UDP,62,12236  >  8999 Len=20,0.07413799999994808
1167973,2286.143698,192.168.0.2,49.130.131.180,UDP,159,12236  >  6881 Len=117,0.007948999999825901
1167974,2286.143805,192.168.0.2,178.48.53.33,UDP,62,12236  >  8999 Len=20,0.00010700000029828516
1167975,2286.143869,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.399999983841553e-05
1167976,2286.143905,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1167977,2286.14394,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.500000002532033e-05
1167978,2286.143973,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.300000025774352e-05
1167979,2286.1440079999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.499999957057298e-05
1167980,2286.144041,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.300000025774352e-05
1167981,2286.144075,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1167982,2286.144112,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.699999979289714e-05
1167983,2286.1441489999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.699999979289714e-05
1167984,2286.144187000001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000010409276e-05
1167985,2286.144225,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.7999999221938197e-05
1167986,2286.1442620000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.7000000702391844e-05
1167987,2286.1443,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.7999999221938197e-05
1167988,2286.144337,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.700000024764449e-05
1167989,2286.144373,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1167990,2286.1444070000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1167991,2286.144441,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.399999968678458e-05
1167992,2286.144475,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1167993,2286.144506,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.100000003541936e-05
1167994,2286.144541,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.500000002532033e-05
1167995,2286.144579,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.799999967668555e-05
1167996,2286.144616,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.700000024764449e-05
1167997,2286.1446920000008,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.600000071761315e-05
1167998,2286.1447350000008,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.3000000005122274e-05
1167999,2286.144773,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.7999999221938197e-05
1168000,2286.144808,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.500000002532033e-05
1168001,2286.144844,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1168002,2286.144882,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000001314329e-05
1168003,2286.144918,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1168004,2286.144956,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000001314329e-05
1168005,2286.144993,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.699999979289714e-05
1168006,2286.145029,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1168007,2286.145066,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.700000024764449e-05
1168008,2286.145102,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1168009,2286.1451420000008,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.000000080850441e-05
1168010,2286.145181,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.89999991057266e-05
1168011,2286.145219,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000001314329e-05
1168012,2286.145255,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1168013,2286.145289,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1168014,2286.1453239999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.499999957057298e-05
1168015,2286.14536,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.600000036385609e-05
1168016,2286.145395,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.500000002532033e-05
1168017,2286.14544,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.4999999772699084e-05
1168018,2286.1454870000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.7000000449770596e-05
1168019,2286.145565,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.799999957569526e-05
