No.,Time,Source,Destination,Protocol,Length,Info,TBP
1075573,2144.902034,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0
1075574,2144.902084,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.999999964638846e-05
1075575,2144.902122,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000001314329e-05
1075577,2144.910307,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.008185000000139553
1075581,2144.9103800000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.300000061150058e-05
1075582,2144.910409,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.899999935834785e-05
1075583,2144.910451,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.200000012133387e-05
1075585,2144.9158629999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.005411999999523687
1075589,2144.918201,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0023380000002362067
1075590,2144.9182739999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.299999970200588e-05
1075591,2144.918306,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.200000037395512e-05
1075595,2144.922645,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.004339000000072701
1075596,2144.922822,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00017699999989417847
1075597,2144.9229149999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,9.299999965151073e-05
1075599,2144.9264550000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.003540000001066801
1075600,2144.926523,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.799999937356915e-05
1075603,2144.926729,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00020599999970727367
1075604,2144.926763,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1075605,2144.9268079999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.4999999772699084e-05
1075606,2144.926834,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.6000000161729986e-05
1075608,2144.929952,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0031180000000858854
1075611,2144.930154,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00020200000017212005
1075612,2144.930193,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.90000000152213e-05
1075617,2144.939334,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.009140999999999622
1075618,2144.9394079999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.399999958579428e-05
1075619,2144.939441,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.300000025774352e-05
1075620,2144.939471,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.0000000151630957e-05
1075621,2144.939516,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.4999999772699084e-05
1075623,2144.942139,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0026230000003124587
1075625,2144.9464239999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.004284999999526917
1075626,2144.946487,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.300000040937448e-05
1075627,2144.9465149999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.7999999474559445e-05
1075629,2144.9465579999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.3000000005122274e-05
1075631,2144.949893,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.003335000000333821
1075634,2144.950164,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00027099999988422496
1075635,2144.9502199999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.599999985861359e-05
1075637,2144.954037,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0038170000002537563
1075640,2144.954284,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00024699999994481914
1075641,2144.954347,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.299999995462713e-05
1075644,2144.958676,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.004329000000325323
1075645,2144.95875,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,7.399999958579428e-05
1075646,2144.958778,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.8000000384054147e-05
1075648,2144.962437,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.003658999999970547
1075649,2144.962521,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,8.399999978792039e-05
1075650,2144.962562,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.1000000237545464e-05
1075654,2144.962622,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.999999984851456e-05
1075655,2144.962659,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.699999979289714e-05
1075656,2144.9626829999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.3999999939405825e-05
1075657,2144.962726,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.3000000459869625e-05
1075658,2144.962761,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.499999957057298e-05
1075659,2144.962785,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.4000000394153176e-05
1075661,2144.965593,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.002807999999731692
