No.,Time,Source,Destination,Protocol,Length,Info,TBP
156293,512.92235,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13137057] Unknown Payload Type (0x1792) ,0.0
156311,512.96365,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13178346] Unknown Payload Type (0x17c5) ,0.041299999999978354
156314,512.9741740000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13188861] Unknown Payload Type (0x165) ,0.010524000000145861
156315,512.9742610000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13188979] Unknown Payload Type (0x165) ,8.700000000771979e-05
156316,512.974306,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13189027] Unknown Payload Type (0x165) ,4.4999999772699084e-05
156317,512.97435,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13189071] Unknown Payload Type (0x165) ,4.400000000259752e-05
156319,512.975132,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13189834] Unknown Payload Type (0x2f8) ,0.0007820000000720029
156321,512.989157,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13203859] Unknown Payload Type (0x1e6f) ,0.014024999999946886
156323,512.990575,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13205288] Unknown Payload Type (0x2385) ,0.001418000000057873
156325,512.9917280000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13206430] Unknown Payload Type (0x26cc) ,0.0011530000001584995
156329,512.9946769999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13209224] Unknown Payload Type (0x1b8a) ,0.0029489999996030747
156331,512.995136,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x3e) [Block ID: 63020 Packet ID: 13209798] Unknown Payload Type (0x1d9d) ,0.00045900000020537846
