No.,Time,Source,Destination,Protocol,Length,Info,TBP
79998,351.782059,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991715] Unknown Payload Type (0x2d28) ,0.0
79999,351.78211600000014,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991786] Unknown Payload Type (0xd41) ,5.700000014030593e-05
80000,351.782156,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991826] Unknown Payload Type (0xd41) ,3.999999984216629e-05
80001,351.782187,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991858] Unknown Payload Type (0x3995) ,3.100000003541936e-05
80002,351.782218,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991889] Unknown Payload Type (0x262a) ,3.099999997857594e-05
80003,351.782248,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991920] Unknown Payload Type (0x22cc) ,2.99999999811007e-05
80004,351.782279,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991951] Unknown Payload Type (0x21e6) ,3.100000003541936e-05
80022,351.78231,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2991982] Unknown Payload Type (0x201b) ,3.099999997857594e-05
80023,351.782343,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992014] Unknown Payload Type (0x23db) ,3.300000003036985e-05
80024,351.782368,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992039] Unknown Payload Type (0x23db) ,2.4999999993724487e-05
80025,351.782399,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992069] Unknown Payload Type (0x233e) ,3.099999997857594e-05
80026,351.782428,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992101] Unknown Payload Type (0x224c) ,2.8999999983625457e-05
80027,351.782458,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992130] Unknown Payload Type (0x2119) ,3.000000003794412e-05
80028,351.78249500000015,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992167] Unknown Payload Type (0x8d2) ,3.7000000133957656e-05
80029,351.78252200000014,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992194] Unknown Payload Type (0x76e) ,2.6999999988674972e-05
80030,351.782561,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992234] Unknown Payload Type (0x677) ,3.899999984469105e-05
80031,351.782586,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x35) [Block ID: 63020 Packet ID: 2992258] Unknown Payload Type (0x677) ,2.4999999993724487e-05
