No.,Time,Source,Destination,Protocol,Length,Info,TBP
1217585,2481.357111,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217586,2481.357111,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217587,2481.357112,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],1.0000003385357559e-06
1217588,2481.357112,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217589,2481.357112,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217590,2481.357113,192.168.0.2,24.226.180.60,BitTorrent,1514,"Piece, Idx:0x2076,Begin:0x4c000,Len:0x4000  [TCP segment of a reassembled PDU]",9.99999883788405e-07
1217592,2481.36289,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0057769999998527055
1217593,2481.36289,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217596,2481.3630940000007,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.00020400000084919157
1217597,2481.363096,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],1.999999312829459e-06
1217598,2481.363096,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217599,2481.363097,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],9.99999883788405e-07
1217601,2481.3639510000007,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.000854000000799715
1217602,2481.363952,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],9.99999429041054e-07
1217603,2481.363952,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217604,2481.363953,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],9.99999883788405e-07
1217607,2481.408305,192.168.0.2,24.226.180.60,BitTorrent,1514,"Piece, Idx:0x2076,Begin:0x44000,Len:0x4000  [TCP segment of a reassembled PDU]",0.04435199999988981
1217608,2481.408305,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0
1217610,2481.415191,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.006886000000122294
1217611,2481.415194,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],3.000000106112566e-06
1217614,2481.4161129999998,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.0009189999996124243
1217615,2481.416124,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],1.1000000085914508e-05
1217616,2481.416126,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],2.000000222324161e-06
1217617,2481.4161289999997,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],2.999999651365215e-06
1217618,2481.41613,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],1.0000003385357559e-06
1217619,2481.416132,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],1.99999976757681e-06
1217620,2481.4161329999997,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],9.99999883788405e-07
1217623,2481.4209149999997,192.168.0.2,24.226.180.60,BitTorrent,1065,"Piece, Idx:0x2076,Begin:0x48000,Len:0x4000  ",0.004781999999977415
1217635,2481.4357489999998,192.168.0.2,188.49.129.56,GVSP,993,Unknown Format (0x34) [Block ID: 16862788919815619408 Packet ID: -1088984987] [RANGE_ERROR] [PACKET_RESEND] Unknown Payload Type (0x2911) ,0.014834000000064407
1217640,2481.48412,192.168.0.2,24.226.180.60,TCP,1514,[TCP segment of a reassembled PDU],0.04837100000031569
1217641,2481.523733,192.168.0.2,113.193.151.171,UDP,94,62257  >  50670 Len=52,0.03961299999991752
1217642,2481.523818,192.168.0.2,113.193.151.171,UDP,94,62257  >  50670 Len=52,8.500000012645614e-05
1217655,2481.6005760000007,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.07675800000060917
1217656,2481.60065,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,7.399999913104693e-05
1217659,2481.600756,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0001059999999597494
1217664,2481.654465,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,0.05370900000025358
1217665,2481.654768,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,0.00030299999980343273
1217666,2481.65508,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,0.0003120000001217704
1217667,2481.6551329999998,192.168.0.2,104.25.202.21,TLSv1.2,153,Application Data,5.2999999752501026e-05
1217668,2481.655177,192.168.0.2,104.25.202.21,TLSv1.2,144,Application Data,4.400000034365803e-05
1217669,2481.655223,192.168.0.2,104.25.202.21,TLSv1.2,144,Application Data,4.600000011123484e-05
1217670,2481.655268,192.168.0.2,104.25.202.21,TLSv1.2,150,Application Data,4.4999999772699084e-05
1217671,2481.655366,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,9.799999997994746e-05
1217672,2481.6725579999998,192.168.0.2,104.25.202.21,TLSv1.2,142,Application Data,0.01719199999979537
1217673,2481.672615,192.168.0.2,104.25.202.21,TLSv1.2,142,Application Data,5.700000019714935e-05
1217674,2481.672793,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,0.00017800000023271423
1217675,2481.6728350000008,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,4.200000057608122e-05
1217676,2481.67286,192.168.0.2,104.25.202.21,TLSv1.2,149,Application Data,2.499999936844688e-05
1217677,2481.672886,192.168.0.2,104.25.202.21,TLSv1.2,152,Application Data,2.5999999706982635e-05
1217680,2481.691111,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.01822500000025684
1217681,2481.6911800000007,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,6.900000062159961e-05
1217683,2481.691507,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0003269999992880912
1217688,2481.6934899999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0019829999996545666
1217689,2481.69355,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,6.000000030326191e-05
1217690,2481.6935829999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,3.299999980299617e-05
1217691,2481.693612,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,2.900000026784255e-05
1217693,2481.706701,192.168.0.2,104.25.202.21,TCP,54,4337  >  443 [ACK] Seq=20293 Ack=1628644 Win=1401600 Len=0,0.013089000000036322
1217696,2481.7119190000008,192.168.0.2,104.25.202.21,TCP,54,4337  >  443 [ACK] Seq=20293 Ack=1630042 Win=1400064 Len=0,0.005218000000695611
1217699,2481.717868,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217696#1] 4337  >  443 [ACK] Seq=20293 Ack=1630042 Win=1400064 Len=0 SLE=1690941 SRE=1692389,0.005948999999418447
1217701,2481.7186460000007,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1692389,0.0007780000005368493
1217703,2481.718696,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#1] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1693837,4.999999919164111e-05
1217705,2481.719473,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#2] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1695199,0.0007770000001983135
1217707,2481.719512,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#3] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1695544,3.90000000152213e-05
1217709,2481.719536,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#4] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1695582,2.3999999939405825e-05
1217711,2481.722626,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#5] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1697030,0.0030900000001565786
1217713,2481.723067000001,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#6] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1698478,0.0004410000005918846
1217715,2481.7242899999997,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#7] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1699840,0.001222999998844898
1217717,2481.724323,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#8] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1701288,3.300000025774352e-05
1217719,2481.72436,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217701#9] 4337  >  443 [ACK] Seq=20293 Ack=1631440 Win=1401600 Len=0 SLE=1690941 SRE=1702736,3.700000024764449e-05
1217721,2481.724397,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1632838 Win=1400064 Len=0 SLE=1690941 SRE=1702736,3.699999979289714e-05
1217724,2481.725261,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217721#1] 4337  >  443 [ACK] Seq=20293 Ack=1632838 Win=1400064 Len=0 SLE=1690941 SRE=1704098,0.0008640000000923465
1217726,2481.725293,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217721#2] 4337  >  443 [ACK] Seq=20293 Ack=1632838 Win=1400064 Len=0 SLE=1690941 SRE=1705546,3.199999991920777e-05
1217728,2481.725321,192.168.0.2,104.25.202.21,TCP,66,[TCP Dup ACK 1217721#3] 4337  >  443 [ACK] Seq=20293 Ack=1632838 Win=1400064 Len=0 SLE=1690941 SRE=1706351,2.7999999929306796e-05
1217730,2481.729082,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1634298 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.0037609999999403954
1217732,2481.730902,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217730#1] 4337  >  443 [ACK] Seq=20293 Ack=1634298 Win=1401600 Len=0 SLE=1630042 SRE=1631440 SLE=1690941 SRE=1706351,0.0018199999999524152
1217734,2481.73136,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217730#2] 4337  >  443 [ACK] Seq=20293 Ack=1634298 Win=1401600 Len=0 SLE=1631440 SRE=1632838 SLE=1690941 SRE=1706351,0.0004580000004352769
1217736,2481.7324710000007,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217730#3] 4337  >  443 [ACK] Seq=20293 Ack=1634298 Win=1401600 Len=0 SLE=1632838 SRE=1634286 SLE=1690941 SRE=1706351,0.001111000000491913
1217738,2481.7325100000007,192.168.0.2,104.25.202.21,TCP,74,4337  >  443 [ACK] Seq=20293 Ack=1635634 Win=1400064 Len=0 SLE=1634286 SRE=1634298 SLE=1690941 SRE=1706351,3.90000000152213e-05
1217740,2481.735083,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217738#1] 4337  >  443 [ACK] Seq=20293 Ack=1635634 Win=1400064 Len=0 SLE=1634298 SRE=1635634 SLE=1690941 SRE=1706351,0.002572999999301828
1217742,2481.736575,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1636397 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.001491999999871041
1217744,2481.7369989999997,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1637795 Win=1400064 Len=0 SLE=1690941 SRE=1706351,0.0004239999998389976
1217746,2481.738189,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1639193 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.001190000000406144
1217748,2481.738241,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1640591 Win=1400064 Len=0 SLE=1690941 SRE=1706351,5.199999986871262e-05
1217750,2481.738584,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1642039 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.0003430000001571898
1217752,2481.740026,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217750#1] 4337  >  443 [ACK] Seq=20293 Ack=1642039 Win=1401600 Len=0 SLE=1635634 SRE=1636397 SLE=1690941 SRE=1706351,0.0014419999997699051
1217754,2481.741396,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1643387 Win=1400064 Len=0 SLE=1690941 SRE=1706351,0.0013699999999516876
1217756,2481.741874,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1644835 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.0004779999999300344
1217758,2481.7429850000008,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1646283 Win=1400064 Len=0 SLE=1690941 SRE=1706351,0.0011110000009466603
1217760,2481.743013,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1647731 Win=1401600 Len=0 SLE=1690941 SRE=1706351,2.7999999019812094e-05
1217762,2481.743024,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1647767 Win=1401344 Len=0 SLE=1690941 SRE=1706351,1.1000000085914508e-05
1217764,2481.743995,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1649215 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.0009709999999358843
1217766,2481.74404,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1650663 Win=1400064 Len=0 SLE=1690941 SRE=1706351,4.5000000227446435e-05
1217768,2481.744103,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1652111 Win=1401600 Len=0 SLE=1690941 SRE=1706351,6.299999995462713e-05
1217770,2481.744117,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1652147 Win=1401344 Len=0 SLE=1690941 SRE=1706351,1.4000000192027073e-05
1217772,2481.744145,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1653595 Win=1401600 Len=0 SLE=1690941 SRE=1706351,2.7999999929306796e-05
1217774,2481.74578,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217772#1] 4337  >  443 [ACK] Seq=20293 Ack=1653595 Win=1401600 Len=0 SLE=1636397 SRE=1637795 SLE=1690941 SRE=1706351,0.0016350000000784348
1217776,2481.7471149999997,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1655043 Win=1400064 Len=0 SLE=1690941 SRE=1706351,0.00133499999947162
1217778,2481.747495,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1656074 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.0003800000004048343
1217780,2481.753717,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1657472 Win=1400064 Len=0 SLE=1690941 SRE=1706351,0.006221999999979744
1217782,2481.75377,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1658870 Win=1401600 Len=0 SLE=1690941 SRE=1706351,5.2999999752501026e-05
1217784,2481.753815,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1660318 Win=1400064 Len=0 SLE=1690941 SRE=1706351,4.5000000227446435e-05
1217786,2481.753857,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1661666 Win=1401600 Len=0 SLE=1690941 SRE=1706351,4.200000012133387e-05
1217788,2481.753893,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1663114 Win=1400064 Len=0 SLE=1690941 SRE=1706351,3.599999990910874e-05
1217790,2481.753926000001,192.168.0.2,104.25.202.21,TCP,74,[TCP Dup ACK 1217788#1] 4337  >  443 [ACK] Seq=20293 Ack=1663114 Win=1400064 Len=0 SLE=1637795 SRE=1639193 SLE=1690941 SRE=1706351,3.3000000712490873e-05
1217792,2481.75396,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1664562 Win=1401600 Len=0 SLE=1690941 SRE=1706351,3.3999999232037226e-05
1217794,2481.753994,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1666010 Win=1400064 Len=0 SLE=1690941 SRE=1706351,3.400000014153193e-05
1217796,2481.7540089999998,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1666046 Win=1401600 Len=0 SLE=1690941 SRE=1706351,1.4999999621068127e-05
1217798,2481.75404,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1667494 Win=1400064 Len=0 SLE=1690941 SRE=1706351,3.100000003541936e-05
1217800,2481.754165,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1668942 Win=1401600 Len=0 SLE=1690941 SRE=1706351,0.00012500000002546585
1217802,2481.754235000001,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1670390 Win=1400064 Len=0 SLE=1690941 SRE=1706351,7.000000096013537e-05
1217804,2481.754254,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1670426 Win=1401600 Len=0 SLE=1690941 SRE=1706351,1.8999999156221747e-05
1217807,2481.754486,192.168.0.2,188.49.129.56,GVSP,62,Unknown Format (0x34) [Block ID: 16862781017075794751 Packet ID: -1088919450] [RANGE_ERROR] [PACKET_RESEND] Unknown Payload Type (0x0) ,0.00023199999986900366
1217808,2481.75449,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1671874 Win=1400064 Len=0 SLE=1690941 SRE=1706351,3.999999989900971e-06
1217810,2481.7545370000007,192.168.0.2,104.25.202.21,TCP,66,4337  >  443 [ACK] Seq=20293 Ack=1673322 Win=1401600 Len=0 SLE=1690941 SRE=1706351,4.700000090451795e-05
