No.,Time,Source,Destination,Protocol,Length,Info,TBP
1043827,2076.541657,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x87b7 ANY DESKTOP-BNL0PME,0.0
1043829,2076.717295,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x1b) [Block ID: 16862829563091141456 Packet ID: 935407443] [RANGE_ERROR] Unknown Payload Type (0x3b13) ,0.17563799999970797
1043830,2076.7173989999997,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x1b) [Block ID: 16862829563091141456 Packet ID: 935472979] [RANGE_ERROR] Unknown Payload Type (0x409) ,0.00010399999973742524
1043831,2076.717439,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x1b) [Block ID: 16862829563091141456 Packet ID: 935538515] [RANGE_ERROR] Unknown Payload Type (0x1dfc) ,4.000000035375706e-05
1043833,2076.721191,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x1b) [Block ID: 16862824675418358608 Packet ID: 935472979] [RANGE_ERROR] Unknown Payload Type (0x409) ,0.003752000000076805
1043834,2076.721248,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x1b) [Block ID: 16862824675418358608 Packet ID: 935604051] [RANGE_ERROR] Unknown Payload Type (0x144e) ,5.6999999742402e-05
1043838,2076.777725,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x1b) [Block ID: 3230603932522824528 Packet ID: -1415347611] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3af4) ,0.056477000000086264
1043839,2076.7777920000008,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x1b) [Block ID: 3230603932522824528 Packet ID: -1415282075] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x35ad) ,6.70000008540228e-05
1043840,2076.777828,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x1b) [Block ID: 3230603253917991760 Packet ID: -1415216539] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1f2a) ,3.5999999454361387e-05
1043841,2076.7783879999997,192.168.0.2,81.226.224.167,UDP,145,12236  >  51413 Len=103,0.0005599999994956306
1043842,2076.803593,192.168.0.2,24.226.180.60,TCP,66,4129  >  37050 [SYN] Seq=0 Win=17520 Len=0 MSS=1460 WS=256 SACK_PERM=1,0.025205000000369182
1043844,2076.820299,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.016705999999885535
1043845,2076.8203559999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.6999999742402e-05
1043846,2076.8203829999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.700000004551839e-05
1043847,2076.820419,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.600000036385609e-05
1043853,2076.820613,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00019399999973757076
1043854,2076.820645,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.199999991920777e-05
1043855,2076.820693,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.8000000333559e-05
1043856,2076.820729,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1043857,2076.8207620000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.3000000712490873e-05
1043858,2076.8208010000008,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.90000000152213e-05
1043859,2076.820841,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.999999944426236e-05
1043860,2076.820867000001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.6000000616477337e-05
1043861,2076.8209030000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.599999990910874e-05
1043863,2076.953023,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x87b7 ANY DESKTOP-BNL0PME,0.13211999999930413
1043864,2077.0233949999997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0.07037199999967925
1043875,2077.0943780000002,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.07098300000052404
1043876,2077.094432,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.399999963628943e-05
1043877,2077.094466,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000014153193e-05
1043878,2077.094513,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.6999999995023245e-05
1043879,2077.09455,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.699999979289714e-05
1043880,2077.094588,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000001314329e-05
1043881,2077.09469,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00010199999996984843
1043882,2077.094749,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.899999996472616e-05
1043883,2077.0947739999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.499999982319423e-05
1043884,2077.094824,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.000000010113581e-05
1043885,2077.0948559999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.199999991920777e-05
1043886,2077.094881,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.500000027794158e-05
1043887,2077.094919,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.80000001314329e-05
1043888,2077.094952,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.299999980299617e-05
