No.,Time,Source,Destination,Protocol,Length,Info,TBP
619791,1519.798853,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x7a) [Block ID: 59760 Packet ID: 13380575] Unknown Payload Type (0x117c) ,0.0
619792,1519.798937,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x7a) [Block ID: 59760 Packet ID: 13380695] Unknown Payload Type (0x117c) ,8.400000001529406e-05
619795,1519.802558,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0036210000000664877
619796,1519.8026220000006,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,6.400000052053656e-05
619797,1519.802645,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,2.2999999373496394e-05
619801,1519.813358,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.01071300000012343
619802,1519.813443,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,8.499999989908247e-05
619803,1519.813479,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,3.599999990910874e-05
619805,1519.813969,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.000490000000127111
619806,1519.814027,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,5.799999985356408e-05
619808,1519.855164,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13436915] Unknown Payload Type (0xdd8) ,0.041137000000162516
619810,1519.855517,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13437278] Unknown Payload Type (0xe5e) ,0.00035299999990456854
619812,1519.866452,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13448201] Unknown Payload Type (0x3ef2) ,0.01093500000001768
619814,1519.867553,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13449307] Unknown Payload Type (0x26a) ,0.0011010000000624132
619816,1519.8716359999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13453387] Unknown Payload Type (0xe9a) ,0.0040829999998095445
619818,1519.8719119999994,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13453673] Unknown Payload Type (0xed8) ,0.00027599999953054066
619820,1519.8730189999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13454769] Unknown Payload Type (0x122f) ,0.001107000000502012
619822,1519.8733710000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13455132] Unknown Payload Type (0x1294) ,0.0003520000002481538
619824,1519.874451,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13456185] Unknown Payload Type (0x15fe) ,0.0010799999997743726
619826,1519.8747230000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13456483] Unknown Payload Type (0x1628) ,0.0002720000002227607
619828,1519.8762140000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13457877] Unknown Payload Type (0x1a95) ,0.0014909999999872525
619831,1519.877823,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13459575] Unknown Payload Type (0x206f) ,0.0016089999999167048
619832,1519.877902,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13459668] Unknown Payload Type (0x1fbc) ,7.899999991423101e-05
619834,1519.878913,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13460645] Unknown Payload Type (0x22ca) ,0.0010110000000622676
619836,1519.9020990000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13483848] Unknown Payload Type (0xdf7) ,0.023186000000123386
619837,1519.902163,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13483929] Unknown Payload Type (0xdf7) ,6.399999983841553e-05
619838,1519.902207,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x7a) [Block ID: 63020 Packet ID: 13483969] Unknown Payload Type (0xdf7) ,4.4000000116284355e-05
