No.,Time,Source,Destination,Protocol,Length,Info,TBP
1305356,4084.4956409999995,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x6700 ANY DESKTOP-BNL0PME,0.0
1305357,4084.526007,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0.030366000000412896
1305361,4085.4796130000004,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.9536060000004909
1305362,4085.9792399999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x13) [Block ID: 17851 Packet ID: 12646913] Unknown Payload Type (0x3e87) ,0.49962699999923643
1305364,4086.071408,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.09216800000012881
1305368,4087.105526,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252,1.034118000000035
1305370,4087.108553,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0.0030270000002019515
1305372,4087.109122,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xcbea ANY DESKTOP-BNL0PME,0.0005689999998139683
1305373,4087.131141,192.168.0.2,54.232.243.111,TLSv1.2,133,Application Data,0.022019000000000233
1305375,4087.3492579999997,192.168.0.2,17.248.137.203,TLSv1,1259,Application Data,0.21811699999989287
1305376,4087.34939,192.168.0.2,17.248.137.203,TLSv1,427,Application Data,0.0001320000001214794
1305379,4087.511786,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xcbea ANY DESKTOP-BNL0PME,0.16239600000017163
1305380,4087.5265799999997,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0.01479399999971065
1305383,4087.623826,192.168.0.2,17.248.137.203,TCP,54,[TCP Dup ACK 1304576#1] 4571  >  443 [ACK] Seq=44468 Ack=49616 Win=17408 Len=0,0.0972460000002684
1305385,4087.623862,192.168.0.2,17.248.137.203,TCP,54,4571  >  443 [ACK] Seq=44468 Ack=51221 Win=17408 Len=0,3.599999990910874e-05
