No.,Time,Source,Destination,Protocol,Length,Info,TBP
459323,1132.226759,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11684485] Unknown Payload Type (0x1514) ,0.0
459325,1132.2280369999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11685757] Unknown Payload Type (0x1924) ,0.0012779999999565916
459327,1132.246574,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11704284] Unknown Payload Type (0x3647) ,0.018537000000151238
459328,1132.2466259999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11704360] Unknown Payload Type (0x3647) ,5.199999986871262e-05
459330,1132.2478019999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11705516] Unknown Payload Type (0x3abb) ,0.0011759999999867432
459332,1132.251159,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11708878] Unknown Payload Type (0x42f) ,0.0033570000000509026
459334,1132.251997,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11709725] Unknown Payload Type (0x3850) ,0.0008380000001579901
459336,1132.253608,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11711337] Unknown Payload Type (0x3d40) ,0.0016109999999116553
459338,1132.25399,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11711719] Unknown Payload Type (0x3d5b) ,0.0003819999999450374
459340,1132.255074,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x63) [Block ID: 63020 Packet ID: 11712804] Unknown Payload Type (0x3f5b) ,0.0010839999999916472
