No.,Time,Source,Destination,Protocol,Length,Info,TBP
1230735,2624.307887,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0
1230736,2624.307915,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,2.7999999929306796e-05
1230737,2624.30796,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.5000000227446435e-05
1230738,2624.307993,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,3.299999980299617e-05
1230739,2624.30802,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,2.700000004551839e-05
1230740,2624.3080649999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.4999999772699084e-05
1230741,2624.308109,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.400000034365803e-05
1230742,2624.308152,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.3000000005122274e-05
1230743,2624.308195,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.3000000005122274e-05
1230744,2624.30824,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.4999999772699084e-05
1230745,2624.308282,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.200000012133387e-05
1230746,2624.308318,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,3.599999990910874e-05
1230748,2624.314777,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.006459000000177184
1230750,2624.344214,192.168.0.2,203.205.35.165,UDP,359,12236  >  46104 Len=317,0.0294370000001436
1230752,2624.357226,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230612084370752336 Packet ID: -1187806571] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f26) ,0.013011999999889667
1230753,2624.35728,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230612084370752336 Packet ID: -1187741035] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3d88) ,5.400000009103678e-05
1230754,2624.357307,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230612084370752336 Packet ID: -1187675499] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x28b5) ,2.700000004551839e-05
1230755,2624.357344,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230612084370752336 Packet ID: -1187609963] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1384) ,3.699999979289714e-05
1230762,2624.361313,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615554704327504 Packet ID: -1187544427] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x17ff) ,0.003968999999869993
1230763,2624.3613579999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615554704327504 Packet ID: -1187478891] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2271) ,4.4999999772699084e-05
1230764,2624.361386,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615554704327504 Packet ID: -1187413355] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x37cb) ,2.8000000384054147e-05
1230765,2624.361415,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615554704327504 Packet ID: -1187347819] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x7a8) ,2.89999998130952e-05
1230766,2624.361441,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615554704327504 Packet ID: -1187282283] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x343f) ,2.6000000161729986e-05
1230767,2624.361471,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615868236940112 Packet ID: -1187216747] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x177d) ,3.0000000151630957e-05
1230768,2624.361495,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615868236940112 Packet ID: -1187151211] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x35ea) ,2.3999999939405825e-05
1230769,2624.36152,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615868236940112 Packet ID: -1187085675] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x21ef) ,2.499999982319423e-05
1230770,2624.361544000001,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230615868236940112 Packet ID: -1187020139] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x33ec) ,2.4000000848900527e-05
1230771,2624.361589,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230596016898098000 Packet ID: -1186954603] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xf2b) ,4.499999931795173e-05
1230772,2624.361633,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230596064142738256 Packet ID: -1186889067] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2e99) ,4.399999988891068e-05
1230773,2624.361664,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230596051257836368 Packet ID: -1186823531] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f70) ,3.100000003541936e-05
1230774,2624.361763,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,9.899999986373587e-05
1230776,2624.366619000001,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230594848666993488 Packet ID: -1186757995] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xc5f) ,0.004856000000927452
1230777,2624.366671,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230594848666993488 Packet ID: -1186692459] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x2081) ,5.199999941396527e-05
1230778,2624.3666989999997,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230594848666993488 Packet ID: -1186626923] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x5c0) ,2.7999999474559445e-05
1230779,2624.366735,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230594848666993488 Packet ID: -1186561387] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x3f80) ,3.600000036385609e-05
1230780,2624.36677,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230594848666993488 Packet ID: -1186495851] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1d0c) ,3.500000002532033e-05
1230781,2624.366807,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230594848666993488 Packet ID: -1186430315] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xd6d) ,3.699999979289714e-05
1230784,2624.4982,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230598361950241616 Packet ID: -1186364779] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0xac6) ,0.13139300000011644
1230786,2624.49849,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230596974675805008 Packet ID: -1186299243] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x1569) ,0.0002899999999499414
1230787,2624.498528,192.168.0.2,113.193.151.171,GVSP,1468,Unknown Format (0x3c) [Block ID: 3230596974675805008 Packet ID: -1186233707] [BLOCK_DROPPED] [PACKET_RESEND] Unknown Payload Type (0x27e) ,3.80000001314329e-05
1230789,2624.529397,192.168.0.2,71.81.184.24,UDP,361,12236  >  13944 Len=319,0.030868999999711377
1230791,2624.6947379999997,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.16534099999989849
1230798,2624.695119,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0003810000002886227
1230799,2624.695157,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,3.80000001314329e-05
1230800,2624.695192,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,3.500000002532033e-05
1230801,2624.695237,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.4999999772699084e-05
1230802,2624.695283,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.600000011123484e-05
1230803,2624.6953359999998,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,5.2999999752501026e-05
1230804,2624.695381,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.5000000227446435e-05
1230805,2624.695425,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.399999988891068e-05
1230806,2624.6954690000002,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.400000034365803e-05
1230807,2624.695517,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.799999987881165e-05
1230808,2624.695565,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.799999987881165e-05
1230810,2624.698839,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0032740000001467706
1230812,2624.703061,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,0.0042220000000270375
1230813,2624.70311,192.168.0.2,113.193.151.171,UDP,1312,62257  >  50670 Len=1270,4.8999999762600055e-05
