No.,Time,Source,Destination,Protocol,Length,Info
573371,1399.3603679999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10382622] Unknown Payload Type (0x269e) 
573374,1399.361288,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10383557] Unknown Payload Type (0x2916) 
573389,1399.3639460000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10386212] Unknown Payload Type (0x1b48) 
574552,1399.612124,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10634381] Unknown Payload Type (0x25) 
574567,1399.61625,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10638515] Unknown Payload Type (0x2c66) 
574571,1399.616324,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10638597] Unknown Payload Type (0x1bc4) 
574595,1399.6225550000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10644779] Unknown Payload Type (0x1f19) 
574617,1399.6297029999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10651954] Unknown Payload Type (0x33a7) 
574646,1399.633276,192.168.0.2,219.79.5.90,UDP,331,12236  >  24322 Len=289
574651,1399.633372,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10655640] Unknown Payload Type (0x3eea) 
574665,1399.639417,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10661655] Unknown Payload Type (0x1553) 
574670,1399.639667,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10661926] Unknown Payload Type (0x14ea) 
574672,1399.639723,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10661997] Unknown Payload Type (0x1327) 
574715,1399.64509,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10667347] Unknown Payload Type (0x3a3) 
574726,1399.653564,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10675816] Unknown Payload Type (0x21cc) 
574771,1399.661868,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10684122] Unknown Payload Type (0x27a3) 
574850,1399.673725,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10695987] Unknown Payload Type (0x3e16) 
574903,1399.681634,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10703893] Unknown Payload Type (0x2d79) 
574928,1399.684258,192.168.0.2,106.71.19.184,GVSP,62,Unknown Format (0x73) [Block ID: 9563 Packet ID: 10706474] Unknown Payload Type (0x0) 
574966,1399.6944429999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10716696] Unknown Payload Type (0x38a7) 
574986,1399.696086,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10718349] Unknown Payload Type (0x3adb) 
575005,1399.702405,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10724669] Unknown Payload Type (0xa73) 
575009,1399.7024800000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10724751] Unknown Payload Type (0xa73) 
575011,1399.702529,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10724804] Unknown Payload Type (0x3b61) 
575055,1399.708583,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 10730768] Unknown Payload Type (0x3bd4) 
577156,1400.087806,192.168.0.2,106.71.19.184,GVSP,62,Unknown Format (0x73) [Block ID: 9563 Packet ID: 11110063] Unknown Payload Type (0x2b8f) 
577164,1400.087998,192.168.0.2,106.71.19.184,GVSP,1480,Unknown Format (0x73) [Block ID: 9563 Packet ID: 11110251] Unknown Payload Type (0x2b8f) 
577337,1400.12925,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11151510] Unknown Payload Type (0xed1) 
577341,1400.129324,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11151597] Unknown Payload Type (0xecf) 
577343,1400.129375,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11151649] Unknown Payload Type (0x376e) 
577347,1400.129424,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11151698] Unknown Payload Type (0x3646) 
577359,1400.133239,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11155499] Unknown Payload Type (0x4b0) 
577364,1400.13332,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11155592] Unknown Payload Type (0x3cc) 
577367,1400.133372,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11155645] Unknown Payload Type (0x271) 
577391,1400.137156,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11159415] Unknown Payload Type (0x10b8) 
577395,1400.1372390000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11159512] Unknown Payload Type (0xf17) 
577453,1400.146072,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11168318] Unknown Payload Type (0x7b3) 
577485,1400.152274,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11174538] Unknown Payload Type (0x3edf) 
577678,1400.194078,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11216338] Unknown Payload Type (0x482) 
577679,1400.19414,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11216412] Unknown Payload Type (0x3da) 
577680,1400.194193,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11216465] Unknown Payload Type (0x366) 
577683,1400.1943039999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11216568] Unknown Payload Type (0x2fb) 
577686,1400.194366,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11216639] Unknown Payload Type (0xdfb) 
577702,1400.197298,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11219553] Unknown Payload Type (0x183f) 
577703,1400.197357,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11219631] Unknown Payload Type (0x15c9) 
577708,1400.198874,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11221132] Unknown Payload Type (0x1a8d) 
578804,1400.412001,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Leave group 224.0.0.252
578806,1400.41691,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
578808,1400.417583,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x7167 ANY DESKTOP-BNL0PME
578869,1400.523353,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources
578979,1400.573149,192.168.0.2,106.71.19.184,GVSP,235,Unknown Format (0x73) [Block ID: 9563 Packet ID: 11595415] Unknown Payload Type (0x1098) 
579216,1400.673352,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11695616] Unknown Payload Type (0x1400) 
579220,1400.673422,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11695695] Unknown Payload Type (0x1395) 
579240,1400.674815,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11697073] Unknown Payload Type (0x17d3) 
579251,1400.67506,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11697322] Unknown Payload Type (0x10b5) 
579255,1400.675132,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11697404] Unknown Payload Type (0xf9d) 
579256,1400.675186,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11697460] Unknown Payload Type (0xeb3) 
579268,1400.681032,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11703293] Unknown Payload Type (0x92f) 
579294,1400.69353,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11715778] Unknown Payload Type (0x2c8c) 
579297,1400.69361,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11715881] Unknown Payload Type (0x2c08) 
579340,1400.700771,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11723031] Unknown Payload Type (0x585) 
579345,1400.7008529999998,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11723125] Unknown Payload Type (0x58a) 
579347,1400.700903,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11723176] Unknown Payload Type (0x4c1) 
579374,1400.708136,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11730390] Unknown Payload Type (0x1f27) 
579378,1400.7082300000002,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11730501] Unknown Payload Type (0x1eac) 
579405,1400.712434,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11734645] Unknown Payload Type (0xb15) 
579416,1400.7130220000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 11734978] Unknown Payload Type (0xb35) 
580023,1400.833,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0x7167 ANY DESKTOP-BNL0PME
580305,1400.9648949999998,192.168.0.2,106.71.19.184,GVSP,331,Unknown Format (0x70) [Block ID: 14953 Packet ID: 3553898] Unknown Payload Type (0x3866) 
580310,1401.039205,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12061428] Unknown Payload Type (0x27b1) 
580311,1401.039411,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12061677] Unknown Payload Type (0x2680) 
580313,1401.0410880000002,192.168.0.2,93.181.67.102,UDP,331,12236  >  12656 Len=289
580315,1401.041699,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12063960] Unknown Payload Type (0x12cd) 
580316,1401.041759,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12064029] Unknown Payload Type (0x12cd) 
580318,1401.044024,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12066142] Unknown Payload Type (0x1a98) 
580320,1401.044901,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12067156] Unknown Payload Type (0x1a98) 
580321,1401.044985,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12067257] Unknown Payload Type (0x18ba) 
580345,1401.0560619999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12078319] Unknown Payload Type (0x2b0b) 
580349,1401.0561519999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12078422] Unknown Payload Type (0x29b0) 
580382,1401.063118,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12085376] Unknown Payload Type (0x2cb1) 
580386,1401.0632,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12085471] Unknown Payload Type (0x2ba9) 
580437,1401.074187,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12096448] Unknown Payload Type (0x1553) 
580479,1401.079639,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12101883] Unknown Payload Type (0xfde) 
580482,1401.079734,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12102005] Unknown Payload Type (0xfde) 
580484,1401.079788,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12102061] Unknown Payload Type (0x7b0) 
580488,1401.079849,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12102112] Unknown Payload Type (0x6d0) 
580491,1401.079905,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12102173] Unknown Payload Type (0x5ea) 
581862,1401.4522769999999,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12474537] Unknown Payload Type (0x348e) 
581866,1401.45236,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12474632] Unknown Payload Type (0x346d) 
581912,1401.459497,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12481753] Unknown Payload Type (0x2164) 
581913,1401.459564,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12481836] Unknown Payload Type (0x2097) 
581923,1401.460776,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12483038] Unknown Payload Type (0x19d3) 
581926,1401.46226,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12484526] Unknown Payload Type (0x16b3) 
581928,1401.462325,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12484598] Unknown Payload Type (0x161d) 
582009,1401.484285,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12506545] Unknown Payload Type (0x300a) 
582013,1401.484363,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12506636] Unknown Payload Type (0x2f07) 
582053,1401.4880560000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12510260] Unknown Payload Type (0x2460) 
582110,1401.4992220000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12521481] Unknown Payload Type (0x1d14) 
582205,1401.528508,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12550766] Unknown Payload Type (0x3859) 
582209,1401.5285800000001,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12550851] Unknown Payload Type (0x3859) 
582212,1401.528634,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12550907] Unknown Payload Type (0x3820) 
582239,1401.531698,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12553957] Unknown Payload Type (0x1b7) 
582243,1401.53178,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12554053] Unknown Payload Type (0x1d3) 
583343,1401.75444,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12776640] Unknown Payload Type (0x2a96) 
583344,1401.754587,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x73) [Block ID: 63020 Packet ID: 12776853] Unknown Payload Type (0x185b) 
