No.,Time,Source,Destination,Protocol,Length,Info,TBP
1187037,2365.973971,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0
1187039,2365.983714,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.009743000000071333
1187041,2365.988177,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.004463000000214379
1187043,2365.9927780000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.004601000000548083
1187047,2365.993164,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00038599999925281736
1187048,2365.993218,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.400000009103678e-05
1187049,2365.993269,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.0999999984924216e-05
1187052,2365.998675,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.005405999999766209
1187053,2365.998742,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.700000039927545e-05
1187054,2365.998776000001,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.400000059627928e-05
1187056,2366.0023579999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.003581999998914398
1187057,2366.002409,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.100000043967157e-05
1187062,2366.002578,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.00016899999991437653
1187063,2366.0026329999996,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.4999999520077836e-05
1187064,2366.002666,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.300000025774352e-05
1187065,2366.002692,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.6000000161729986e-05
1187066,2366.00272,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.7999999929306796e-05
1187067,2366.0027600000008,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.000000080850441e-05
1187068,2366.002782,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.1999999262334313e-05
1187069,2366.002815,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.299999980299617e-05
1187070,2366.002839,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.4000000394153176e-05
1187071,2366.002877,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.799999967668555e-05
1187073,2366.008965,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0060880000000906875
1187074,2366.0090219999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,5.6999999742402e-05
1187075,2366.009048,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.6000000161729986e-05
1187076,2366.009075,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.700000004551839e-05
1187081,2366.00954,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0004650000000765431
1187082,2366.009575,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.500000002532033e-05
1187083,2366.009604,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.89999998130952e-05
1187084,2366.009641,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.700000024764449e-05
1187085,2366.00967,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.89999998130952e-05
1187086,2366.0097100000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,4.000000080850441e-05
1187088,2366.0148879999997,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,0.0051779999989776115
1187092,2366.0149539999998,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,6.60000000607397e-05
1187093,2366.014982,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.8000000384054147e-05
1187094,2366.015009,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.700000004551839e-05
1187095,2366.015034,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.499999982319423e-05
1187096,2366.015058,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.3999999939405825e-05
1187097,2366.015083,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.499999982319423e-05
1187098,2366.0151140000007,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.1000000944914063e-05
1187099,2366.015141,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.699999913602369e-05
1187100,2366.015178,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,3.700000024764449e-05
1187101,2366.015203,192.168.0.2,178.48.53.33,UDP,1468,12236  >  8999 Len=1426,2.499999982319423e-05
1187109,2366.230483,192.168.0.2,117.219.220.96,UDP,62,12236  >  8284 Len=20,0.21527999999989333
1187110,2366.230562,192.168.0.2,104.238.160.130,UDP,62,12236  >  39822 Len=20,7.900000036897836e-05
