No.,Time,Source,Destination,Protocol,Length,Info,TBP
97554,381.947269,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16379723] Unknown Payload Type (0x2383) ,0.0
97555,381.947308,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16379763] Unknown Payload Type (0x2383) ,3.90000000152213e-05
97556,381.947333,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16379789] Unknown Payload Type (0x2383) ,2.4999999993724487e-05
97557,381.947357,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16379813] Unknown Payload Type (0x2383) ,2.3999999996249244e-05
97559,381.954474,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16386914] Unknown Payload Type (0x238e) ,0.007116999999993823
97561,381.955606,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16388046] Unknown Payload Type (0x26aa) ,0.0011319999999841457
97563,381.957659,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16390099] Unknown Payload Type (0x2bd7) ,0.0020529999999894244
97566,381.961446,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16393886] Unknown Payload Type (0x1978) ,0.003787000000045282
97567,381.961499,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16393953] Unknown Payload Type (0x1978) ,5.29999999798747e-05
97568,381.961524,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16393980] Unknown Payload Type (0x1978) ,2.4999999993724487e-05
97569,381.961568,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16394023] Unknown Payload Type (0x1495) ,4.400000000259752e-05
97571,381.96369500000003,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16396136] Unknown Payload Type (0x1a90) ,0.002127000000029966
97573,381.964737,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16397177] Unknown Payload Type (0x761) ,0.0010419999999840002
97575,381.966251,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16398691] Unknown Payload Type (0xbb5) ,0.0015139999999860265
97576,381.966302,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16398755] Unknown Payload Type (0xbb5) ,5.0999999984924216e-05
97578,381.967538,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16399976] Unknown Payload Type (0xf9d) ,0.001236000000005788
97580,381.967607,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16400060] Unknown Payload Type (0xc21) ,6.8999999996322e-05
97582,381.981171,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16413611] Unknown Payload Type (0x369c) ,0.013564000000030774
97584,381.982581,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16415020] Unknown Payload Type (0x3b76) ,0.0014099999999643842
97586,381.982713,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16415165] Unknown Payload Type (0x3aa9) ,0.00013200000000779255
97588,381.98391000000004,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16416349] Unknown Payload Type (0x3e77) ,0.0011970000000474101
97590,381.984044,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16416498] Unknown Payload Type (0x3d9c) ,0.00013399999994589962
97592,381.98582200000004,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16418251] Unknown Payload Type (0x224) ,0.001778000000058455
97593,381.98586800000004,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16418323] Unknown Payload Type (0x224) ,4.5999999997548e-05
97594,381.98589300000003,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16418349] Unknown Payload Type (0x224) ,2.4999999993724487e-05
97595,382.023982,192.168.0.2,224.0.0.22,IGMPv3,54,Membership Report / Join group 224.0.0.252 for any sources,0.03808899999995674
97598,382.03657000000004,192.168.0.2,224.0.0.252,LLMNR,75,Standard query 0xdaef ANY DESKTOP-BNL0PME,0.01258800000005067
97607,382.10828599999996,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16540727] Unknown Payload Type (0x2c7b) ,0.07171599999992395
97608,382.108342,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16540796] Unknown Payload Type (0x2be7) ,5.600000002914385e-05
97609,382.108374,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16540829] Unknown Payload Type (0x2435) ,3.2000000032894604e-05
97610,382.10841600000003,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16540871] Unknown Payload Type (0xb1) ,4.200000000764703e-05
97611,382.108446,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x36) [Block ID: 63020 Packet ID: 16540901] Unknown Payload Type (0x3baf) ,2.99999999811007e-05
