No.,Time,Source,Destination,Protocol,Length,Info,TBP
116122,412.664183,192.168.0.2,106.71.19.184,GVSP,236,Unknown Format (0x38) [Block ID: 13488 Packet ID: 13542191] Unknown Payload Type (0x2f2) ,0.0
116125,412.672617,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13550625] Unknown Payload Type (0x3aa3) ,0.008434000000022479
116127,412.674538,192.168.0.2,106.71.19.184,TCP,54,12236  >  58628 [ACK] Seq=1587 Ack=70 Win=49920 Len=0,0.0019209999999816318
116130,412.681807,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13559814] Unknown Payload Type (0x3d2a) ,0.0072690000000079635
116131,412.681868,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13559890] Unknown Payload Type (0x3d2a) ,6.100000001652006e-05
116133,412.69507000000004,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13573075] Unknown Payload Type (0x3e60) ,0.013202000000035241
116135,412.695137,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13573158] Unknown Payload Type (0x3e28) ,6.69999999445281e-05
116137,412.696944,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13574949] Unknown Payload Type (0x406) ,0.001806999999985237
116139,412.699954,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13577962] Unknown Payload Type (0x37d4) ,0.0030100000000174987
116141,412.70093399999996,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13578942] Unknown Payload Type (0x352a) ,0.0009799999999700049
116143,412.70118199999996,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13579200] Unknown Payload Type (0x3541) ,0.0002479999999991378
116145,412.702476,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13580485] Unknown Payload Type (0x3980) ,0.0012940000000298824
116146,412.702525,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13580546] Unknown Payload Type (0x3980) ,4.899999998997373e-05
116148,412.704294,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13582292] Unknown Payload Type (0x1f) ,0.0017690000000243344
116150,412.704429,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13582440] Unknown Payload Type (0x3f99) ,0.00013500000000021828
116152,412.712016,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13590019] Unknown Payload Type (0x699) ,0.007587000000000899
116154,412.713167,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13591175] Unknown Payload Type (0xa40) ,0.0011509999999930187
116156,412.723673,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13601678] Unknown Payload Type (0x102b) ,0.010506000000020776
116158,412.723745,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13601767] Unknown Payload Type (0xfa4) ,7.199999998874773e-05
116159,412.723772,192.168.0.2,188.49.129.56,GVSP,1468,Unknown Format (0x38) [Block ID: 63020 Packet ID: 13601795] Unknown Payload Type (0xfa4) ,2.6999999988674972e-05
