ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 12:02:02 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,3.4,30718,96871,Thu Nov 16 12:07:02 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 10:51:54 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,10 min 0 sec,0.3,2421,8519,Thu Nov 16 11:01:55 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 09:11:41 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 40 min 13 sec,13.4,1476098,8593288,Thu Nov 16 10:51:54 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 08:56:38 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,15 min 2 sec,112.2,388029,12260392,Thu Nov 16 09:11:41 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 08:31:35 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,25 min 3 sec,27.7,279497,4920901,Thu Nov 16 08:56:38 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 07:11:26 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 20 min 9 sec,55.8,2257740,31298045,Thu Nov 16 08:31:35 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Thu Nov 16 07:06:26 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,7.5,135658,144654,Thu Nov 16 07:11:26 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 15 15:41:16 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 hrs 40 min 10 sec,1.5,9859022,718662,Thu Nov 16 07:21:26 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 15 11:01:14 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 40 min 2 sec,1.6,3111413,229450,Wed Nov 15 15:41:16 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 15 09:31:13 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 30 min 0 sec,1.5,942115,66166,Wed Nov 15 11:01:14 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Wed Nov 15 07:16:12 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 0 min 2 sec,17.0,3828330,26720413,Wed Nov 15 11:16:14 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 15 07:16:12 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 15 min 1 sec,1.5,1463098,105904,Wed Nov 15 09:31:13 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Wed Nov 15 07:11:12 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,1.3,10771,39550,Wed Nov 15 07:16:12 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Tue Nov 14 18:21:07 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0,0,0,Tue Nov 14 18:26:07 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Tue Nov 14 18:16:07 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,5.1,92376,99209,Tue Nov 14 18:21:07 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Tue Nov 14 12:45:37 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 hrs 15 min 30 sec,1.5,3204636,225657,Tue Nov 14 18:01:07 BRST 2017
006077,172.24.1.150,14:a3:64:37:d6:c1,Tue Nov 14 12:40:36 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 hrs 35 min 31 sec,9.8,5354171,19330493,Tue Nov 14 18:16:07 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Fri Nov 10 18:07:52 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Fri Nov 10 18:12:53 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Fri Nov 10 14:22:34 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 45 min 18 sec,11.6,3215526,16302995,Fri Nov 10 18:07:52 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Fri Nov 10 11:37:14 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,10 min 0 sec,0,0,0,Fri Nov 10 11:47:15 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Fri Nov 10 10:52:09 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,45 min 5 sec,10.1,977984,2442088,Fri Nov 10 11:37:14 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Fri Nov 10 07:01:36 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 45 min 33 sec,10.0,2177408,14669783,Fri Nov 10 10:47:09 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Fri Nov 10 06:56:35 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,4.0,36600,112490,Fri Nov 10 07:01:36 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Nov 09 13:31:01 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 days 4 hrs 31 min 50 sec,4.2,11586156,41819161,Fri Nov 10 18:02:52 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Thu Nov 09 13:26:01 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 15 min 10 sec,5.4,903035,2163206,Thu Nov 09 14:41:11 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Thu Nov 09 13:21:00 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,149.5,469516,5147869,Thu Nov 09 13:26:01 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Thu Nov 09 11:50:50 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Thu Nov 09 11:55:50 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Thu Nov 09 08:00:22 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 45 min 28 sec,13.6,3239006,19727308,Thu Nov 09 11:45:50 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Nov 09 08:00:22 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 45 min 27 sec,1.8,1171912,1740192,Thu Nov 09 11:45:49 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Thu Nov 09 07:25:18 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 2 sec,0.9,80067,9219,Thu Nov 09 07:50:20 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Thu Nov 09 07:20:18 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 2 sec,11.7,191133,1350691,Thu Nov 09 07:50:20 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 17:45:06 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Wed Nov 08 17:50:06 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 16:20:02 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 25 min 3 sec,57.1,1441621,34959480,Wed Nov 08 17:45:06 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 14:49:52 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 30 min 10 sec,26.4,2202109,15649443,Wed Nov 08 16:20:02 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 14:49:52 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 55 min 13 sec,0.7,769844,104183,Wed Nov 08 17:45:05 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 14:39:50 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,2.4,74267,106301,Wed Nov 08 14:49:52 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 14:34:49 BRST 2017,P01-A11-AP1-DIR_E,18:9c:5d:44:b6:50,5 min 0 sec,3.9,37683,108833,Wed Nov 08 14:39:50 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 14:34:49 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,0.8,77480,8969,Wed Nov 08 14:49:52 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 14:29:49 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,1.2,38616,8089,Wed Nov 08 14:34:49 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 14:24:48 BRST 2017,P01-A10-AP1-DIR_I,18:9c:5d:44:b4:10,10 min 1 sec,14.1,572144,490363,Wed Nov 08 14:34:49 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 14:19:47 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,22.4,156497,685384,Wed Nov 08 14:24:48 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 14:19:47 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,0.8,54521,6057,Wed Nov 08 14:29:49 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 13:59:44 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 2 sec,0.8,109730,14591,Wed Nov 08 14:19:47 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 13:19:39 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 8 sec,20.1,1049810,8036913,Wed Nov 08 14:19:47 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 13:14:38 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,12.3,120378,343710,Wed Nov 08 13:19:39 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 13:04:37 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,55 min 7 sec,0.7,268841,39966,Wed Nov 08 13:59:44 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 12:09:30 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,55 min 6 sec,0.8,277504,36045,Wed Nov 08 13:04:37 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 12:04:30 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.5,16151,1917,Wed Nov 08 12:09:30 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 11:19:25 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,19.4,417386,1037464,Wed Nov 08 11:29:26 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 11:19:25 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,40 min 4 sec,0.7,195996,27983,Wed Nov 08 11:59:29 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 10:59:23 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,20 min 2 sec,0.9,114623,16985,Wed Nov 08 11:19:25 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 10:44:21 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,35 min 4 sec,10.1,326642,2318911,Wed Nov 08 11:19:25 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 07:48:57 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 10 min 26 sec,0.7,909369,124524,Wed Nov 08 10:59:23 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 08 07:13:53 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,35 min 4 sec,0.8,178241,23989,Wed Nov 08 07:48:57 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 07:08:52 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 35 min 28 sec,23.7,5801619,32575917,Wed Nov 08 10:44:21 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Wed Nov 08 07:03:52 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,8.0,146958,154392,Wed Nov 08 07:08:52 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Tue Nov 07 14:48:27 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Tue Nov 07 14:53:27 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Tue Nov 07 14:33:25 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 2 sec,7.9,129853,760153,Tue Nov 07 14:48:27 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Tue Nov 07 13:08:13 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 25 min 11 sec,6.4,1392674,2712112,Tue Nov 07 14:33:25 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Tue Nov 07 13:03:13 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,23.3,189864,687150,Tue Nov 07 13:08:13 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 16:24:21 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Mon Nov 06 16:29:21 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 16:19:21 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,2.2,27277,55415,Mon Nov 06 16:24:21 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 13:18:57 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,3 hrs 0 min 23 sec,1.9,511140,2010352,Mon Nov 06 16:19:21 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 13:08:56 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,13.5,244241,768751,Mon Nov 06 13:18:57 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 11:23:45 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,0,0,0,Mon Nov 06 11:33:45 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 11:13:43 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,3.9,108314,182678,Mon Nov 06 11:23:45 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Mon Nov 06 09:58:33 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0,0,0,Mon Nov 06 10:03:33 BRST 2017
006077,172.24.0.122,14:a3:64:37:d6:c1,Mon Nov 06 09:53:32 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 20 min 11 sec,6.9,1403262,2757959,Mon Nov 06 11:13:43 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 20:13:43 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,10 min 0 sec,3.8,39115,43418,Wed Nov 01 20:23:43 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 19:03:42 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 0 min 1 sec,0.7,250693,38172,Wed Nov 01 20:03:43 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 17:38:38 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 25 min 3 sec,0.8,421924,69472,Wed Nov 01 19:03:42 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 14:08:15 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,6 hrs 5 min 28 sec,29.3,6015125,74425465,Wed Nov 01 20:13:43 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 14:03:14 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,2.8,34925,71316,Wed Nov 01 14:08:15 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 13:33:11 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,4 hrs 5 min 27 sec,0.6,976847,166258,Wed Nov 01 17:38:38 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 13:28:10 BRST 2017,P01-A07-AP1-Dir_C,18:9c:5d:44:ae:50,5 min 0 sec,0.5,17067,3506,Wed Nov 01 13:33:11 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 13:23:10 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.8,24683,4339,Wed Nov 01 13:28:10 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 13:08:08 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Wed Nov 01 13:13:08 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 13:03:08 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.7,34195,29726,Wed Nov 01 13:08:08 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 12:43:06 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,40 min 4 sec,9.1,271447,2464073,Wed Nov 01 13:23:10 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 12:13:03 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 3 sec,2.4,165268,368012,Wed Nov 01 12:43:06 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 11:47:59 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 3 sec,0.6,99766,15527,Wed Nov 01 12:13:03 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 11:37:58 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,10 min 1 sec,1.1,66991,12485,Wed Nov 01 11:47:59 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 10:27:47 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 35 min 20 sec,20.1,1807344,21661880,Wed Nov 01 13:03:08 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 10:07:44 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 30 min 13 sec,0.6,353635,59353,Wed Nov 01 11:37:58 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 08:52:34 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 15 min 10 sec,2.1,395361,788501,Wed Nov 01 10:07:44 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 08:47:34 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.4,12757,1964,Wed Nov 01 08:52:34 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 08:22:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,2 hrs 5 min 16 sec,23.2,1959201,19874666,Wed Nov 01 10:27:47 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 08:22:31 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,25 min 2 sec,0.7,111295,16684,Wed Nov 01 08:47:34 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Wed Nov 01 08:17:30 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,1.4,42371,10991,Wed Nov 01 08:22:31 BRST 2017
006077,172.24.1.4,14:a3:64:37:d6:c1,Wed Nov 01 08:07:29 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,6.1,381709,302172,Wed Nov 01 08:22:31 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 20:05:55 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Fri Oct 27 20:10:55 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 20:00:54 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0,0,0,Fri Oct 27 20:05:55 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 17:15:48 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 55 min 5 sec,0.4,258934,62459,Fri Oct 27 19:10:53 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 17:00:47 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.5,42188,8562,Fri Oct 27 17:15:48 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 16:55:46 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.7,21609,5317,Fri Oct 27 17:00:47 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 15:40:36 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 15 min 9 sec,0.5,213945,48341,Fri Oct 27 16:55:46 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 15:35:36 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.5,14644,2762,Fri Oct 27 15:40:36 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 14:15:25 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,1 hrs 5 min 8 sec,0.5,186786,43537,Fri Oct 27 15:20:34 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 14:10:24 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 hrs 50 min 30 sec,22.0,5445485,52267817,Fri Oct 27 20:00:54 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 14:05:23 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,3.4,78731,49596,Fri Oct 27 14:10:24 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 14:00:23 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.4,36518,7881,Fri Oct 27 14:15:25 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 13:55:22 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.4,12665,2320,Fri Oct 27 14:00:23 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 13:25:19 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,30 min 3 sec,0.4,74367,18751,Fri Oct 27 13:55:22 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 13:10:17 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.4,41696,8291,Fri Oct 27 13:25:19 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 12:55:15 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,15 min 1 sec,0.5,40918,9955,Fri Oct 27 13:10:17 BRST 2017
006077,172.23.1.205,c4:d9:87:3e:0d:8c,Fri Oct 27 12:45:14 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0.3,7980,1818,Fri Oct 27 12:50:15 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 12:35:13 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Fri Oct 27 12:40:13 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 12:25:12 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,5 min 0 sec,0,0,0,Fri Oct 27 12:30:13 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 12:20:12 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,3.4,82495,47073,Fri Oct 27 12:25:12 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 12:05:10 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,15 min 1 sec,4.8,111552,424371,Fri Oct 27 12:20:12 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 11:55:09 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,10 min 1 sec,2.5,63721,120464,Fri Oct 27 12:05:10 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 11:50:08 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,9.5,147591,208613,Fri Oct 27 11:55:09 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 11:10:02 BRST 2017,P01-A05-AP1-SMA,78:da:6e:eb:b0:60,35 min 5 sec,6.7,519160,1248148,Fri Oct 27 11:45:07 BRST 2017
006077,172.24.1.208,14:a3:64:37:d6:c1,Fri Oct 27 10:44:58 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,25 min 3 sec,55.4,281968,10139233,Fri Oct 27 11:10:02 BRST 2017
