ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 13:27:11 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,25 min 3 sec,0,0,0,Fri Dec 01 13:52:14 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 13:22:10 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Fri Dec 01 13:27:11 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 13:12:09 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,1.0,4789,69523,Fri Dec 01 13:22:10 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 11:57:01 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Fri Dec 01 12:02:01 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 11:52:00 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,24.7,773258,156066,Fri Dec 01 11:57:01 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 11:26:58 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,25 min 2 sec,1.8,83984,256657,Fri Dec 01 11:52:00 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 10:56:55 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,25 min 2 sec,0,0,0,Fri Dec 01 11:21:57 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 10:46:53 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,2.6,74422,119122,Fri Dec 01 10:56:55 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 10:36:52 BRST 2017,P02-Mezanino-AP1-CTF,18:9c:5d:44:b8:70,5 min 0 sec,0,0,0,Fri Dec 01 10:41:52 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 10:16:49 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,20 min 2 sec,0,3370,302,Fri Dec 01 10:36:52 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 10:06:48 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,0,0,0,Fri Dec 01 10:16:49 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 09:41:44 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,20 min 2 sec,0,0,0,Fri Dec 01 10:01:46 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 09:16:40 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 1 sec,0,0,0,Fri Dec 01 09:31:42 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 09:06:39 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,0,0,0,Fri Dec 01 09:16:40 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 09:01:38 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0.2,4645,2324,Fri Dec 01 09:06:39 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Fri Dec 01 08:56:38 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,2.2,38541,43589,Fri Dec 01 09:01:38 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 16:11:11 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,0,0,Thu Nov 30 16:21:11 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 15:56:10 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,15 min 1 sec,0,0,0,Thu Nov 30 16:11:11 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 15:51:09 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,9.9,122249,247998,Thu Nov 30 15:56:10 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 15:26:07 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,25 min 2 sec,0,4188,1991,Thu Nov 30 15:51:09 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 15:21:06 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Thu Nov 30 15:26:07 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 15:16:05 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,156,244,Thu Nov 30 15:21:06 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 15:06:04 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Thu Nov 30 15:11:04 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 14:46:02 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,20 min 2 sec,6.5,381028,589161,Thu Nov 30 15:06:04 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 14:41:01 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,8.0,146128,153139,Thu Nov 30 14:46:02 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 14:00:55 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,40 min 5 sec,1.0,146128,153139,Thu Nov 30 14:41:01 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 13:55:55 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Thu Nov 30 14:00:55 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 12:35:45 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Thu Nov 30 12:40:45 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:50:41 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,0,0,Thu Nov 30 12:00:41 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:45:40 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Thu Nov 30 11:50:41 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:40:40 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0,0,0,Thu Nov 30 11:45:40 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:30:39 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0.9,22352,42521,Thu Nov 30 11:40:40 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:25:38 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0.9,23365,9964,Thu Nov 30 11:30:39 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:10:37 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 1 sec,226.6,455296,25084445,Thu Nov 30 11:25:38 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 11:05:36 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Thu Nov 30 11:10:37 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 10:30:32 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,30 min 3 sec,60.1,196474,6901839,Thu Nov 30 11:00:35 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 10:20:31 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,2.2,46446,116946,Thu Nov 30 10:30:32 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 09:45:26 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,35 min 4 sec,29.3,216026,7497666,Thu Nov 30 10:20:31 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 09:40:25 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0.7,7156,19240,Thu Nov 30 09:45:26 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Thu Nov 30 09:20:23 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,20 min 2 sec,0.5,20835,47473,Thu Nov 30 09:40:25 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 18:04:58 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,5 min 0 sec,0,0,0,Wed Nov 29 18:09:58 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 17:59:58 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0.2,1784,5512,Wed Nov 29 18:04:58 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 17:54:58 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 17:59:58 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 17:19:57 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,30 min 0 sec,187.6,985841,27112711,Wed Nov 29 17:49:57 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 16:44:55 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 16:49:55 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 16:34:55 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,1.1,24019,19092,Wed Nov 29 16:39:55 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 16:29:55 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0.3,5068,7753,Wed Nov 29 16:34:55 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 16:19:54 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0.2,7146,8277,Wed Nov 29 16:29:55 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 16:14:54 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 16:19:54 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 16:09:53 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,1508,0,Wed Nov 29 16:14:54 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 15:59:53 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,1834,2829,Wed Nov 29 16:09:53 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 15:54:52 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 15:59:53 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 15:49:52 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,5 min 0 sec,2.2,23370,57934,Wed Nov 29 15:54:52 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 15:14:48 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,25 min 2 sec,0,0,0,Wed Nov 29 15:39:50 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 14:59:46 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,0,0,Wed Nov 29 15:09:47 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 14:49:45 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,1.9,19582,40971,Wed Nov 29 14:54:45 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 13:59:38 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,50 min 6 sec,0.7,44727,200799,Wed Nov 29 14:49:45 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 13:54:37 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 13:59:38 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 13:49:36 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,270.4,144953,10016567,Wed Nov 29 13:54:37 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 12:29:27 BRST 2017,P01-ANEXO-A01-VI,78:da:6e:eb:ab:20,5 min 0 sec,0,0,0,Wed Nov 29 12:34:27 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 12:24:26 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0.5,7906,9971,Wed Nov 29 12:29:27 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 12:19:26 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,8.2,69805,236970,Wed Nov 29 12:24:26 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 12:14:25 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0.6,6958,17028,Wed Nov 29 12:19:26 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:59:24 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 12:04:24 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:49:23 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,0,0,Wed Nov 29 11:59:24 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:44:23 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,3.3,35373,87329,Wed Nov 29 11:49:23 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:34:22 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0.2,2992,2009,Wed Nov 29 11:39:22 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:19:20 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 11:24:20 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:09:19 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 11:14:19 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 11:04:19 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,1.2,22922,21761,Wed Nov 29 11:09:19 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 10:59:18 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Wed Nov 29 11:04:19 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 10:54:17 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.6,18663,40147,Wed Nov 29 10:59:18 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 10:34:15 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,20 min 2 sec,0,0,0,Wed Nov 29 10:54:17 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 10:29:14 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0.8,17916,11853,Wed Nov 29 10:34:15 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 10:19:13 BRST 2017,P01-ANEXO-TER-CEEQ,78:da:6e:eb:7b:a0,10 min 1 sec,0.3,14169,10066,Wed Nov 29 10:29:14 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 09:54:09 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,25 min 3 sec,4.7,162572,713999,Wed Nov 29 10:19:13 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 09:24:05 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,30 min 4 sec,55.5,241837,12264540,Wed Nov 29 09:54:09 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 09:09:03 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 2 sec,0.8,31412,60694,Wed Nov 29 09:24:05 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 08:59:02 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,0,0,0,Wed Nov 29 09:09:03 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Wed Nov 29 08:54:01 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,193.6,3348415,3929395,Wed Nov 29 08:59:02 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 11:12:39 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 0 sec,0,0,0,Tue Nov 28 11:27:40 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 10:47:36 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,20 min 2 sec,0,0,0,Tue Nov 28 11:07:39 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 10:27:34 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,20 min 2 sec,0,78,0,Tue Nov 28 10:47:36 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 09:32:26 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,45 min 5 sec,0.5,41742,125748,Tue Nov 28 10:17:32 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 09:22:25 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,10.0,105405,648822,Tue Nov 28 09:32:26 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 09:17:24 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Tue Nov 28 09:22:25 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 08:07:15 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,1 hrs 10 min 9 sec,0,0,0,Tue Nov 28 09:17:24 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 07:52:13 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 1 sec,0.5,14624,37039,Tue Nov 28 08:07:15 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 07:42:12 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,0,746,301,Tue Nov 28 07:52:13 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 07:32:11 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Tue Nov 28 07:37:11 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 07:27:10 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0.4,4345,12548,Tue Nov 28 07:32:11 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 07:12:09 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,0,0,Tue Nov 28 07:22:09 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 06:57:07 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,0,0,Tue Nov 28 07:07:08 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 06:52:07 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,8.1,136666,167231,Tue Nov 28 06:57:07 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 06:47:07 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Tue Nov 28 06:52:07 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 06:12:05 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,35 min 1 sec,0.5,64279,78458,Tue Nov 28 06:47:07 BRST 2017
003981,172.24.1.1,f4:f5:24:eb:af:ec,Tue Nov 28 06:07:05 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Tue Nov 28 06:12:05 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 18:14:50 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,0,0,0,Fri Nov 24 18:24:50 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 17:44:49 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,30 min 0 sec,31.6,4015663,3092300,Fri Nov 24 18:14:50 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 17:34:49 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Fri Nov 24 17:39:49 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 16:39:46 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,45 min 1 sec,104.9,13266889,10685240,Fri Nov 24 17:24:48 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 16:34:46 BRST 2017,P01-A05-AP2-SMA,78:da:6e:e8:65:d0,5 min 0 sec,0,0,0,Fri Nov 24 16:39:46 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 15:04:38 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,1 hrs 30 min 8 sec,61.4,22029880,19484270,Fri Nov 24 16:34:46 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 14:59:37 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,5 min 0 sec,0,0,0,Fri Nov 24 15:04:38 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 14:49:36 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,23.8,997984,788798,Fri Nov 24 14:59:37 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 14:29:34 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 1 sec,0,0,0,Fri Nov 24 14:44:35 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 14:14:32 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 0 sec,0,0,0,Fri Nov 24 14:24:32 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 13:34:27 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,40 min 5 sec,8.4,1416727,1109299,Fri Nov 24 14:14:32 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 13:24:25 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,10 min 1 sec,0,0,0,Fri Nov 24 13:34:27 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 13:14:24 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,45.0,1809680,1573596,Fri Nov 24 13:24:25 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 13:09:24 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,5 min 0 sec,156.7,1890374,3999639,Fri Nov 24 13:14:24 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 13:04:23 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,34.3,238561,1050772,Fri Nov 24 13:09:24 BRST 2017
003981,172.24.1.102,f4:f5:24:eb:af:ec,Fri Nov 24 12:54:22 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,131.2,740056,9119988,Fri Nov 24 13:04:23 BRST 2017
003981,172.24.0.161,f4:f5:24:eb:af:ec,Fri Nov 24 11:39:14 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,0,0,0,Fri Nov 24 11:49:15 BRST 2017
003981,172.24.0.161,f4:f5:24:eb:af:ec,Fri Nov 24 11:14:12 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 1 sec,0,0,0,Fri Nov 24 11:29:13 BRST 2017
003981,172.24.0.161,f4:f5:24:eb:af:ec,Fri Nov 24 10:59:11 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,15 min 1 sec,331.3,14839540,22501038,Fri Nov 24 11:14:12 BRST 2017
003981,172.24.0.161,f4:f5:24:eb:af:ec,Fri Nov 24 10:24:06 BRST 2017,P01-A03-AP1-Dir_A,18:9c:5d:44:af:80,35 min 4 sec,0,0,0,Fri Nov 24 10:59:11 BRST 2017
