Silhueta,DuracaodaSessao,Velocidademediadenavegacao
1.0,-0.7517937870515796,0.00434119226292592
-0.7517937870515796,1.0,-0.0055782639923839545
0.00434119226292592,-0.0055782639923839545,1.0
