ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime,TotalTime,Clusters
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 15:01:04 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,4.2,24922,31848,Thu Nov 30 15:11:04 BRST 2017,600.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 14:56:03 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,5.3,48398,152280,Thu Nov 30 15:01:04 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 13:45:53 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 0 min 7 sec,10.7,299166,3439050,Thu Nov 30 14:46:01 BRST 2017,3608.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 11:45:40 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,0,0,0,Thu Nov 30 11:55:41 BRST 2017,601.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 11:40:40 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,2.1,28360,50220,Thu Nov 30 11:45:40 BRST 2017,300.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 11:35:39 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,0,0,0,Thu Nov 30 11:40:40 BRST 2017,301.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 08:10:13 BRST 2017,P06-A01-AP1-ETGC,78:da:6e:e8:64:60,3 hrs 25 min 25 sec,6.0,1138277,8168375,Thu Nov 30 11:35:39 BRST 2017,12326.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 08:05:13 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,0.6,15663,6798,Thu Nov 30 08:10:13 BRST 2017,300.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Thu Nov 30 07:35:10 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,30 min 3 sec,1.0,76325,149804,Thu Nov 30 08:05:13 BRST 2017,1803.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 16:49:56 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Wed Nov 29 16:54:56 BRST 2017,300.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 15:54:52 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,55 min 3 sec,19.7,924725,7209534,Wed Nov 29 16:49:56 BRST 2017,3304.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 15:49:52 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,6.3,96147,139283,Wed Nov 29 15:54:52 BRST 2017,300.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 15:39:51 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 1 sec,1.0,28551,48046,Wed Nov 29 15:49:52 BRST 2017,601.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 13:04:31 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 30 min 18 sec,107.8,4197061,108640134,Wed Nov 29 15:34:50 BRST 2017,9019.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 12:54:29 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,10 min 1 sec,37.1,81582,2709813,Wed Nov 29 13:04:31 BRST 2017,602.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 11:59:24 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,15 min 0 sec,4.7,119331,180359,Wed Nov 29 12:14:25 BRST 2017,901.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 10:39:16 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Wed Nov 29 10:44:16 BRST 2017,300.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 10:34:15 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,8.7,27381,301369,Wed Nov 29 10:39:16 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 10:29:14 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,6.5,39845,203339,Wed Nov 29 10:34:15 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 09:39:07 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,50 min 6 sec,4.5,303388,1376618,Wed Nov 29 10:29:14 BRST 2017,3007.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 09:24:05 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Wed Nov 29 09:29:05 BRST 2017,300.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 09:19:04 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,4.2,14128,144943,Wed Nov 29 09:24:05 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 08:49:00 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,30 min 4 sec,1.5,109842,227978,Wed Nov 29 09:19:04 BRST 2017,1804.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 08:18:56 BRST 2017,P06-A01-AP1-Consema,78:da:6e:eb:a5:40,30 min 4 sec,1.6,73720,292415,Wed Nov 29 08:49:00 BRST 2017,1804.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 07:38:51 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,40 min 4 sec,5.9,845792,942054,Wed Nov 29 08:18:56 BRST 2017,2405.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Wed Nov 29 07:33:51 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,2.6,32147,66687,Wed Nov 29 07:38:51 BRST 2017,300.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 16:43:19 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 0 sec,7.3,105193,443680,Tue Nov 28 16:53:20 BRST 2017,601.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 16:33:18 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,5.1,95497,285021,Tue Nov 28 16:43:19 BRST 2017,601.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 15:18:12 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 15 min 6 sec,3.3,280397,1565875,Tue Nov 28 16:33:18 BRST 2017,4506.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 15:13:11 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Tue Nov 28 15:18:12 BRST 2017,301.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 13:02:50 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 20 sec,36.0,3254043,31948738,Tue Nov 28 15:13:11 BRST 2017,7821.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 10:02:30 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,35 min 4 sec,3.9,169766,595448,Tue Nov 28 10:37:35 BRST 2017,2105.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 09:42:28 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,0,0,0,Tue Nov 28 09:52:28 BRST 2017,600.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 08:12:16 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,1 hrs 30 min 12 sec,12.6,1043588,7505376,Tue Nov 28 09:42:28 BRST 2017,5412.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 08:07:15 BRST 2017,P06-TER-AP1-ETGC,78:da:6e:eb:a2:40,5 min 0 sec,105.9,302628,3675953,Tue Nov 28 08:12:16 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Tue Nov 28 08:02:14 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,0,433,0,Tue Nov 28 08:07:15 BRST 2017,301.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 15:56:54 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,0,0,0,Mon Nov 27 16:06:54 BRST 2017,600.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 14:06:40 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 13 sec,19.9,2019378,14430857,Mon Nov 27 15:56:54 BRST 2017,6614.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 14:01:40 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.8,26811,41279,Mon Nov 27 14:06:40 BRST 2017,300.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 11:56:25 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 5 min 15 sec,6.1,759390,4955870,Mon Nov 27 14:01:40 BRST 2017,7515.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 11:51:24 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,1.5,24596,32461,Mon Nov 27 11:56:25 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 08:56:02 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 40 min 13 sec,12.9,1300437,8241782,Mon Nov 27 10:36:15 BRST 2017,6013.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Mon Nov 27 07:20:51 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 30 min 9 sec,1.5,122291,852665,Mon Nov 27 08:51:01 BRST 2017,5410.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 16:24:45 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Fri Nov 24 16:29:45 BRST 2017,300.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 15:24:40 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 0 min 5 sec,4.2,263993,1624770,Fri Nov 24 16:24:45 BRST 2017,3605.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 15:04:38 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,0,0,0,Fri Nov 24 15:09:38 BRST 2017,300.0,1
6124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 14:59:37 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,0.2,1377,6464,Fri Nov 24 15:04:38 BRST 2017,301.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 14:54:37 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0.2,1847,3943,Fri Nov 24 14:59:37 BRST 2017,300.0,0
6124,172.24.0.41,d4:63:c6:eb:85:60,Fri Nov 24 13:04:23 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 45 min 12 sec,3.1,1065360,1161673,Fri Nov 24 14:49:36 BRST 2017,6313.0,0
