Client Sessions
Client Username,Client IP Address,Client MAC Address,Association Time,AP Name,AP MAC Address,Session Duration,Avg. Session Throughput (Kbps),Bytes Sent,Bytes Received,Disassociation Time
006124,172.24.1.22,d4:63:c6:eb:85:60,Thu Oct 19 10:23:58 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 1 sec,<0.1,0,0,Thu Oct 19 10:33:59 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Thu Oct 19 08:33:42 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 15 sec,3.2,411870,2226177,Thu Oct 19 10:23:58 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Thu Oct 19 08:23:41 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,1.2,71860,18693,Thu Oct 19 08:33:42 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 18 17:15:26 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Oct 18 17:20:26 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 18 15:45:15 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 30 min 10 sec,2.5,398957,1265730,Wed Oct 18 17:15:26 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 18 15:35:14 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,<0.1,0,0,Wed Oct 18 15:40:14 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 18 13:34:57 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 0 min 16 sec,2.3,882521,1231064,Wed Oct 18 15:35:14 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 16:58:59 BRST 2017,P01-A01-AP1-Audit-Hall,78:da:6e:eb:b8:80,5 min 0 sec,<0.1,0,0,Tue Oct 17 17:03:59 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 16:13:54 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,45 min 4 sec,1.8,88513,519763,Tue Oct 17 16:58:59 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 15:53:53 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,15 min 0 sec,0.9,16165,30002,Tue Oct 17 16:08:53 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 13:43:31 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 55 min 21 sec,2.1,451673,1199403,Tue Oct 17 15:38:52 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 12:43:25 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,55 min 5 sec,<0.1,9266,5215,Tue Oct 17 13:38:30 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 12:33:24 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 17 12:38:24 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 11:38:17 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 17 11:43:17 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 10:13:04 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 25 min 12 sec,2.9,889785,981518,Tue Oct 17 11:38:17 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 10:03:03 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 17 10:08:03 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 17 08:27:50 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 30 min 11 sec,1.7,280694,686372,Tue Oct 17 09:58:01 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 17:20:49 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Mon Oct 16 17:25:49 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 17:15:49 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,0.5,8765,11799,Mon Oct 16 17:20:49 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 15:25:36 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 50 min 12 sec,6.2,970879,4190531,Mon Oct 16 17:15:49 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 15:10:34 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,10 min 0 sec,<0.1,0,0,Mon Oct 16 15:20:34 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 13:00:18 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 15 sec,5.5,841823,4500966,Mon Oct 16 15:10:34 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 12:00:12 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,<0.1,0,0,Mon Oct 16 12:05:12 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 11:50:10 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,10 min 2 sec,8.5,154338,488391,Mon Oct 16 12:00:12 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 09:24:49 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,30 min 3 sec,<0.1,0,0,Mon Oct 16 09:54:52 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 09:14:48 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Mon Oct 16 09:19:48 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 08:14:41 BRST 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 0 min 6 sec,1.6,231030,512197,Mon Oct 16 09:14:48 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Mon Oct 16 08:09:41 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.5,12749,44303,Mon Oct 16 08:14:41 BRST 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 11 16:50:32 BRT 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,<0.1,0,0,Wed Oct 11 16:55:32 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 11 15:10:10 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 40 min 22 sec,19.4,917596,13649679,Wed Oct 11 16:50:32 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 11 15:00:09 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Wed Oct 11 15:05:09 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 11 14:45:07 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,<0.1,0,0,Wed Oct 11 14:50:07 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 11 12:34:47 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 10 min 19 sec,3.1,1480957,1503212,Wed Oct 11 14:45:07 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Wed Oct 11 12:29:47 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,1.2,19981,23912,Wed Oct 11 12:34:47 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 16:58:04 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 10 17:03:04 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 16:53:03 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,1.6,23705,36151,Tue Oct 10 16:58:04 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 16:43:03 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,5 min 0 sec,<0.1,0,0,Tue Oct 10 16:48:03 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 15:57:58 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,40 min 4 sec,5.3,790495,659862,Tue Oct 10 16:38:02 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 14:32:47 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 15 min 9 sec,10.5,296498,4532472,Tue Oct 10 15:47:56 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 14:27:46 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,3.8,82347,62086,Tue Oct 10 14:32:47 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 13:52:42 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,35 min 4 sec,3.5,287015,637404,Tue Oct 10 14:27:46 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 12:34:04 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,1 hrs 13 min 36 sec,1.6,133851,582941,Tue Oct 10 13:47:41 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 11:08:46 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 10 11:13:46 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 10:48:43 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,20 min 2 sec,1.2,46306,128224,Tue Oct 10 11:08:46 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 10:38:42 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 10 10:43:43 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 10:23:40 BRT 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,<0.1,0,0,Tue Oct 10 10:28:40 BRT 2017
006124,172.24.1.22,d4:63:c6:eb:85:60,Tue Oct 10 08:23:15 BRT 2017,P05-TER-AP1-ELT,18:9c:5d:44:6d:90,2 hrs 0 min 25 sec,29.1,593567,25676885,Tue Oct 10 10:23:40 BRT 2017
