ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime,TotalTime,Clusters
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 16:50:09 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Fri Dec 08 16:55:09 BRST 2017,300.0,0
7719,172.24.1.174,c4:d9:87:3e:0d:8c,Fri Dec 08 15:35:03 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 1 sec,2.9,117424,102548,Fri Dec 08 15:45:04 BRST 2017,601.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 15:15:01 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 35 min 8 sec,9.4,4618653,2092809,Fri Dec 08 16:50:09 BRST 2017,5708.0,1
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 15:10:00 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Fri Dec 08 15:15:01 BRST 2017,301.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 14:59:59 BRST 2017,Sala_Cenarios_P01-A09-AP1,18:9c:5d:44:76:60,10 min 1 sec,2.3,92419,83967,Fri Dec 08 15:10:00 BRST 2017,601.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 14:39:56 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,15 min 1 sec,0.4,18618,29546,Fri Dec 08 14:54:58 BRST 2017,902.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 14:09:52 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,0,0,Fri Dec 08 14:19:53 BRST 2017,601.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 13:59:50 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Fri Dec 08 14:04:50 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 11:59:36 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,25 min 2 sec,0,0,0,Fri Dec 08 12:24:38 BRST 2017,1502.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 11:24:32 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,30 min 2 sec,0,6736,7348,Fri Dec 08 11:54:35 BRST 2017,1803.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 11:14:31 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Fri Dec 08 11:19:31 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 09:54:20 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 15 min 10 sec,0.7,185994,147238,Fri Dec 08 11:09:30 BRST 2017,4510.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 09:39:18 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Fri Dec 08 09:44:18 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Fri Dec 08 08:09:05 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 5 min 8 sec,0,0,0,Fri Dec 08 09:14:13 BRST 2017,3908.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Thu Dec 07 16:33:46 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Thu Dec 07 16:38:46 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Thu Dec 07 14:58:37 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 35 min 9 sec,3.3,320267,2045287,Thu Dec 07 16:33:46 BRST 2017,5709.0,1
7719,172.24.0.250,a4:70:d6:0f:58:73,Thu Dec 07 12:58:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 50 min 13 sec,1.5,386742,709033,Thu Dec 07 14:48:35 BRST 2017,6614.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Wed Dec 06 17:02:28 BRST 2017,P01-A01-AP1-SMA_Juridico,78:da:6e:eb:ac:20,5 min 0 sec,0,0,0,Wed Dec 06 17:07:28 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Wed Dec 06 11:26:52 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Wed Dec 06 11:31:52 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Wed Dec 06 10:51:48 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,0,0,Wed Dec 06 11:01:49 BRST 2017,601.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Wed Dec 06 10:31:46 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Wed Dec 06 10:36:46 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Wed Dec 06 09:46:39 BRST 2017,P01-A01-AP1-Auditorio,78:da:6e:eb:9e:90,5 min 0 sec,0,0,0,Wed Dec 06 09:51:39 BRST 2017,300.0,0
7719,172.24.0.250,a4:70:d6:0f:58:73,Wed Dec 06 09:26:37 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,20 min 2 sec,1.4,111656,98189,Wed Dec 06 09:46:39 BRST 2017,1202.0,0
