Length,TBP,Selected,Selected(1),Cluster,Silhouette,Selected(2)
722.0,0.17159000000014998,No,No,C5,0.6516859142848607,No
60.0,0.00042399999983999995,No,No,C3,0.7415999591172684,No
60.0,0.01686100000006,No,No,C3,0.7415939628376482,No
344.0,0.01200800000015,No,No,C4,0.7400373586800967,No
66.0,0.00067899999976,No,No,C3,0.7377412782293873,No
60.0,0.00322100000017,No,No,C3,0.741600737320663,No
1514.0,0.00159599999984,No,No,C6,0.7499995847446486,No
1337.0,1.00000011e-06,No,No,C2,0.7499993587990952,No
60.0,9.9999966e-07,No,No,C3,0.7415996173660961,No
60.0,0.0030220000003300003,No,No,C3,0.7416008036331451,No
344.0,2.9753620000001297,No,No,C4,0.741282639038242,No
344.0,3.00061800000003,No,No,C4,0.7412901723126901,No
272.0,3.4469649999998597,No,No,C4,0.6808570604089597,No
66.0,0.0068399999997799995,No,No,C3,0.7377418987950707,No
60.0,0.0027310000002699997,No,No,C3,0.741600853164629,No
1514.0,0.0011339999998699998,No,No,C6,0.7499995847446485,No
1337.0,0.0007140000002400001,No,No,C2,0.7499993587990952,No
60.0,0.0005789999997899999,No,No,C3,0.7416000590784608,No
60.0,0.00191100000006,No,No,C3,0.7416007009389811,No
66.0,0.00629800000002,No,No,C3,0.7377419268091916,No
60.0,0.0023659999999400003,No,No,C3,0.7416008460091633,No
538.0,0.002612,No,No,C5,0.520961186118156,No
60.0,9.9999988e-07,No,No,C3,0.7415996173660961,No
60.0,0.0024260000002399996,No,No,C3,0.7416008553582338,No
344.0,28.4454479999999,No,No,C4,0.7308601468292142,No
344.0,3.00407799999971,No,No,C4,0.7412904032191842,No
344.0,2.99598800000035,No,No,C4,0.7412892428094279,No
344.0,3.0055739999998,No,No,C4,0.7412903616707407,No
344.0,3.0040420000002497,No,No,C4,0.7412904033569747,No
344.0,3.0068929999999905,No,No,C4,0.7412902659440924,No
82.0,42.51107799999979,No,No,C3,0.6022360115524199,No
82.0,0.00151400000004,No,No,C3,0.7158078548146858,No
72.0,0.00045300000011,No,No,C3,0.7303949165759798,No
344.0,4.85991899999976,No,No,C4,0.7406982042967292,No
60.0,0.38804400000004,No,No,C3,0.7413443439254108,No
344.0,2.61185599999999,No,No,C4,0.7411467535106612,No
344.0,3.00589200000013,No,No,C4,0.7412903452247163,No
344.0,3.0138489999997096,No,No,C4,0.741289145700947,No
344.0,2.9984450000004,No,No,C4,0.7412898217087038,No
344.0,3.0156999999999203,No,No,C4,0.7412886763382223,No
60.0,110.237683,No,No,C1,0.7083251037252545,No
60.0,129.168407,No,No,C1,0.7108429119987917,No
344.0,114.558741,No,No,C4,0.6755580365389464,No
344.0,2.9951169999999396,No,No,C4,0.7412890167302606,No
344.0,3.00246100000004,No,No,C4,0.7412903561158928,No
344.0,3.001217,No,No,C4,0.7412902417307202,No
344.0,3.0030729999998598,No,No,C4,0.7412903838648401,No
344.0,2.99889200000007,No,No,C4,0.741289906485497,No
60.0,3.8937719999999,No,No,C3,0.737531130255233,No
344.0,41.062243000000294,No,No,C4,0.7245028940432857,No
344.0,3.0024939999998397,No,No,C4,0.7412903583599985,No
344.0,3.010718,No,No,C4,0.7412897705068244,No
344.0,3.0112699999999704,No,No,C4,0.7412896758676226,No
344.0,2.99848100000008,No,No,C4,0.7412898293287241,No
344.0,2.9999139999999906,No,No,C4,0.7412900738688472,No
60.0,68.4120719999996,No,No,C1,0.5640928052582743,No
60.0,124.990591,No,No,C1,0.713830474743267,No
307.0,121.654364,No,No,C4,0.6500088065102031,No
307.0,0.0,No,No,C4,0.7194082815723396,No
318.0,0.0,No,No,C4,0.7278506687824563,No
379.0,1.00000034e-06,No,No,C4,0.7211330727201377,No
318.0,0.0,No,No,C4,0.7278506687824563,No
375.0,0.0,No,No,C4,0.724223606307494,No
318.0,0.0,No,No,C4,0.7278506687824563,No
355.0,9.9999943e-07,No,No,C4,0.736178295944936,No
318.0,0.0,No,No,C4,0.7278506687824563,No
387.0,2.00000022e-06,No,No,C4,0.7141853635218878,No
369.0,0.0,No,No,C4,0.7283449844611851,No
371.0,0.0,No,No,C4,0.7270441644786481,No
344.0,12.789021,No,No,C4,0.737767190000657,No
60.0,1.56187200000022,No,No,C3,0.7402985253750394,No
344.0,1.43372299999965,No,No,C4,0.7406647635459163,No
344.0,3.0127529999999796,No,No,C4,0.7412893860990524,No
344.0,3.01490500000045,No,No,C4,0.7412888887887586,No
344.0,3.0097639999998997,No,No,C4,0.7412899112247955,No
344.0,3.00674499999968,No,No,C4,0.741290280685237,No
344.0,46.949580999999895,No,No,C4,0.721283357275847,No
344.0,2.87456200000042,No,No,C4,0.7412467808942235,No
344.0,2.9917260000002,No,No,C4,0.7412880553291916,No
344.0,2.99140799999986,No,No,C4,0.7412879575548468,No
344.0,3.02261299999964,No,No,C4,0.7412866633019637,No
