Length,TBP,Selected,Selected(1),Cluster,Silhouette,Selected(2)
1468.0,0.00020599999970727367,No,No,C1,0.7499967269397846,No
1468.0,4.9000000217347406e-05,No,No,C1,0.7499968039950258,No
1468.0,2.7999999929306796e-05,No,No,C1,0.7499967922546674,No
1468.0,0.003360000000157015,No,No,C1,0.7499945517915313,No
1468.0,0.00034299999970244244,No,No,C1,0.7499966438017689,No
1468.0,0.005780000000868313,No,No,C1,0.749992608275115,No
1468.0,0.00035099999922749703,No,No,C1,0.7499966387034298,No
1468.0,0.000161999999818363,No,No,C1,0.7499967518304214,No
1468.0,0.00013100000023769098,No,No,C1,0.74999676710683,No
1468.0,0.00012400000014167745,No,No,C1,0.7499967710769407,No
1468.0,5.599999985861359e-05,No,No,C1,0.7499967990384717,No
1468.0,0.002773000000161119,No,No,C1,0.749994978469622,No
1468.0,0.00010399999973742524,No,No,C1,0.7499967814696293,No
1468.0,4.600000011123484e-05,No,No,C1,0.7499967980845834,No
1468.0,0.004492999999911262,No,No,C1,0.749993675505589,No
1468.0,0.00012300000025788904,No,No,C1,0.7499967729524686,No
1468.0,5.6999999742402e-05,No,No,C1,0.7499968015338107,No
1468.0,0.0030719999999746506,No,No,C1,0.7499947629942842,No
1468.0,0.00017400000024281326,No,No,C1,0.749996744613344,No
1468.0,4.399999988891068e-05,No,No,C1,0.749996803024134,No
1468.0,5.2999999752501026e-05,No,No,C1,0.749996801742479,No
1468.0,0.004028000000289467,No,No,C1,0.7499940441278194,No
1468.0,0.00015900000016699778,No,No,C1,0.7499967534329686,No
1468.0,4.6999999540275894e-05,No,No,C1,0.7499968003356551,No
1468.0,5.599999985861359e-05,No,No,C1,0.7499967990384717,No
1468.0,4.8000000333559e-05,No,No,C1,0.7499968020558264,No
1468.0,4.200000012133387e-05,No,No,C1,0.7499968000555717,No
1468.0,0.012748000000101456,No,No,C1,0.749986407310081,No
1468.0,0.0002689999996619008,No,No,C1,0.7499966902341084,No
1468.0,5.899999996472616e-05,No,No,C1,0.7499968048622565,No
1468.0,4.9000000217347406e-05,No,No,C1,0.7499968039950258,No
1468.0,3.499999957057298e-05,No,No,C1,0.7499967958819055,No
1468.0,3.9000000469968654e-05,No,No,C1,0.7499968029936489,No
1468.0,3.80000001314329e-05,No,No,C1,0.749996800997112,No
1468.0,2.499999982319423e-05,No,No,C1,0.7499967958030064,No
1468.0,0.10110299999996641,No,No,C1,0.7498995586427684,No
1468.0,0.0002560000007179042,No,No,C1,0.7499966971846799,No
1468.0,0.0008189999989554053,No,No,C1,0.7499963309494173,No
1468.0,7.100000038917642e-05,No,No,C1,0.7499967948026844,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,3.999999989900971e-05,No,No,C1,0.7499968041075984,No
1468.0,3.999999989900971e-05,No,No,C1,0.7499968041075984,No
1468.0,3.0000000151630957e-05,No,No,C1,0.7499967957774221,No
1468.0,0.002892999999858148,No,No,C1,0.749994892387028,No
1468.0,6.60000000607397e-05,No,No,C1,0.749996801052342,No
1468.0,0.0036790000008295465,No,No,C1,0.7499943121576536,No
1468.0,0.000823999999283842,No,No,C1,0.7499963274537018,No
1468.0,0.00033799999982875306,No,No,C1,0.7499966475465067,No
1468.0,0.00029700000004595495,No,No,C1,0.7499966731802478,No
1468.0,0.0020430000008673233,No,No,C1,0.7499954929677499,No
1468.0,8.299999899463728e-05,No,No,C1,0.7499967894368533,No
1468.0,4.9000000217347406e-05,No,No,C1,0.7499968039950258,No
1468.0,0.00015399999983856105,No,No,C1,0.7499967555855139,No
1468.0,0.0343870000001516,No,No,C1,0.7499657843097083,No
1468.0,0.020841999999902328,No,No,C1,0.7499788264514069,No
1468.0,0.0045030000001133885,No,No,C1,0.7499936673768308,No
1468.0,0.00011899999981324072,No,No,C1,0.7499967746939494,No
1468.0,0.009262000000035187,No,No,C1,0.7499895739306246,No
1468.0,6.800000028306386e-05,No,No,C1,0.7499967965239949,No
1468.0,0.009168999999928928,No,No,C1,0.7499896572757566,No
1468.0,0.0003729999998540734,No,No,C1,0.7499966248694816,No
1468.0,4.200000012133387e-05,No,No,C1,0.7499968000555717,No
1468.0,3.3000000712490873e-05,No,No,C1,0.749996800838,No
1468.0,3.5999999454361387e-05,No,No,C1,0.7499967973900248,No
1468.0,2.9999999696883606e-05,No,No,C1,0.7499967957774221,No
1468.0,2.900000026784255e-05,No,No,C1,0.7499967934184295,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,4.1000000237545464e-05,No,No,C1,0.7499967975010828,No
1468.0,4.6999999995023245e-05,No,No,C1,0.7499968003356551,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,4.400000034365803e-05,No,No,C1,0.749996803024134,No
1468.0,4.999999964638846e-05,No,No,C1,0.7499968057948869,No
1468.0,3.80000001314329e-05,No,No,C1,0.749996800997112,No
1468.0,3.599999990910874e-05,No,No,C1,0.7499967973900248,No
1468.0,4.799999987881165e-05,No,No,C1,0.7499968020558264,No
1468.0,4.000000035375706e-05,No,No,C1,0.7499968041075984,No
1468.0,3.80000001314329e-05,No,No,C1,0.749996800997112,No
1468.0,3.599999990910874e-05,No,No,C1,0.7499967973900248,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,0.00457399999959307,No,No,C1,0.749993610192911,No
1468.0,5.000000010113581e-05,No,No,C1,0.7499968057948869,No
1468.0,0.00023000000010142685,No,No,C1,0.7499967124115339,No
1468.0,5.499999997482519e-05,No,No,C1,0.749996805644509,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,3.199999991920777e-05,No,No,C1,0.7499967995055425,No
1468.0,3.0000000151630957e-05,No,No,C1,0.7499967957774221,No
1468.0,3.799999967668555e-05,No,No,C1,0.749996800997112,No
1468.0,2.700000004551839e-05,No,No,C1,0.7499967903969611,No
1468.0,0.007907000000159314,No,No,C1,0.7499907768081255,No
1468.0,0.0001830000001064036,No,No,C1,0.749996739497594,No
1468.0,9.300000010625808e-05,No,No,C1,0.749996784500077,No
1468.0,5.300000066199573e-05,No,No,C1,0.749996801742479,No
1468.0,4.199999921183917e-05,No,No,C1,0.7499968000555717,No
1468.0,3.100000003541936e-05,No,No,C1,0.7499967975998956,No
1468.0,2.9999999696883606e-05,No,No,C1,0.7499967957774221,No
1468.0,3.700000024764449e-05,No,No,C1,0.7499967990707261,No
1468.0,0.005205999999816413,No,No,C1,0.7499930906488368,No
1468.0,9.200000022246968e-05,No,No,C1,0.749996787343547,No
1468.0,5.000000010113581e-05,No,No,C1,0.7499968057948869,No
1468.0,4.8999999762600055e-05,No,No,C1,0.7499968039950258,No
1468.0,0.013417000000117696,No,No,C1,0.7499857902975335,No
1468.0,0.0004120000007787894,No,No,C1,0.7499965998425653,No
1468.0,5.999999939376721e-05,No,No,C1,0.749996797569839,No
1468.0,2.7999999929306796e-05,No,No,C1,0.7499967922546674,No
1468.0,3.0000000151630957e-05,No,No,C1,0.7499967957774221,No
1468.0,3.799999967668555e-05,No,No,C1,0.749996800997112,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,5.200000032345997e-05,No,No,C1,0.7499967993759502,No
1468.0,3.999999944426236e-05,No,No,C1,0.7499968041075984,No
1468.0,4.500000113694114e-05,No,No,C1,0.7499968051940326,No
1468.0,3.599999990910874e-05,No,No,C1,0.7499967973900248,No
1468.0,4.8999999307852704e-05,No,No,C1,0.7499968039950258,No
1468.0,5.399999963628943e-05,No,No,C1,0.7499968033316049,No
1468.0,4.200000103082857e-05,No,No,C1,0.7499968000555717,No
1468.0,5.599999940386624e-05,No,No,C1,0.7499967990384717,No
1468.0,5.199999986871262e-05,No,No,C1,0.7499967993759502,No
1468.0,0.006476000000020576,No,No,C1,0.7499920162802058,No
1468.0,0.00014000000010128133,No,No,C1,0.7499967630809912,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,0.004386999999951513,No,No,C1,0.7499937604084579,No
1468.0,0.00024400000029345392,No,No,C1,0.7499967045245228,No
1468.0,4.6999999540275894e-05,No,No,C1,0.7499968003356551,No
1468.0,4.7000000449770596e-05,No,No,C1,0.7499968003356551,No
1468.0,4.3000000005122274e-05,No,No,C1,0.7499968016809319,No
1468.0,0.0038890000000719738,No,No,C1,0.7499941516167941,No
1468.0,0.0097539999997025,No,No,C1,0.749989131999076,No
1468.0,0.00015000000030340743,No,No,C1,0.7499967583599851,No
1468.0,3.399999968678458e-05,No,No,C1,0.7499968025055294,No
1468.0,3.700000024764449e-05,No,No,C1,0.7499967990707261,No
1468.0,2.499999982319423e-05,No,No,C1,0.7499967958030064,No
1468.0,0.007656000000224594,No,No,C1,0.7499909965042938,No
1468.0,8.099999968180782e-05,No,No,C1,0.7499967919584468,No
1468.0,4.3000000005122274e-05,No,No,C1,0.7499968016809319,No
1468.0,4.600000011123484e-05,No,No,C1,0.7499967980845834,No
1468.0,0.09036500000001979,No,No,C1,0.7499103338499056,No
1468.0,5.199999986871262e-05,No,No,C1,0.7499967993759502,No
1468.0,2.900000026784255e-05,No,No,C1,0.7499967934184295,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,0.007990000000063446,No,No,C1,0.7499907038795903,No
1468.0,7.300000015675323e-05,No,No,C1,0.7499967981438388,No
1468.0,4.3000000005122274e-05,No,No,C1,0.7499968016809319,No
1468.0,4.399999988891068e-05,No,No,C1,0.749996803024134,No
1468.0,3.299999980299617e-05,No,No,C1,0.749996800838,No
1468.0,2.4000000848900527e-05,No,No,C1,0.7499967934260358,No
1468.0,2.3999999484658474e-05,No,No,C1,0.7499967934260358,No
1468.0,2.300000051036477e-05,No,No,C1,0.7499967912060845,No
1468.0,2.3999999029911123e-05,No,No,C1,0.7499967934260358,No
1468.0,2.900000026784255e-05,No,No,C1,0.7499967934184295,No
1468.0,0.003786000000218337,No,No,C1,0.749994230496152,No
1468.0,8.999999954539817e-05,No,No,C1,0.7499967895478272,No
1468.0,6.000000030326191e-05,No,No,C1,0.749996797569839,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,0.029352000000017142,No,No,C1,0.7499706676516869,No
1468.0,0.03268600000001243,No,No,C1,0.7499674395135878,No
1468.0,7.699999969190685e-05,No,No,C1,0.749996791423267,No
1468.0,5.000000010113581e-05,No,No,C1,0.7499968057948869,No
1468.0,0.0004899999998997373,No,No,C1,0.7499965492611189,No
1468.0,6.100000018705032e-05,No,No,C1,0.7499967992535397,No
1468.0,0.01566899999988891,No,No,C1,0.7499836995045931,No
1468.0,6.400000029316288e-05,No,No,C1,0.7499967963317241,No
1468.0,2.499999982319423e-05,No,No,C1,0.7499967958030064,No
1468.0,4.199999966658652e-05,No,No,C1,0.7499968000555717,No
1468.0,2.6000000161729986e-05,No,No,C1,0.7499967974023285,No
1468.0,2.900000026784255e-05,No,No,C1,0.7499967934184295,No
1468.0,3.199999991920777e-05,No,No,C1,0.7499967995055425,No
1468.0,3.3000000712490873e-05,No,No,C1,0.749996800838,No
1468.0,0.0001819999993131205,No,No,C1,0.7499967404401953,No
1468.0,5.70000006518967e-05,No,No,C1,0.7499968015338107,No
1468.0,0.00462799999922936,No,No,C1,0.7499935665009791,No
1468.0,5.6000000768108293e-05,No,No,C1,0.7499967990384717,No
1468.0,3.5999999454361387e-05,No,No,C1,0.7499967973900248,No
1468.0,2.5999999706982635e-05,No,No,C1,0.7499967974023285,No
62.0,2.6000000161729986e-05,No,No,C2,0.7458481972579531,No
62.0,0.0045679999998355925,No,No,C2,0.7458481069112171,No
1468.0,0.0001990000000660075,No,No,C1,0.7499967308156863,No
1468.0,5.000000010113581e-05,No,No,C1,0.7499968057948869,No
1468.0,2.699999959077104e-05,No,No,C1,0.7499967903969611,No
1468.0,2.4000000394153176e-05,No,No,C1,0.7499967934260358,No
1468.0,2.3999999939405825e-05,No,No,C1,0.7499967934260358,No
1468.0,2.3999999939405825e-05,No,No,C1,0.7499967934260358,No
1468.0,0.005216000000018539,No,No,C1,0.7499930823153632,No
1468.0,0.00015700000085416832,No,No,C1,0.7499967536610186,No
1468.0,5.899999996472616e-05,No,No,C1,0.7499968048622565,No
1468.0,4.999999919164111e-05,No,No,C1,0.7499968057948869,No
1468.0,3.0000000151630957e-05,No,No,C1,0.7499967957774221,No
1468.0,3.80000001314329e-05,No,No,C1,0.749996800997112,No
1468.0,0.00011399999993955134,No,No,C1,0.7499967757474512,No
1468.0,2.499999982319423e-05,No,No,C1,0.7499967958030064,No
1468.0,3.400000014153193e-05,No,No,C1,0.7499968025055294,No
1468.0,0.0002799999997478153,No,No,C1,0.7499966834534225,No
1468.0,4.5000000227446435e-05,No,No,C1,0.7499968051940326,No
1468.0,2.5999999706982635e-05,No,No,C1,0.7499967974023285,No
1468.0,3.5000000934815034e-05,No,No,C1,0.7499967958819055,No
1468.0,2.899999935834785e-05,No,No,C1,0.7499967934184295,No
1468.0,3.799999967668555e-05,No,No,C1,0.749996800997112,No
1468.0,0.004861000000346394,No,No,C1,0.7499933760882916,No
1468.0,0.00031300000000555883,No,No,C1,0.7499966633272024,No
1468.0,4.3000000005122274e-05,No,No,C1,0.7499968016809319,No
1468.0,5.79999996261904e-05,No,No,C1,0.7499968023611981,No
1468.0,0.00259000000096421,No,No,C1,0.7499951087367717,No
1468.0,0.006437999999434396,No,No,C1,0.7499920487378422,No
1468.0,8.099999968180782e-05,No,No,C1,0.7499967919584468,No
1468.0,5.200000032345997e-05,No,No,C1,0.7499967993759502,No
1468.0,0.004134999999678257,No,No,C1,0.7499939603246342,No
1468.0,6.700000039927545e-05,No,No,C1,0.749996793844812,No
1468.0,0.00012999999944440788,No,No,C1,0.7499967687184781,No
1468.0,0.010460000000421132,No,No,C1,0.7499884944037386,No
1468.0,0.00014699999974254752,No,No,C1,0.7499967600900795,No
1468.0,3.400000014153193e-05,No,No,C1,0.7499968025055294,No
1468.0,2.6000000161729986e-05,No,No,C1,0.7499967974023285,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,2.3999999939405825e-05,No,No,C1,0.7499967934260358,No
1468.0,3.0000000606378308e-05,No,No,C1,0.7499967957774221,No
1468.0,2.7999999019812094e-05,No,No,C1,0.7499967922546674,No
1468.0,4.1000000237545464e-05,No,No,C1,0.7499967975010828,No
1468.0,2.7999999929306796e-05,No,No,C1,0.7499967922546674,No
1468.0,3.400000014153193e-05,No,No,C1,0.7499968025055294,No
1468.0,2.89999998130952e-05,No,No,C1,0.7499967934184295,No
1468.0,3.199999991920777e-05,No,No,C1,0.7499967995055425,No
1468.0,3.80000010409276e-05,No,No,C1,0.749996800997112,No
1468.0,0.003682999999000458,No,No,C1,0.7499943090311941,No
1468.0,0.00025200000027325586,No,No,C1,0.7499967004326793,No
1468.0,5.599999985861359e-05,No,No,C1,0.7499967990384717,No
1468.0,0.005056999999851541,No,No,C1,0.7499932143923693,No
1468.0,9.200000022246968e-05,No,No,C1,0.749996787343547,No
1468.0,0.00014699999974254752,No,No,C1,0.7499967600900795,No
1468.0,0.003000000000156433,No,No,C1,0.7499948151879403,No
1468.0,0.0002899999999499414,No,No,C1,0.7499966766364272,No
1468.0,5.200000032345997e-05,No,No,C1,0.7499967993759502,No
1468.0,3.299999980299617e-05,No,No,C1,0.749996800838,No
1468.0,0.013007000000015978,No,No,C1,0.749986168659182,No
1468.0,0.00025700000014694524,No,No,C1,0.7499966967620313,No
1468.0,3.999999989900971e-05,No,No,C1,0.7499968041075984,No
1468.0,3.299999980299617e-05,No,No,C1,0.749996800838,No
1468.0,4.600000011123484e-05,No,No,C1,0.7499967980845834,No
1468.0,4.600000011123484e-05,No,No,C1,0.7499967980845834,No
1468.0,3.80000001314329e-05,No,No,C1,0.749996800997112,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,4.599999965648749e-05,No,No,C1,0.7499967980845834,No
1468.0,0.0824720000000525,No,No,C1,0.7499182373897084,No
1468.0,9.300000010625808e-05,No,No,C1,0.749996784500077,No
1468.0,0.0030109999997876002,No,No,C1,0.74999480723016,No
1468.0,0.00029899999981353176,No,No,C1,0.7499966715244217,No
1468.0,0.0034090000003743626,No,No,C1,0.7499945153754476,No
1468.0,0.005150999999841588,No,No,C1,0.7499931363782028,No
1468.0,0.00020399999993969686,No,No,C1,0.7499967284934336,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,2.6000000161729986e-05,No,No,C1,0.7499967974023285,No
1468.0,5.0999999984924216e-05,No,No,C1,0.7499967978679172,No
1468.0,3.199999991920777e-05,No,No,C1,0.7499967995055425,No
1468.0,0.005314999999882275,No,No,C1,0.749992999727138,No
1468.0,8.800000023256871e-05,No,No,C1,0.7499967866531947,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,4.399999988891068e-05,No,No,C1,0.749996803024134,No
1468.0,4.400000079840538e-05,No,No,C1,0.749996803024134,No
1468.0,3.699999933814979e-05,No,No,C1,0.7499967990707261,No
1468.0,4.200000012133387e-05,No,No,C1,0.7499968000555717,No
1468.0,0.02694599999995262,No,No,C1,0.7499729876185638,No
1468.0,0.02970899999991161,No,No,C1,0.7499703226256283,No
1468.0,0.00023000000010142685,No,No,C1,0.7499967124115339,No
1468.0,0.008943999999701191,No,No,C1,0.7499898585925742,No
1468.0,0.00013600000011138036,No,No,C1,0.7499967641757901,No
1468.0,8.100000013655517e-05,No,No,C1,0.7499967919584468,No
1468.0,0.012252999999873282,No,No,C1,0.7499868618898463,No
1468.0,6.60000000607397e-05,No,No,C1,0.749996801052342,No
1468.0,5.6999999742402e-05,No,No,C1,0.7499968015338107,No
1468.0,0.004095000000233995,No,No,C1,0.7499939917645347,No
1468.0,8.100000013655517e-05,No,No,C1,0.7499967919584468,No
1468.0,5.6999999742402e-05,No,No,C1,0.7499968015338107,No
1468.0,4.6999999995023245e-05,No,No,C1,0.7499968003356551,No
1468.0,4.9000000217347406e-05,No,No,C1,0.7499968039950258,No
1468.0,4.6999999995023245e-05,No,No,C1,0.7499968003356551,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,5.899999996472616e-05,No,No,C1,0.7499968048622565,No
1468.0,2.7999999929306796e-05,No,No,C1,0.7499967922546674,No
1468.0,2.2000000171829015e-05,No,No,C1,0.749996789871463,No
1468.0,3.299999980299617e-05,No,No,C1,0.749996800838,No
62.0,2.7999999929306796e-05,No,No,C2,0.7458481973161937,No
1468.0,0.003404000000045926,No,No,C1,0.7499945192119051,No
1468.0,6.099999973230297e-05,No,No,C1,0.7499967992535397,No
1468.0,0.0001140000003942987,No,No,C1,0.7499967757474512,No
1468.0,0.004969999999957508,No,No,C1,0.7499932862981498,No
1468.0,0.00017000000070765964,No,No,C1,0.7499967470123055,No
1468.0,5.599999940386624e-05,No,No,C1,0.7499967990384717,No
1468.0,4.099999978279811e-05,No,No,C1,0.7499967975010828,No
1468.0,0.003523999999742955,No,No,C1,0.7499944293238624,No
1468.0,0.00037200000042503234,No,No,C1,0.7499966259018908,No
1468.0,4.1000000692292815e-05,No,No,C1,0.7499967975010828,No
1468.0,2.9999999242136255e-05,No,No,C1,0.7499967957774221,No
1468.0,4.9000000217347406e-05,No,No,C1,0.7499968039950258,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,4.200000012133387e-05,No,No,C1,0.7499968000555717,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,4.399999988891068e-05,No,No,C1,0.749996803024134,No
1468.0,3.699999979289714e-05,No,No,C1,0.7499967990707261,No
1468.0,4.700000090451795e-05,No,No,C1,0.7499968003356551,No
1468.0,3.999999944426236e-05,No,No,C1,0.7499968041075984,No
1468.0,5.199999986871262e-05,No,No,C1,0.7499967993759502,No
1468.0,0.008346000000074127,No,No,C1,0.7499903896619183,No
1468.0,7.000000005064066e-05,No,No,C1,0.7499967935408146,No
1468.0,4.8999999762600055e-05,No,No,C1,0.7499968039950258,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,4.3000000005122274e-05,No,No,C1,0.7499968016809319,No
1468.0,4.6999999995023245e-05,No,No,C1,0.7499968003356551,No
1468.0,0.0025239999999939755,No,No,C1,0.7499951554820273,No
1468.0,0.000210000000151922,No,No,C1,0.7499967241047706,No
1468.0,4.3000000005122274e-05,No,No,C1,0.7499968016809319,No
1468.0,0.0040079999998852145,No,No,C1,0.7499940596590339,No
1468.0,5.6000000768108293e-05,No,No,C1,0.7499967990384717,No
1468.0,2.899999935834785e-05,No,No,C1,0.7499967934184295,No
1468.0,0.0045860000000175205,No,No,C1,0.7499936004979351,No
1468.0,0.0077039999996486586,No,No,C1,0.7499909545982886,No
1468.0,0.0007630000000062864,No,No,C1,0.7499963684932733,No
1468.0,7.400000004054164e-05,No,No,C1,0.7499967929348834,No
1468.0,2.900000026784255e-05,No,No,C1,0.7499967934184295,No
1468.0,2.9999999696883606e-05,No,No,C1,0.7499967957774221,No
1468.0,2.700000004551839e-05,No,No,C1,0.7499967903969611,No
1468.0,3.100000003541936e-05,No,No,C1,0.7499967975998956,No
1468.0,3.400000014153193e-05,No,No,C1,0.7499968025055294,No
1468.0,3.199999991920777e-05,No,No,C1,0.7499967995055425,No
1468.0,2.7999999929306796e-05,No,No,C1,0.7499967922546674,No
1468.0,3.0000000151630957e-05,No,No,C1,0.7499967957774221,No
1468.0,2.499999982319423e-05,No,No,C1,0.7499967958030064,No
1468.0,3.100000003541936e-05,No,No,C1,0.7499967975998956,No
1468.0,0.0029039999999440624,No,No,C1,0.749994884469097,No
1468.0,6.500000017695129e-05,No,No,C1,0.7499967983477165,No
1468.0,0.0002110000000357104,No,No,C1,0.749996723269207,No
1468.0,0.0048229999997602135,No,No,C1,0.7499934073386894,No
1468.0,5.599999985861359e-05,No,No,C1,0.7499967990384717,No
1468.0,2.8000000384054147e-05,No,No,C1,0.7499967922546674,No
1468.0,4.8999999762600055e-05,No,No,C1,0.7499968039950258,No
1468.0,4.600000011123484e-05,No,No,C1,0.7499967980845834,No
1468.0,5.0999999984924216e-05,No,No,C1,0.7499967978679172,No
1468.0,4.800000078830635e-05,No,No,C1,0.7499968020558264,No
1468.0,0.007992999999260064,No,No,C1,0.7499907012350981,No
1468.0,0.008341000000200438,No,No,C1,0.7499903941168782,No
1468.0,0.0008339999999407155,No,No,C1,0.7499963206312985,No
1468.0,3.599999990910874e-05,No,No,C1,0.7499967973900248,No
1468.0,0.0019560000000637956,No,No,C1,0.749995553328345,No
1468.0,3.500000002532033e-05,No,No,C1,0.7499967958819055,No
1468.0,0.0002849999996215047,No,No,C1,0.7499966805635512,No
1468.0,5.899999996472616e-05,No,No,C1,0.7499968048622565,No
1468.0,4.1000000237545464e-05,No,No,C1,0.7499967975010828,No
1468.0,2.3999999939405825e-05,No,No,C1,0.7499967934260358,No
1468.0,0.19586500000013984,No,No,C1,0.7498036203578171,No
1468.0,0.00013899999976274557,No,No,C1,0.7499967645697662,No
1468.0,8.800000023256871e-05,No,No,C1,0.7499967866531947,No
1468.0,4.200000012133387e-05,No,No,C1,0.7499968000555717,No
1468.0,3.90000000152213e-05,No,No,C1,0.7499968029936489,No
1468.0,5.000000055588316e-05,No,No,C1,0.7499968057948869,No
1468.0,5.199999941396527e-05,No,No,C1,0.7499967993759502,No
1468.0,4.199999966658652e-05,No,No,C1,0.7499968000555717,No
1468.0,3.700000024764449e-05,No,No,C1,0.7499967990707261,No
1468.0,2.6000000161729986e-05,No,No,C1,0.7499967974023285,No
1468.0,3.299999980299617e-05,No,No,C1,0.749996800838,No
1468.0,3.0000000151630957e-05,No,No,C1,0.7499967957774221,No
1468.0,2.499999982319423e-05,No,No,C1,0.7499967958030064,No
1468.0,5.800000008093775e-05,No,No,C1,0.7499968023611981,No
1468.0,2.9999999696883606e-05,No,No,C1,0.7499967957774221,No
1468.0,2.100000028804061e-05,No,No,C1,0.7499967883022025,No
1468.0,3.299999980299617e-05,No,No,C1,0.749996800838,No
1468.0,2.300000005561742e-05,No,No,C1,0.7499967912060845,No
