Length,TBP,Selected,Selected(1),Cluster,Silhouette,Selected(2)
1468.0,0.0012469999999211723,No,No,C2,0.7499432043488439,No
1468.0,0.00023000000010142685,No,No,C2,0.7499431866712549,No
1468.0,0.014220999999679407,No,No,C2,0.7499422093566526,No
1468.0,0.0014960000000883156,No,No,C2,0.749943199695317,No
1468.0,0.0009730000001582084,No,No,C2,0.7499432051594329,No
1468.0,0.00023799999985385512,No,No,C2,0.7499431870104152,No
1468.0,0.017427000000225235,No,No,C2,0.7499418873765498,No
1468.0,0.0011779999999816937,No,No,C2,0.749943205037036,No
1468.0,0.00033799999982875306,No,No,C2,0.7499431907968961,No
1468.0,0.003541999999924883,No,No,C2,0.749943107011954,No
1468.0,0.0009750000001531589,No,No,C2,0.7499432052049273,No
1468.0,0.0009219999999459105,No,No,C2,0.7499432046234425,No
1468.0,0.01125200000001314,No,No,C2,0.7499424938073743,No
1468.0,0.0010729999999057327,No,No,C2,0.7499432055375865,No
1468.0,0.00026800000000548607,No,No,C2,0.7499431882957242,No
1468.0,0.005709000000024389,No,No,C2,0.7499429622952084,No
1468.0,0.008366999999680047,No,No,C2,0.7499427496918761,No
1468.0,0.0011450000004060712,No,No,C2,0.7499432052811005,No
1468.0,0.006802999999990789,No,No,C2,0.749942878622269,No
1468.0,0.001125000000001819,No,No,C2,0.7499432053502885,No
1468.0,0.0009310000000368746,No,No,C2,0.7499432047525042,No
1468.0,0.004329999999981737,No,No,C2,0.7499430583931713,No
1468.0,0.0015289999998913117,No,No,C2,0.7499431988614874,No
1468.0,0.0009039999999913562,No,No,C2,0.7499432044380856,No
1468.0,0.00020200000017212005,No,No,C2,0.7499431854370401,No
1468.0,0.0012759999999616412,No,No,C2,0.7499432039760867,No
1468.0,0.00022199999989425123,No,No,C2,0.7499431863448467,No
145.0,0.03000900000006368,No,No,C1,0.7374035973198029,No
1468.0,0.03208700000004683,No,No,C2,0.7499403210374674,No
1468.0,0.0011709999998856802,No,No,C2,0.7499432050553871,No
1468.0,0.03843600000004699,No,No,C2,0.7499396209272169,No
1468.0,0.01227300000005016,No,No,C2,0.749942397776753,No
1468.0,0.04757299999960196,No,No,C2,0.7499386067249328,No
1468.0,0.0016200000004573667,No,No,C2,0.7499431962884164,No
1468.0,0.0009489999999914289,No,No,C2,0.7499432049505377,No
1468.0,0.0028109999998378044,No,No,C2,0.7499431468346047,No
1468.0,5.2000000096086296e-05,No,No,C2,0.7499431775467873,No
1468.0,3.700000002027082e-05,No,No,C2,0.7499431763169107,No
1468.0,2.3999999939405825e-05,No,No,C2,0.7499431750447636,No
1468.0,0.07884699999999611,No,No,C2,0.7499350835384915,No
1468.0,0.0019150000000536238,No,No,C2,0.7499431864257723,No
1468.0,5.0999999984924216e-05,No,No,C2,0.749943177400094,No
1468.0,0.024202000000059343,No,No,C2,0.7499411768436555,No
1468.0,0.0007079999998040876,No,No,C2,0.7499432005866283,No
1468.0,0.0014820000001236622,No,No,C2,0.7499432000027839,No
1468.0,0.0010270000000218715,No,No,C2,0.7499432054338107,No
1468.0,0.00016499999992447556,No,No,C2,0.7499431838165987,No
1468.0,0.05480600000009872,No,No,C2,0.7499377993413059,No
1468.0,5.0999999984924216e-05,No,No,C2,0.749943177400094,No
1468.0,0.0022570000000996515,No,No,C2,0.7499431728701582,No
1468.0,9.299999987888441e-05,No,No,C2,0.7499431800402356,No
1468.0,0.005399000000124943,No,No,C2,0.7499429849722831,No
1468.0,0.004628999999795269,No,No,C2,0.7499430386433261,No
1468.0,7.100000016180275e-05,No,No,C2,0.7499431788508129,No
1468.0,3.90000000152213e-05,No,No,C2,0.7499431766353007,No
1468.0,4.500000000007276e-05,No,No,C2,0.7499431772022809,No
1468.0,0.0016149999999015563,No,No,C2,0.7499431964452854,No
1468.0,0.008096999999906984,No,No,C2,0.7499427725397938,No
1468.0,0.0017550000000028376,No,No,C2,0.7499431920223121,No
1468.0,0.0017210000000886794,No,No,C2,0.7499431931134215,No
1468.0,4.3000000005122274e-05,No,No,C2,0.7499431768858131,No
1468.0,2.700000004551839e-05,No,No,C2,0.7499431751345271,No
1468.0,3.599999990910874e-05,No,No,C2,0.7499431761570935,No
1468.0,0.016888999999991938,No,No,C2,0.749941942258241,No
1468.0,0.0006109999999353022,No,No,C2,0.7499431982142266,No
1468.0,0.0012440000000424334,No,No,C2,0.7499432043813218,No
1468.0,0.004710000000159198,No,No,C2,0.7499430331808221,No
1468.0,0.0008499999999003194,No,No,C2,0.7499432035418914,No
1468.0,0.0013080000001082226,No,No,C2,0.7499432034634534,No
1468.0,6.399999983841553e-05,No,No,C2,0.7499431783645387,No
1468.0,0.00447400000007292,No,No,C2,0.7499430489777656,No
1468.0,5.800000008093775e-05,No,No,C2,0.7499431781426837,No
1468.0,4.799999987881165e-05,No,No,C2,0.7499431772961128,No
1468.0,0.07303900000010799,No,No,C2,0.7499357439644657,No
1468.0,0.005673999999544321,No,No,C2,0.7499429648729647,No
1468.0,0.02688700000044264,No,No,C2,0.749940887877736,No
1468.0,0.0051289999998971325,No,No,C2,0.7499430042551594,No
1468.0,0.06104600000003302,No,No,C2,0.7499370990251879,No
1468.0,0.0026320000004034227,No,No,C2,0.749943155701528,No
1468.0,0.001265999999759515,No,No,C2,0.7499432040723518,No
1468.0,0.0016349999998510611,No,No,C2,0.749943195836979,No
1468.0,0.0009680000000571454,No,No,C2,0.7499432051392906,No
1468.0,0.0009829999999055872,No,No,C2,0.7499432052281001,No
1468.0,0.0013019999998959975,No,No,C2,0.7499432035894857,No
1468.0,0.05906600000002982,No,No,C2,0.7499373215766947,No
1468.0,0.0041310000001431035,No,No,C2,0.749943071153875,No
1468.0,0.0008970000001227163,No,No,C2,0.7499432043337678,No
1468.0,0.017338999999765292,No,No,C2,0.7499418963753126,No
1468.0,0.00032299999998031126,No,No,C2,0.749943190275536,No
1468.0,0.0011740000002191664,No,No,C2,0.749943205050793,No
1468.0,0.0022559999999884894,No,No,C2,0.7499431728928294,No
1468.0,0.0008929999999054417,No,No,C2,0.7499432042466916,No
1468.0,0.060858999999936714,No,No,C2,0.7499371200529603,No
1468.0,0.0027980000004390604,No,No,C2,0.7499431475013749,No
1468.0,0.0003129999995508115,No,No,C2,0.7499431899702338,No
1468.0,0.0019230000000334257,No,No,C2,0.7499431861313517,No
1468.0,0.00014000000010128133,No,No,C2,0.7499431825434905,No
1468.0,0.006689999999935026,No,No,C2,0.7499428875157168,No
1468.0,0.0010549999999511783,No,No,C2,0.7499432055129126,No
1468.0,5.0999999984924216e-05,No,No,C2,0.749943177400094,No
1468.0,2.700000004551839e-05,No,No,C2,0.7499431751345271,No
1468.0,0.0003059999999095453,No,No,C2,0.7499431896859297,No
1468.0,0.008350999999720443,No,No,C2,0.7499427510487967,No
1468.0,0.010848000000351021,No,No,C2,0.7499425310128911,No
1468.0,0.00022600000011152588,No,No,C2,0.7499431865027908,No
1468.0,0.0029250000000047294,No,No,C2,0.7499431409996007,No
1468.0,0.0011409999999614229,No,No,C2,0.7499432052542061,No
1468.0,0.0005899999998746353,No,No,C2,0.7499431976750529,No
1468.0,0.011284000000159722,No,No,C2,0.749942490841304,No
1468.0,0.002555000000029395,No,No,C2,0.7499431593841557,No
1468.0,0.0022559999997611158,No,No,C2,0.7499431728928294,No
1468.0,0.0009000000000014552,No,No,C2,0.7499432044276215,No
1468.0,0.0003400000000510772,No,No,C2,0.7499431908528527,No
1468.0,0.0013050000004568574,No,No,C2,0.74994320352659,No
1468.0,3.499999957057298e-05,No,No,C2,0.749943176012933,No
1468.0,2.5000000050567905e-05,No,No,C2,0.7499431752294633,No
1468.0,0.0013779999999314896,No,No,C2,0.7499432022401036,No
1468.0,0.00041499999997540726,No,No,C2,0.7499431930344534,No
1468.0,0.0840210000001207,No,No,C2,0.7499344924946978,No
1468.0,0.007523999999875741,No,No,C2,0.7499428203570756,No
1468.0,0.021467000000029657,No,No,C2,0.749941467610552,No
1468.0,0.009988000000021202,No,No,C2,0.7499426086753535,No
1468.0,0.06579800000008618,No,No,C2,0.7499365637193223,No
1468.0,0.009046999999554828,No,No,C2,0.7499426913340819,No
1468.0,0.0003910000002633751,No,No,C2,0.7499431923949478,No
1468.0,0.0015050000001792796,No,No,C2,0.7499431994619413,No
1468.0,0.010130000000344808,No,No,C2,0.7499425959771466,No
1468.0,0.00010099999963131268,No,No,C2,0.7499431805063022,No
1468.0,0.0038420000000769505,No,No,C2,0.749943089137591,No
1468.0,0.03557999999952699,No,No,C2,0.7499399364355884,No
1468.0,0.006037000000333137,No,No,C2,0.7499429377482314,No
1468.0,0.00019399999996494444,No,No,C2,0.7499431850856639,No
1468.0,0.016647000000148182,No,No,C2,0.7499419668355002,No
1468.0,0.007524999999986903,No,No,C2,0.749942820268306,No
1468.0,0.00035200000002078013,No,No,C2,0.7499431912170835,No
1468.0,0.00019199999996999395,No,No,C2,0.7499431850460392,No
1468.0,0.0012630000003355235,No,No,C2,0.7499432040888896,No
1468.0,0.043774999999641295,No,No,C2,0.7499390290680084,No
1468.0,0.005859000000100423,No,No,C2,0.7499429511299747,No
1468.0,5.599999985861359e-05,No,No,C2,0.7499431778185343,No
1468.0,0.0074879999999666325,No,No,C2,0.7499428233141813,No
1468.0,0.000678000000107204,No,No,C2,0.74994319986431,No
1468.0,0.0021679999999832944,No,No,C2,0.7499431765699547,No
1468.0,0.001583999999866137,No,No,C2,0.7499431973389201,No
1468.0,0.0012060000001383742,No,No,C2,0.7499432048136474,No
1468.0,0.00091999999995096,No,No,C2,0.7499432046039192,No
1468.0,0.00033199999961652793,No,No,C2,0.7499431905411893,No
1468.0,0.0034790000004250032,No,No,C2,0.7499431106537866,No
1468.0,0.002349999999978536,No,No,C2,0.7499431688159017,No
1468.0,0.001312999999981912,No,No,C2,0.7499432033983112,No
1468.0,0.01033400000005713,No,No,C2,0.7499425776334956,No
1468.0,0.0003260000000864238,No,No,C2,0.7499431903988107,No
1468.0,0.0001609999999345746,No,No,C2,0.7499431835158008,No
1468.0,0.002073999999993248,No,No,C2,0.7499431803832131,No
1468.0,0.012518000000000029,No,No,C2,0.7499423744580787,No
1468.0,0.0010489999999663269,No,No,C2,0.7499432055023071,No
1468.0,0.009161999999832915,No,No,C2,0.7499426813637526,No
1468.0,0.0010660000000370928,No,No,C2,0.7499432055282832,No
1468.0,0.0009600000000773434,No,No,C2,0.7499432050576245,No
1468.0,0.00094600000011269,No,No,C2,0.7499432049033823,No
1468.0,0.027809999999817592,No,No,C2,0.7499407878275639,No
1468.0,7.000000050538802e-05,No,No,C2,0.7499431786852868,No
1468.0,0.0005439999995360267,No,No,C2,0.7499431964925252,No
1468.0,0.0562600000000657,No,No,C2,0.7499376365011763,No
1468.0,0.013328000000001339,No,No,C2,0.7499422966155485,No
1468.0,0.01522900000009031,No,No,C2,0.7499421094974459,No
1468.0,0.0266439999998056,No,No,C2,0.7499409141447256,No
1468.0,0.07101300000022093,No,No,C2,0.7499359739461441,No
1468.0,0.0038489999999455904,No,No,C2,0.749943088703547,No
1468.0,0.0002660000000105356,No,No,C2,0.7499431881929373,No
1468.0,0.0012899999999262945,No,No,C2,0.7499432037113829,No
1468.0,0.007806000000073254,No,No,C2,0.7499427969630399,No
1468.0,0.0010809999998855346,No,No,C2,0.7499432055391502,No
1468.0,0.0070500000001629815,No,No,C2,0.749942858929907,No
1468.0,0.026140999999825,No,No,C2,0.7499409684337123,No
1468.0,0.003928000000087195,No,No,C2,0.7499430838507499,No
1468.0,0.004727999999886379,No,No,C2,0.7499430319565001,No
1468.0,0.010662000000138505,No,No,C2,0.7499425479538054,No
1468.0,0.009936999999808904,No,No,C2,0.7499426132223673,No
1468.0,0.012138000000049942,No,No,C2,0.7499424105920806,No
1468.0,6.500000017695129e-05,No,No,C2,0.7499431785452824,No
1468.0,0.009012999999868043,No,No,C2,0.7499426942789758,No
1468.0,0.02280099999961749,No,No,C2,0.7499413264323013,No
1468.0,0.005165000000260989,No,No,C2,0.7499430017108232,No
1468.0,0.00028500000007625204,No,No,C2,0.7499431889655768,No
1468.0,0.012343000000100801,No,No,C2,0.7499423911240308,No
1468.0,0.006836999999904947,No,No,C2,0.7499428759292179,No
1468.0,0.0003550000001268927,No,No,C2,0.7499431912666032,No
1468.0,0.004748999999947046,No,No,C2,0.7499430305339778,No
1468.0,0.0008550000000013824,No,No,C2,0.7499432036570249,No
1468.0,0.0026760000000649597,No,No,C2,0.7499431535736284,No
1468.0,0.0016209999998864077,No,No,C2,0.7499431962605271,No
1468.0,0.0010830000001078588,No,No,C2,0.7499432054698889,No
1468.0,0.0023609999998370768,No,No,C2,0.7499431683040504,No
1468.0,0.0057200000001103035,No,No,C2,0.7499429614822383,No
1468.0,0.004419999999981883,No,No,C2,0.7499430525167178,No
1468.0,0.0010070000000723667,No,No,C2,0.7499432053280078,No
1468.0,0.00026800000000548607,No,No,C2,0.7499431882957242,No
1468.0,0.0018789999999171414,No,No,C2,0.7499431877179455,No
1468.0,0.009681000000000495,No,No,C2,0.7499426359287855,No
1468.0,0.0006379999999808206,No,No,C2,0.7499431989022103,No
1468.0,0.010377000000062253,No,No,C2,0.749942573750002,No
1468.0,0.00037599999996018596,No,No,C2,0.7499431919009063,No
1468.0,0.006640999999945052,No,No,C2,0.7499428913561689,No
1468.0,0.0014510000000882428,No,No,C2,0.7499432007658873,No
1468.0,0.020089999999981956,No,No,C2,0.7499416119953506,No
1468.0,0.0009049999998751446,No,No,C2,0.7499432044441832,No
1468.0,0.00809299999968971,No,No,C2,0.7499427728765279,No
1468.0,0.0290720000004967,No,No,C2,0.7499406506352837,No
1468.0,0.03125999999997475,No,No,C2,0.7499404116163553,No
1468.0,0.01424500000007356,No,No,C2,0.7499422069977109,No
1468.0,0.012715999999954875,No,No,C2,0.7499423555384584,No
1468.0,0.08272400000032576,No,No,C2,0.7499346408474286,No
1468.0,0.006425999999692067,No,No,C2,0.7499429080658567,No
1468.0,0.0013889999997900304,No,No,C2,0.7499432020545935,No
1468.0,0.004219000000148299,No,No,C2,0.7499430655453478,No
1468.0,0.012009000000034575,No,No,C2,0.749942422812883,No
1468.0,0.0019919999999729043,No,No,C2,0.7499431835571968,No
1468.0,0.010232000000087282,No,No,C2,0.7499425868235065,No
1468.0,0.013171999999940454,No,No,C2,0.7499423116998635,No
1468.0,0.0019659999998111743,No,No,C2,0.7499431845382627,No
1468.0,0.004417000000103144,No,No,C2,0.7499430527135383,No
1468.0,0.008980999999948835,No,No,C2,0.7499426970431473,No
1468.0,0.007643000000143729,No,No,C2,0.7499428105307411,No
1468.0,0.014935999999806882,No,No,C2,0.7499421386910836,No
1468.0,0.00108000000022912,No,No,C2,0.7499432054738914,No
1468.0,0.015866999999843756,No,No,C2,0.7499420455525918,No
1468.0,0.006877999999915119,No,No,C2,0.7499428726709609,No
1468.0,0.004989000000023225,No,No,C2,0.7499430140501516,No
1468.0,0.0003280000000813743,No,No,C2,0.749943190437795,No
1468.0,0.013211000000410422,No,No,C2,0.7499423079355678,No
1468.0,0.01437799999962408,No,No,C2,0.7499421938956077,No
1468.0,0.003701999999975669,No,No,C2,0.749943097594916,No
1468.0,0.00473399999987123,No,No,C2,0.749943031547984,No
1468.0,0.0002440000005208276,No,No,C2,0.7499431872854243,No
1468.0,0.0032669999995960097,No,No,C2,0.7499431226150294,No
1468.0,0.0009070000000974687,No,No,C2,0.7499432044471082,No
1468.0,0.0003169999999954598,No,No,C2,0.7499431900439159,No
1468.0,0.0019219999999222637,No,No,C2,0.7499431861582498,No
1468.0,0.002831000000014683,No,No,C2,0.7499431458288469,No
1468.0,0.0020150000000285218,No,No,C2,0.7499431826752951,No
1468.0,0.0003670000000965956,No,No,C2,0.749943191689199,No
1468.0,0.0013219999998455023,No,No,C2,0.7499432032448573,No
1468.0,0.013220999999930427,No,No,C2,0.7499423069675016,No
1468.0,0.011005000000068321,No,No,C2,0.7499425166063256,No
1468.0,0.004077000000052067,No,No,C2,0.7499430745689464,No
1468.0,0.007356000000072527,No,No,C2,0.7499428341386443,No
1468.0,0.0009659999998348212,No,No,C2,0.7499432050915675,No
1468.0,0.008831000000100175,No,No,C2,0.7499427099850163,No
1468.0,0.004316999999900872,No,No,C2,0.7499430592298855,No
1468.0,0.009603000000197426,No,No,C2,0.7499426428080758,No
1468.0,0.00462599999991653,No,No,C2,0.7499430388509964,No
1468.0,0.010850000000345972,No,No,C2,0.7499425308321646,No
54.0,0.02231399999959649,No,No,C1,0.7430579851809571,No
54.0,0.0032509999998637795,No,No,C1,0.7430583404825246,No
75.0,0.0006230000001323788,No,No,C1,0.7426591558065457,No
1468.0,0.09971300000006522,No,No,C2,0.7499326903391909,No
1468.0,5.600000008598727e-05,No,No,C2,0.7499431778185343,No
1468.0,4.5999999883861165e-05,No,No,C2,0.7499431769648714,No
1468.0,3.0000000379004632e-05,No,No,C2,0.7499431756240338,No
1468.0,0.026948999999603984,No,No,C2,0.7499408811674984,No
1468.0,7.399999958579428e-05,No,No,C2,0.7499431789968947,No
1468.0,0.001195000000507207,No,No,C2,0.749943204864582,No
1468.0,0.0015189999999165593,No,No,C2,0.7499431990978535,No
1468.0,0.008006999999906839,No,No,C2,0.749942780106335,No
1468.0,0.010831000000052882,No,No,C2,0.7499425325646936,No
1468.0,0.0020319999996445404,No,No,C2,0.7499431820120321,No
1468.0,0.006156000000373751,No,No,C2,0.7499429287131206,No
1468.0,0.0011890000000676082,No,No,C2,0.7499432049395534,No
1468.0,0.014741999999841937,No,No,C2,0.7499421579371548,No
1468.0,0.0040340000000469445,No,No,C2,0.7499430772633615,No
1468.0,0.005059999999957654,No,No,C2,0.7499430091123023,No
1468.0,0.00628600000050028,No,No,C2,0.7499429188159268,No
1468.0,0.00965299999961644,No,No,C2,0.7499426384039813,No
1468.0,0.0045860000000175205,No,No,C2,0.749943041525767,No
54.0,0.01220999999986816,No,No,C1,0.7430582573681938,No
1468.0,0.0003839999999399879,No,No,C2,0.7499431921401221,No
1468.0,0.06620300000008683,No,No,C2,0.7499365180257287,No
1468.0,6.299999995462713e-05,No,No,C2,0.749943178195226,No
1468.0,3.300000003036985e-05,No,No,C2,0.7499431760909908,No
1468.0,3.0000000151630957e-05,No,No,C2,0.7499431756240338,No
1468.0,2.999999992425728e-05,No,No,C2,0.7499431756240338,No
1468.0,3.100000003541936e-05,No,No,C2,0.7499431758036254,No
1468.0,2.9000000040468876e-05,No,No,C2,0.7499431754301596,No
1468.0,2.89999998130952e-05,No,No,C2,0.7499431754301596,No
1468.0,2.700000004551839e-05,No,No,C2,0.7499431751345271,No
1468.0,2.800000015668047e-05,No,No,C2,0.749943175301203,No
1468.0,2.7999999929306796e-05,No,No,C2,0.749943175301203,No
1468.0,2.8000000384054147e-05,No,No,C2,0.749943175301203,No
1468.0,2.799999970193312e-05,No,No,C2,0.749943175301203,No
1468.0,2.7999999929306796e-05,No,No,C2,0.749943175301203,No
1468.0,2.7999999929306796e-05,No,No,C2,0.749943175301203,No
1468.0,2.999999992425728e-05,No,No,C2,0.7499431756240338,No
1468.0,0.004216000000042186,No,No,C2,0.7499430657314049,No
1468.0,0.028682000000117114,No,No,C2,0.7499406930909016,No
1468.0,0.0030949999998028943,No,No,C2,0.7499431319976976,No
1468.0,0.005198000000063985,No,No,C2,0.7499429993797158,No
1468.0,0.0031570000001011067,No,No,C2,0.7499431286535594,No
1468.0,0.004779999999982465,No,No,C2,0.749943028413656,No
1468.0,5.29999999798747e-05,No,No,C2,0.7499431777212974,No
1468.0,3.80000001314329e-05,No,No,C2,0.7499431764770226,No
1468.0,0.003348999999843727,No,No,C2,0.7499431180466717,No
1468.0,0.0009250000000520231,No,No,C2,0.7499432047386535,No
75.0,0.07638399999996182,No,No,C1,0.7426589873919722,No
1468.0,0.05406399999992573,No,No,C2,0.7499378823468729,No
1468.0,0.0012110000000120635,No,No,C2,0.749943204761776,No
1468.0,0.005303000000139946,No,No,C2,0.7499429918835072,No
1468.0,0.01080099999990125,No,No,C2,0.7499425353068222,No
1468.0,0.01030500000047141,No,No,C2,0.7499425802469981,No
1468.0,0.00291699999957018,No,No,C2,0.7499431414055218,No
1468.0,6.499999994957761e-05,No,No,C2,0.7499431785452824,No
1468.0,2.9000000040468876e-05,No,No,C2,0.7499431754301596,No
1468.0,4.100000001017179e-05,No,No,C2,0.7499431765573203,No
1468.0,0.011396999999988111,No,No,C2,0.749942480321015,No
1468.0,0.010862000000088301,No,No,C2,0.7499425297304866,No
1468.0,0.013758000000052562,No,No,C2,0.7499422547853338,No
1468.0,0.0001369999997677951,No,No,C2,0.7499431824214889,No
1468.0,0.00690300000019306,No,No,C2,0.7499428706803446,No
1468.0,8.899999988898344e-05,No,No,C2,0.7499431799115717,No
1468.0,0.000839999999925567,No,No,C2,0.7499432034122442,No
1468.0,0.003827000000001135,No,No,C2,0.7499430900557912,No
1468.0,0.018348000000059983,No,No,C2,0.7499417928134962,No
1468.0,0.004793999999947118,No,No,C2,0.7499430274682005,No
1468.0,0.022073999999975058,No,No,C2,0.7499414035391696,No
1468.0,0.027596000000130516,No,No,C2,0.7499408110520642,No
1468.0,0.0011600000000271393,No,No,C2,0.749943205136026,No
1468.0,0.013283000000001266,No,No,C2,0.7499423009727326,No
1468.0,0.004331000000092899,No,No,C2,0.749943058320931,No
1468.0,5.199999986871262e-05,No,No,C2,0.7499431775467873,No
1468.0,0.001308999999992011,No,No,C2,0.7499432034252008,No
1468.0,0.0012179999998807034,No,No,C2,0.7499432046467887,No
1468.0,6.800000005569018e-05,No,No,C2,0.7499431787019406,No
