Length,TBP,Selected,Selected(1),Cluster,Silhouette,Selected(2)
1468.0,0.0,No,No,C2,0.7499824629983132,No
1468.0,4.200000000764703e-05,No,No,C2,0.7499824674927754,No
1468.0,2.7999999929306796e-05,No,No,C2,0.7499824661079139,No
1468.0,4.100000001017179e-05,No,No,C2,0.7499824672867657,No
1468.0,3.599999990910874e-05,No,No,C2,0.7499824669694029,No
1468.0,2.599999993435631e-05,No,No,C2,0.7499824662841074,No
1468.0,4.0000000126383384e-05,No,No,C2,0.7499824676077235,No
1468.0,3.800000001774606e-05,No,No,C2,0.7499824673016469,No
1468.0,3.699999990658398e-05,No,No,C2,0.7499824671274253,No
1468.0,3.6000000022795575e-05,No,No,C2,0.7499824669694029,No
1468.0,3.6000000022795575e-05,No,No,C2,0.7499824669694029,No
1468.0,4.0000000126383384e-05,No,No,C2,0.7499824676077235,No
1468.0,3.299999991668301e-05,No,No,C2,0.7499824669763605,No
1468.0,3.4000000255218765e-05,No,No,C2,0.7499824671321692,No
1468.0,3.899999967416079e-05,No,No,C2,0.7499824674648916,No
1468.0,4.899999998997373e-05,No,No,C2,0.7499824681661632,No
1468.0,0.00018700000009630457,No,No,C2,0.7499824728655601,No
1468.0,0.0002600000002530578,No,No,C2,0.7499824745891513,No
1468.0,0.0003069999997933337,No,No,C2,0.7499824754107536,No
1468.0,0.004201000000193744,No,No,C2,0.7499822819387517,No
1468.0,9.000000000014552e-05,No,No,C2,0.7499824700039873,No
1468.0,4.0999999669111276e-05,No,No,C2,0.7499824672867657,No
1468.0,4.2000000348707545e-05,No,No,C2,0.7499824674927754,No
1468.0,3.899999967416079e-05,No,No,C2,0.7499824674648916,No
1468.0,4.3000000005122274e-05,No,No,C2,0.7499824676316885,No
1468.0,4.5999999997548e-05,No,No,C2,0.7499824675861154,No
1468.0,3.500000002532033e-05,No,No,C2,0.7499824668160487,No
1468.0,3.399999968678458e-05,No,No,C2,0.7499824671321692,No
1468.0,3.4000000255218765e-05,No,No,C2,0.7499824671321692,No
1468.0,3.600000036385609e-05,No,No,C2,0.7499824669694029,No
1468.0,3.3999999800471414e-05,No,No,C2,0.7499824671321692,No
1468.0,3.4999999911633495e-05,No,No,C2,0.7499824668160487,No
1468.0,3.499999968425982e-05,No,No,C2,0.7499824668160487,No
1468.0,4.500000000007276e-05,No,No,C2,0.7499824679481804,No
1468.0,4.1000000237545464e-05,No,No,C2,0.7499824672867657,No
1468.0,4.0000000012696546e-05,No,No,C2,0.7499824676077235,No
1468.0,4.0000000012696546e-05,No,No,C2,0.7499824676077235,No
1468.0,3.900000012890814e-05,No,No,C2,0.7499824674648916,No
1468.0,3.899999978784763e-05,No,No,C2,0.7499824674648916,No
1468.0,5.300000020724838e-05,No,No,C2,0.7499824683685645,No
1468.0,0.5915729999995847,No,No,C2,0.749914172213375,No
1468.0,5.400000031841046e-05,No,No,C2,0.7499824685209757,No
1468.0,2.4000000280466338e-05,No,No,C2,0.7499824659754868,No
1468.0,3.599999968173506e-05,No,No,C2,0.7499824669694029,No
1468.0,0.0017010000000254877,No,No,C2,0.7499824503631767,No
1468.0,0.007164999999986321,No,No,C2,0.7499820300114517,No
1468.0,5.400000031841046e-05,No,No,C2,0.7499824685209757,No
1468.0,3.799999967668555e-05,No,No,C2,0.7499824673016469,No
1468.0,2.5000000050567905e-05,No,No,C2,0.7499824661474777,No
1468.0,2.3000000282991095e-05,No,No,C2,0.7499824658315266,No
1468.0,2.2999999714556907e-05,No,No,C2,0.7499824658315266,No
1468.0,2.3999999939405825e-05,No,No,C2,0.7499824659754868,No
1468.0,2.2999999941930582e-05,No,No,C2,0.7499824658315266,No
1468.0,2.300000005561742e-05,No,No,C2,0.7499824658315266,No
1468.0,2.4000000053092663e-05,No,No,C2,0.7499824659754868,No
1468.0,2.4000000280466338e-05,No,No,C2,0.7499824659754868,No
1468.0,2.2999999828243745e-05,No,No,C2,0.7499824658315266,No
1468.0,3.399999991415825e-05,No,No,C2,0.7499824671321692,No
1468.0,3.4000000255218765e-05,No,No,C2,0.7499824671321692,No
1468.0,2.1999999603394826e-05,No,No,C2,0.7499824656938667,No
1468.0,3.199999980552093e-05,No,No,C2,0.7499824668333606,No
1468.0,3.600000025016925e-05,No,No,C2,0.7499824669694029,No
1468.0,2.4999999936881068e-05,No,No,C2,0.7499824661474777,No
1468.0,3.299999980299617e-05,No,No,C2,0.7499824669763605,No
1468.0,3.300000025774352e-05,No,No,C2,0.7499824669763605,No
1468.0,2.300000005561742e-05,No,No,C2,0.7499824658315266,No
1468.0,3.100000003541936e-05,No,No,C2,0.7499824666481743,No
1468.0,3.300000025774352e-05,No,No,C2,0.7499824669763605,No
1468.0,2.2999999828243745e-05,No,No,C2,0.7499824658315266,No
1468.0,3.1999999578147253e-05,No,No,C2,0.7499824668333606,No
1468.0,3.200000026026828e-05,No,No,C2,0.7499824668333606,No
1468.0,2.4999999936881068e-05,No,No,C2,0.7499824661474777,No
1468.0,3.10000001491062e-05,No,No,C2,0.7499824666481743,No
1468.0,3.599999990910874e-05,No,No,C2,0.7499824669694029,No
1468.0,2.300000005561742e-05,No,No,C2,0.7499824658315266,No
1468.0,3.300000003036985e-05,No,No,C2,0.7499824669763605,No
1468.0,3.599999990910874e-05,No,No,C2,0.7499824669694029,No
1468.0,0.0006560000000490618,No,No,C2,0.7499824778379931,No
1468.0,5.0999999984924216e-05,No,No,C2,0.7499824680412748,No
1468.0,3.800000001774606e-05,No,No,C2,0.7499824673016469,No
1468.0,2.4000000280466338e-05,No,No,C2,0.7499824659754868,No
1468.0,2.3999999825718987e-05,No,No,C2,0.7499824659754868,No
1468.0,2.3999999598345312e-05,No,No,C2,0.7499824659754868,No
1468.0,3.4000000255218765e-05,No,No,C2,0.7499824671321692,No
1468.0,3.000000003794412e-05,No,No,C2,0.749982466449091,No
1468.0,4.0000000012696546e-05,No,No,C2,0.7499824676077235,No
1468.0,3.6999999679210305e-05,No,No,C2,0.7499824671274253,No
1468.0,2.500000027794158e-05,No,No,C2,0.7499824661474777,No
1468.0,3.700000002027082e-05,No,No,C2,0.7499824671274253,No
1468.0,3.6000000022795575e-05,No,No,C2,0.7499824669694029,No
1468.0,0.01153199999998833,No,No,C2,0.7499816124492729,No
1468.0,0.00031199999989439675,No,No,C2,0.7499824754443483,No
1468.0,0.00010700000007091148,No,No,C2,0.7499824703595985,No
1468.0,4.3000000005122274e-05,No,No,C2,0.7499824676316885,No
1468.0,3.800000001774606e-05,No,No,C2,0.7499824673016469,No
1468.0,6.199999995715189e-05,No,No,C2,0.7499824689028244,No
1468.0,4.400000034365803e-05,No,No,C2,0.7499824677770182,No
1468.0,3.499999968425982e-05,No,No,C2,0.7499824668160487,No
1468.0,0.29462100000000646,No,No,C2,0.7499492031581683,No
1468.0,0.001079000000004271,No,No,C2,0.7499824748740641,No
1468.0,0.0008679999999685606,No,No,C2,0.7499824777509585,No
1468.0,0.005493999999998778,No,No,C2,0.7499821764394078,No
1468.0,0.0013130000000955988,No,No,C2,0.7499824678384663,No
1468.0,0.0034879999998338462,No,No,C2,0.7499823358195847,No
1468.0,0.00020899999981338624,No,No,C2,0.7499824733977651,No
1468.0,0.0012040000002571105,No,No,C2,0.749982471543031,No
1468.0,0.0013460000000122818,No,No,C2,0.7499824665366384,No
76.0,6.200000007083872e-05,No,No,C1,0.7421175337984205,No
1468.0,0.00010899999995217513,No,No,C2,0.7499824704052646,No
1468.0,0.006310999999982414,No,No,C2,0.7499821060707859,No
1468.0,0.0033140000000457803,No,No,C2,0.7499823484677207,No
1468.0,0.0010220000000344953,No,No,C2,0.7499824760053528,No
1468.0,0.0009639999998398707,No,No,C2,0.7499824768560894,No
1468.0,0.006261000000222339,No,No,C2,0.7499821104484844,No
1468.0,0.0009459999998853164,No,No,C2,0.7499824770816422,No
1468.0,0.003922999999986132,No,No,C2,0.7499823033569702,No
1468.0,0.0009360000000242508,No,No,C2,0.7499824772427262,No
1468.0,0.0008440000000291548,No,No,C2,0.7499824778427567,No
1468.0,0.0194469999996727,No,No,C2,0.7499808019811869,No
1468.0,0.0009580000003097666,No,No,C2,0.7499824769451521,No
1468.0,0.0010249999996858605,No,No,C2,0.7499824759625233,No
1468.0,0.0008870000006027112,No,No,C2,0.7499824776058123,No
1468.0,0.0008319999993773308,No,No,C2,0.7499824778691047,No
1468.0,0.0011840000001939188,No,No,C2,0.749982472172208,No
1468.0,0.0001510000004145695,No,No,C2,0.7499824718326538,No
