Length,TBP,Selected,Selected(1),Cluster,Silhouette,Selected(2)
145.0,0.8860949999999974,No,No,C1,0.7386273099888176,No
54.0,0.36898199999999903,No,No,C1,0.7444040023180661,No
54.0,0.004088000000002978,No,No,C1,0.7444098785600621,No
75.0,0.0006729999999990355,No,No,C1,0.7440559357016387,No
54.0,0.3601069999999993,No,No,C1,0.7444042825254673,No
75.0,0.051484000000002084,No,No,C1,0.7440555620114735,No
55.0,0.19206099999999893,No,No,C1,0.7444393274636886,No
55.0,0.3615339999999989,No,No,C1,0.7444375176577201,No
130.0,0.30797700000000106,No,No,C1,0.7399459776477364,No
62.0,0.870864000000001,No,No,C1,0.7444368509381445,No
62.0,5.299999999763827e-05,No,No,C1,0.7444451367419365,No
54.0,0.8566490000000009,No,No,C1,0.7443836990574909,No
54.0,0.00619000000000014,No,No,C1,0.744409916661255,No
75.0,0.0006330000000005498,No,No,C1,0.7440559353356103,No
54.0,0.3525369999999981,No,No,C1,0.744404515071052,No
75.0,0.06189300000000131,No,No,C1,0.7440554510286886,No
62.0,0.11592100000000016,No,No,C1,0.7444455038497846,No
1259.0,0.18542300000000012,No,No,C2,0.7186564707505668,No
427.0,9.999999999976694e-05,No,No,C1,0.6901847182556144,No
62.0,0.2086919999999992,No,No,C1,0.7444452684753784,No
1480.0,0.008176000000002404,No,No,C2,0.7482098581651602,No
54.0,0.04156899999999908,No,No,C1,0.74441010922525,No
54.0,0.0060029999999997585,No,No,C1,0.7444099138289624,No
236.0,0.34259799999999885,No,No,C1,0.7273119101081855,No
331.0,0.3831110000000031,No,No,C1,0.7119332653396927,No
54.0,0.030779999999996477,No,No,C1,0.7444100966335255,No
54.0,1.255937000000003,No,No,C1,0.7443635571481517,No
54.0,0.005701999999995877,No,No,C1,0.7444099090970605,No
75.0,0.0006840000000032376,No,No,C1,0.7440559357828151,No
54.0,0.3534179999999978,No,No,C1,0.7444044883274301,No
75.0,0.05735600000000218,No,No,C1,0.7440555004166822,No
145.0,0.20047999999999888,No,No,C1,0.7386322291111453,No
76.0,0.23002699999999976,No,No,C1,0.7439913723639269,No
329.0,0.1285179999999997,No,No,C1,0.7123057291544534,No
54.0,2.0200590000000105,No,No,C1,0.7443209958337069,No
54.0,0.004240999999989725,No,No,C1,0.7444098819257003,No
75.0,0.0026669999999988647,No,No,C1,0.7440559390200814,No
54.0,0.35664999999999836,No,No,C1,0.7444043894725014,No
75.0,0.05545100000000147,No,No,C1,0.7440555207519086,No
66.0,0.24347700000000216,No,No,C1,0.7443551352057753,No
55.0,0.1469440000000013,No,No,C1,0.7444394845283334,No
55.0,0.009070999999995166,No,No,C1,0.7444387125848555,No
54.0,0.16238000000001307,No,No,C1,0.744409156334159,No
54.0,0.02942999999999074,No,No,C1,0.7444100932100588,No
54.0,7.799999999846818e-05,No,No,C1,0.7444097439554754,No
122.0,0.00013000000000218392,No,No,C1,0.7406098532766884,No
122.0,0.7082930000000012,No,No,C1,0.7406093288775538,No
54.0,0.15321999999999747,No,No,C1,0.7444092912088853,No
54.0,0.006556000000003337,No,No,C1,0.7444099219223748,No
122.0,0.8997189999999975,No,No,C1,0.7406088975040834,No
54.0,0.0915379999999999,No,No,C1,0.7444099398046446,No
54.0,0.10081000000000273,No,No,C1,0.7444098721446805,No
54.0,0.0067839999999961265,No,No,C1,0.7444099251519135,No
54.0,0.047178000000002385,No,No,C1,0.7444101077725261,No
54.0,0.003410999999999831,No,No,C1,0.744409862512859,No
75.0,0.0006699999999995043,No,No,C1,0.7440559356780403,No
54.0,0.1625230000000002,No,No,C1,0.7444091540872372,No
54.0,0.06324299999999994,No,No,C1,0.7444100748221855,No
54.0,0.005244999999995059,No,No,C1,0.7444099013209938,No
54.0,0.10385000000000133,No,No,C1,0.7444098475986132,No
75.0,0.07835100000000494,No,No,C1,0.744055264270957,No
54.0,0.4294879999999992,No,No,C1,0.744401897967533,No
145.0,0.7672260000000009,No,No,C1,0.7386284050955461,No
122.0,0.1759050000000002,No,No,C1,0.7406099272382725,No
66.0,0.9034819999999968,No,No,C1,0.744350144384553,No
54.0,0.027669000000003052,No,No,C1,0.7444100873447417,No
232.0,0.0014269999999854122,No,No,C1,0.7278748720522021,No
62.0,0.016972000000009757,No,No,C1,0.7444452607309865,No
54.0,0.01866300000000365,No,No,C1,0.7444100411187574,No
54.0,0.004889999999996064,No,No,C1,0.7444098948388245,No
54.0,0.005563000000002205,No,No,C1,0.7444099068360496,No
147.0,0.06437700000000035,No,No,C1,0.7384209217545101,No
54.0,0.01726099999999775,No,No,C1,0.7444100317872584,No
236.0,0.0011720000000039477,No,No,C1,0.7273118833688038,No
54.0,0.022158999999994933,No,No,C1,0.7444100612553022,No
54.0,0.000968000000000302,No,No,C1,0.7444097776449241,No
54.0,4.400000000259752e-05,No,No,C1,0.744409742505193,No
54.0,0.00046999999999997044,No,No,C1,0.7444097590158154,No
54.0,1.9000000001767603e-05,No,No,C1,0.7444097413999113,No
54.0,0.003938999999995474,No,No,C1,0.7444098751900683,No
54.0,0.003076000000007184,No,No,C1,0.7444098526831209,No
54.0,3.9999999991380264e-05,No,No,C1,0.7444097423299176,No
54.0,0.03884800000000865,No,No,C1,0.7444101079141439,No
54.0,0.06392299999999551,No,No,C1,0.7444100726341689,No
54.0,0.0034539999999978477,No,No,C1,0.7444098635914682,No
75.0,0.0006449999999986744,No,No,C1,0.7440559354584892,No
54.0,0.3499669999999995,No,No,C1,0.7444045924948629,No
75.0,0.06269400000000047,No,No,C1,0.74405544210816,No
365.0,0.06259800000001547,No,No,C1,0.7050870779958003,No
62.0,8.999999998593466e-05,No,No,C1,0.744445137172123,No
62.0,0.12142800000000165,No,No,C1,0.7444455027740794,No
62.0,0.0005290000000002237,No,No,C1,0.7444451415549851,No
54.0,0.22225300000000203,No,No,C1,0.7444080172185739,No
54.0,0.9992480000000015,No,No,C1,0.7443767337538983,No
54.0,0.10063499999999692,No,No,C1,0.7444098735304358,No
54.0,0.006374999999998465,No,No,C1,0.7444099193339663,No
54.0,0.12226000000000425,No,No,C1,0.7444096770556267,No
54.0,0.7693859999999972,No,No,C1,0.7443877452712981,No
54.0,0.17953099999999722,No,No,C1,0.7444088669100739,No
54.0,0.00311600000000567,No,No,C1,0.7444098540481636,No
75.0,0.000603999999995608,No,No,C1,0.7440559349875018,No
54.0,0.3470039999999983,No,No,C1,0.7444046806930403,No
54.0,9.70000000037885e-05,No,No,C1,0.7444097447351896,No
54.0,1.7999999997186933e-05,No,No,C1,0.7444097413545541,No
54.0,9.600000000631326e-05,No,No,C1,0.744409744694735,No
54.0,1.900000000887303e-05,No,No,C1,0.7444097413999113,No
54.0,0.00011899999998377098,No,No,C1,0.7444097456062267,No
54.0,1.9000000001767603e-05,No,No,C1,0.7444097413999113,No
54.0,9.900000000584441e-05,No,No,C1,0.7444097448156323,No
54.0,1.599999999513102e-05,No,No,C1,0.7444097412626205,No
54.0,5.699999999819738e-05,No,No,C1,0.7444097430687671,No
54.0,6.000000006167738e-06,No,No,C1,0.7444097408001141,No
54.0,0.0001299999999986312,No,No,C1,0.7444097460327919,No
54.0,1.6999999992606263e-05,No,No,C1,0.7444097413086483,No
54.0,0.00010000000000331966,No,No,C1,0.7444097448557729,No
54.0,1.800000000429236e-05,No,No,C1,0.7444097413545541,No
54.0,0.00011200000000144428,No,No,C1,0.7444097453327945,No
54.0,0.0015409999999960178,No,No,C1,0.7444097985835297,No
75.0,0.062105999999999995,No,No,C1,0.7440554486781236,No
54.0,0.14977800000001196,No,No,C1,0.7444093391419871,No
54.0,0.01663699999998869,No,No,C1,0.7444100272401384,No
383.0,1.7843030000000013,No,No,C1,0.7010649681452428,No
383.0,0.06382999999999583,No,No,C1,0.7010665508121634,No
365.0,0.04686900000000094,No,No,C1,0.7050870715342403,No
145.0,0.13084200000000124,No,No,C1,0.7386324683712036,No
331.0,0.013651000000002966,No,No,C1,0.7119332988803211,No
54.0,0.36793600000000026,No,No,C1,0.7444040355445096,No
54.0,0.003358999999996115,No,No,C1,0.7444098611770217,No
75.0,0.0006179999999957886,No,No,C1,0.7440559351668852,No
54.0,0.3600990000000053,No,No,C1,0.7444042827744194,No
75.0,0.051731000000003746,No,No,C1,0.744055559502065,No
718.0,1.8053099999999986,No,No,C1,0.5552527384521688,No
55.0,0.16935699999999798,No,No,C1,0.7444394284077089,No
54.0,0.053771999999995046,No,No,C1,0.7444100988867826,No
55.0,0.06483000000000771,No,No,C1,0.7444393048829829,No
54.0,0.30054299999999756,No,No,C1,0.7444060160105823,No
54.0,0.00320599999999871,No,No,C1,0.7444098569202272,No
75.0,0.0007409999999978822,No,No,C1,0.7440559361307497,No
54.0,0.05028599999999983,No,No,C1,0.7444101050600247,No
1259.0,0.15014100000000496,No,No,C2,0.7186564705977903,No
427.0,8.100000000155205e-05,No,No,C1,0.6901847182547711,No
75.0,0.21238799999999713,No,No,C1,0.7440536094910823,No
54.0,0.025556999999999164,No,No,C1,0.74441007833164,No
54.0,0.026807000000012238,No,No,C1,0.7444100839305704,No
54.0,0.36013599999999,No,No,C1,0.7444042816191515,No
54.0,0.0054029999999940514,No,No,C1,0.7444099041237031,No
75.0,0.0007030000000014525,No,No,C1,0.7440559359118837,No
54.0,0.21902899999999903,No,No,C1,0.7444080864983905,No
75.0,0.191666000000005,No,No,C1,0.744053878497763,No
55.0,0.45098200000001043,No,No,C1,0.744435942710908,No
107.0,1.4275249999999886,No,No,C1,0.7417869641788375,No
55.0,0.09449699999999694,No,No,C1,0.7444394485046314,No
54.0,0.08996300000000446,No,No,C1,0.7444099497488483,No
54.0,0.29895700000000147,No,No,C1,0.7444060594027504,No
54.0,0.007661999999996283,No,No,C1,0.7444099370256021,No
75.0,0.0012789999999966994,No,No,C1,0.7440559374416202,No
145.0,0.20026299999999964,No,No,C1,0.738632230144118,No
75.0,0.2109270000000052,No,No,C1,0.7440536287268602,No
54.0,0.026026999999999134,No,No,C1,0.7444100805434728,No
331.0,0.46106900000000195,No,No,C1,0.7119331581064163,No
54.0,0.20970099999999547,No,No,C1,0.744408279519077,No
54.0,1.0826619999999991,No,No,C1,0.7443725405287114,No
54.0,0.8130260000000007,No,No,C1,0.7443857519367758,No
54.0,0.0032580000000024256,No,No,C1,0.744409858439793,No
75.0,0.0006199999999978445,No,No,C1,0.7440559351909162,No
62.0,0.10850500000000096,No,No,C1,0.7444455026891353,No
75.0,0.3033099999999962,No,No,C1,0.7440523350378274,No
54.0,0.017805000000016946,No,No,C1,0.7444100354997696,No
55.0,0.4615789999999791,No,No,C1,0.744435732187422,No
331.0,1.516444000000007,No,No,C1,0.7119303854552452,No
54.0,0.5923870000000022,No,No,C1,0.7443954111628186,No
54.0,0.0032569999999907395,No,No,C1,0.7444098584113581,No
75.0,0.000586000000012632,No,No,C1,0.7440559347251056,No
75.0,0.41120099999999127,No,No,C1,0.7440507027311033,No
54.0,0.014589000000000851,No,No,C1,0.7444100109359653,No
74.0,0.21277900000000471,No,No,C1,0.7440903352171924,No
74.0,0.00020099999999700913,No,No,C1,0.7440904653919884,No
331.0,0.010637000000002672,No,No,C1,0.7119332956694236,No
145.0,0.5416219999999967,No,No,C1,0.7386301656047936,No
191.0,0.6876519999999999,No,No,C1,0.7333343751963377,No
54.0,0.2593690000000066,No,No,C1,0.7444071225790032,No
54.0,0.8556179999999927,No,No,C1,0.7443837483741973,No
54.0,0.004566000000004067,No,No,C1,0.7444098886206321,No
75.0,0.0008919999999932315,No,No,C1,0.7440559367170265,No
55.0,0.06868000000000762,No,No,C1,0.7444393288451352,No
66.0,0.07081999999999056,No,No,C1,0.7443555094792527,No
191.0,0.000194000000007577,No,No,C1,0.7333346053930135,No
75.0,0.27248600000000067,No,No,C1,0.7440527784230263,No
54.0,0.014644000000004098,No,No,C1,0.744410011401409,No
331.0,0.06711399999998946,No,No,C1,0.7119333428295683,No
55.0,0.4825540000000075,No,No,C1,0.7444352998422248,No
55.0,0.15114500000000675,No,No,C1,0.7444394771433851,No
74.0,0.009988999999990256,No,No,C1,0.7440904810818352,No
66.0,0.0002190000000013015,No,No,C1,0.7443554307148209,No
55.0,0.26450499999999266,No,No,C1,0.7444387603652661,No
54.0,0.024338000000000193,No,No,C1,0.7444100724101237,No
54.0,3.900000000101045e-05,No,No,C1,0.7444097422859509,No
55.0,0.2951020000000071,No,No,C1,0.7444384219448095,No
55.0,0.3475040000000007,No,No,C1,0.7444377317016146,No
191.0,0.07935699999999457,No,No,C1,0.7333346270475029,No
66.0,0.0037850000000005934,No,No,C1,0.7443554466811859,No
55.0,0.017913999999997543,No,No,C1,0.7444388377650111,No
55.0,0.06911600000000817,No,No,C1,0.7444393314059035,No
54.0,0.7557979999999915,No,No,C1,0.7443883584870075,No
54.0,0.0031970000000001164,No,No,C1,0.7444098566491613,No
75.0,0.0006820000000047344,No,No,C1,0.7440559357683826,No
55.0,0.3939550000000054,No,No,C1,0.744436986833789,No
75.0,0.01732699999999454,No,No,C1,0.7440558829636287,No
54.0,0.016335000000005095,No,No,C1,0.7444100249473545,No
55.0,0.8209789999999941,No,No,C1,0.7444255997635771,No
66.0,0.3417450000000031,No,No,C1,0.7443547295924916,No
55.0,0.05169699999999722,No,No,C1,0.7444392074994461,No
55.0,0.03049000000001456,No,No,C1,0.7444389949199053,No
55.0,0.03706099999998713,No,No,C1,0.7444390668408987,No
54.0,0.19935900000000117,No,No,C1,0.7444084857935627,No
239.0,0.0008020000000001914,No,No,C1,0.7268846501085187,No
329.0,0.009579000000002225,No,No,C1,0.7123056416336838,No
54.0,0.16555599999999515,No,No,C1,0.7444091051528334,No
54.0,0.011295999999994422,No,No,C1,0.7444099802683082,No
55.0,0.0074440000000066675,No,No,C1,0.7444386883792142,No
147.0,0.0005850000000009459,No,No,C1,0.7384208883038064,No
55.0,0.0436639999999997,No,No,C1,0.7444391342791888,No
145.0,0.049533999999994194,No,No,C1,0.7386325630126523,No
1335.0,0.0476770000000073,No,No,C2,0.7317951235201758,No
1494.0,3.2000000004472895e-05,No,No,C2,0.7466116832039793,No
814.0,0.0,No,No,C2,0.5269600318256642,No
54.0,0.2201429999999931,No,No,C1,0.7444080627570122,No
54.0,0.14319799999999816,No,No,C1,0.7444094281409295,No
55.0,0.23409099999999938,No,No,C1,0.7444390410720951,No
55.0,0.005147000000000901,No,No,C1,0.744438651845709,No
55.0,0.006326999999998861,No,No,C1,0.7444386711615165,No
55.0,0.004292000000006624,No,No,C1,0.7444386373446958,No
55.0,0.00603299999999507,No,No,C1,0.7444386664518788,No
55.0,0.007242000000005078,No,No,C1,0.7444386853072562,No
54.0,0.12571099999999547,No,No,C1,0.7444096395010693,No
54.0,0.0032860000000027867,No,No,C1,0.7444098592240891,No
75.0,0.0006669999999999732,No,No,C1,0.7440559356536853,No
75.0,0.4113929999999968,No,No,C1,0.7440506996601621,No
54.0,0.015302000000005478,No,No,C1,0.7444100168653556,No
359.0,0.442348999999993,No,No,C1,0.7063704517118328,No
1259.0,0.9957210000000032,No,No,C2,0.7186557279691516,No
427.0,0.00011800000000050659,No,No,C1,0.6901847182405182,No
54.0,0.27603000000000577,No,No,C1,0.7444066797160847,No
54.0,0.003909999999990532,No,No,C1,0.7444098745272077,No
54.0,0.8489160000000027,No,No,C1,0.7443840678036908,No
54.0,0.0033399999999943475,No,No,C1,0.7444098606806683,No
75.0,0.0006040000000098189,No,No,C1,0.7440559349875018,No
55.0,0.1940139999999957,No,No,C1,0.7444393169094374,No
75.0,0.21745699999999601,No,No,C1,0.744053541964522,No
54.0,0.01719900000000507,No,No,C1,0.7444100313500339,No
55.0,0.1368619999999936,No,No,C1,0.7444394977654718,No
86.0,2.3632670000000076,No,No,C1,0.7432961091355991,No
54.0,0.10799300000000756,No,No,C1,0.7444098130301383,No
54.0,0.006204999999994243,No,No,C1,0.744409916879816,No
75.0,0.0006429999999966185,No,No,C1,0.7440559354390908,No
145.0,0.1406429999999972,No,No,C1,0.738632445974239,No
54.0,0.2446470000000147,No,No,C1,0.7444075005108303,No
75.0,0.025596999999990544,No,No,C1,0.7440558100313573,No
359.0,0.7966679999999968,No,No,C1,0.7063697650287244,No
55.0,0.06153999999999371,No,No,C1,0.7444392829868072,No
54.0,0.13768900000000883,No,No,C1,0.7444094983617211,No
66.0,0.02883299999999167,No,No,C1,0.7443555077433499,No
54.0,0.15607200000000887,No,No,C1,0.7444092508875834,No
571.0,0.00019399999999336615,No,No,C1,0.6406516293922266,No
105.0,0.19420500000001084,No,No,C1,0.7419396300119112,No
384.0,0.00035799999999142074,No,No,C1,0.7008355840459464,No
66.0,0.02108000000002619,No,No,C1,0.7443554959345787,No
54.0,0.13524199999997677,No,No,C1,0.7444095284195431,No
145.0,0.08978899999999612,No,No,C1,0.7386325372265694,No
170.0,0.2059110000000004,No,No,C1,0.7358694454796629,No
54.0,0.22059500000000298,No,No,C1,0.7444080530589007,No
54.0,0.16202099999999575,No,No,C1,0.7444091619259596,No
139.0,7.200000000295859e-05,No,No,C1,0.7391650837721364,No
506.0,0.20152000000000214,No,No,C1,0.6660462811527875,No
54.0,0.13051300000002186,No,No,C1,0.7444095850078654,No
54.0,0.003364999999973861,No,No,C1,0.7444098613325908,No
75.0,0.0013749999999959073,No,No,C1,0.7440559375879224,No
54.0,0.1057830000000024,No,No,C1,0.7444098316658645,No
61.0,4.9000000004184585e-05,No,No,C1,0.7444469984040885,No
54.0,7.600000000707041e-05,No,No,C1,0.7444097438723527,No
75.0,0.30470499999997,No,No,C1,0.744052314567637,No
54.0,0.01724100000002693,No,No,C1,0.744410031648028,No
377.0,0.5180849999999992,No,No,C1,0.7024349361119284,No
54.0,2.0502249999999975,No,No,C1,0.744319233634751,No
54.0,0.005020000000001801,No,No,C1,0.7444098972470597,No
75.0,0.0007579999999762776,No,No,C1,0.7440559362142699,No
75.0,0.4104920000000192,No,No,C1,0.744050713853512,No
54.0,0.014567999999997028,No,No,C1,0.7444100107554433,No
145.0,0.7512030000000038,No,No,C1,0.7386285409298325,No
161.0,1.0135560000000083,No,No,C1,0.7368896959132943,No
54.0,0.8057409999999692,No,No,C1,0.7443860890110168,No
54.0,0.004273000000011962,No,No,C1,0.7444098826101131,No
75.0,0.000655000000008954,No,No,C1,0.7440559355507471,No
75.0,0.4108200000000011,No,No,C1,0.7440507087418606,No
54.0,0.014034000000023639,No,No,C1,0.744410006086155,No
62.0,0.08442899999997167,No,No,C1,0.7444454797178862,No
62.0,0.4542940000000044,No,No,C1,0.7444429921990455,No
169.0,0.0017170000000277241,No,No,C1,0.7359842143693575,No
62.0,0.4959909999999752,No,No,C1,0.7444424904723186,No
539.0,0.008358999999998673,No,No,C1,0.6538917390691715,No
359.0,0.12260700000000213,No,No,C1,0.7063706985316429,No
62.0,0.615719999999996,No,No,C1,0.7444408774308251,No
62.0,0.25456300000000454,No,No,C1,0.7444449731534994,No
62.0,0.00019899999999495321,No,No,C1,0.7444451383210613,No
130.0,0.09345299999999668,No,No,C1,0.7399459053230248,No
54.0,0.44314800000000787,No,No,C1,0.7444013758644955,No
54.0,0.005424999999974034,No,No,C1,0.7444099045054737,No
75.0,0.0008810000000210039,No,No,C1,0.7440559366877908,No
161.0,0.18411199999999894,No,No,C1,0.7368905110168048,No
161.0,0.00036500000000216914,No,No,C1,0.7368904528452338,No
75.0,0.22642600000000357,No,No,C1,0.7440534203840434,No
54.0,0.008459999999999468,No,No,C1,0.7444099472580571,No
130.0,0.6752260000000234,No,No,C1,0.7399457404419201,No
145.0,1.0905989999999974,No,No,C1,0.7386253234080614,No
361.0,0.21638599999999997,No,No,C1,0.7059476013924029,No
359.0,0.32014599999997984,No,No,C1,0.7063706000348906,No
130.0,0.9073950000000224,No,No,C1,0.7399452720203759,No
116.0,0.29349399999998127,No,No,C1,0.7410896443701338,No
116.0,0.02942600000000084,No,No,C1,0.7410896182581828,No
1259.0,0.20908399999999006,No,No,C2,0.7186564671832039,No
443.0,0.0001010000000007949,No,No,C1,0.6857903686547515,No
54.0,0.39387700000000336,No,No,C1,0.744403193993952,No
62.0,0.6348579999999941,No,No,C1,0.7444406024082155,No
377.0,0.08632400000000473,No,No,C1,0.7024351247662374,No
128.0,0.0592500000000058,No,No,C1,0.7401134595729895,No
54.0,0.3498659999999916,No,No,C1,0.7444045955162474,No
141.0,0.00010400000000743148,No,No,C1,0.7389889064895713,No
1514.0,0.00016600000003563764,No,No,C2,0.7443533880829527,No
84.0,0.0,No,No,C1,0.7434463598146979,No
54.0,0.1693679999999631,No,No,C1,0.744409041940834,No
54.0,0.004751999999996315,No,No,C1,0.7444098922129725,No
54.0,0.15066699999999855,No,No,C1,0.7444093268656371,No
