ClientUsername,ClientIPAddress,ClientMACAddress,AssociationTime,APName,APMACAddress,SessionDuration,AvgSessionThroughputKbps,BytesSent,BytesReceived,DisassociationTime
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 13:52:14 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,15 min 2 sec,17.5,105000,1864369,Fri Dec 01 14:07:16 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 12:37:05 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 15 min 9 sec,74.5,16670281,25302786,Fri Dec 01 13:52:14 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 11:16:57 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,25 min 2 sec,0.3,25600,33002,Fri Dec 01 11:41:59 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 10:51:54 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,25 min 2 sec,20.9,76556,3848726,Fri Dec 01 11:16:57 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 09:06:39 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 45 min 14 sec,0.8,152930,453028,Fri Dec 01 10:51:54 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 08:21:33 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,45 min 6 sec,45.4,316699,15036771,Fri Dec 01 09:06:39 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Dec 01 05:51:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 30 min 11 sec,12.3,9961842,3903756,Fri Dec 01 08:21:33 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 30 15:16:05 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,50 min 4 sec,4.4,305776,1242336,Thu Nov 30 16:06:10 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 30 14:00:55 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 15 min 9 sec,4.8,165954,2528387,Thu Nov 30 15:16:05 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 30 13:25:51 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,35 min 4 sec,39.6,164112,10241504,Thu Nov 30 14:00:55 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 30 12:35:45 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,50 min 5 sec,5.5,82420,1991979,Thu Nov 30 13:25:51 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 30 11:25:38 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0.6,9207,18610,Thu Nov 30 11:35:39 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 30 10:40:33 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,45 min 4 sec,170.4,9977900,47648298,Thu Nov 30 11:25:38 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 29 12:24:26 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 50 min 26 sec,5.6,788391,8689302,Wed Nov 29 16:14:53 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 29 10:59:18 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,30 min 2 sec,10.0,63384,1680250,Wed Nov 29 11:29:21 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 29 10:29:14 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,30 min 3 sec,1.7,78593,294047,Wed Nov 29 10:59:18 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 29 10:04:11 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,25 min 3 sec,1.4,74302,196599,Wed Nov 29 10:29:14 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 29 06:28:46 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 35 min 25 sec,20.5,1276709,31781068,Wed Nov 29 10:04:11 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 15:43:14 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,30 min 2 sec,0,1204,1737,Tue Nov 28 16:13:17 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 14:08:03 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 35 min 11 sec,4.4,388959,2762142,Tue Nov 28 15:43:14 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 12:52:49 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 15 min 13 sec,1.1,172598,430876,Tue Nov 28 14:08:03 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 12:17:45 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,35 min 3 sec,80.7,363738,20868253,Tue Nov 28 12:52:49 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 11:22:40 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Tue Nov 28 11:27:40 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 08:52:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 30 min 19 sec,8.8,430895,9453014,Tue Nov 28 11:22:40 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 08:32:18 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,20 min 2 sec,8.5,114661,1167306,Tue Nov 28 08:52:21 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 08:12:16 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,20 min 2 sec,489.0,70183068,3330441,Tue Nov 28 08:32:18 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 28 07:07:08 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 5 min 7 sec,2.9,482378,925670,Tue Nov 28 08:12:16 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 16:21:56 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Mon Nov 27 16:26:56 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 14:46:46 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 35 min 9 sec,42.2,28270749,1850299,Mon Nov 27 16:21:56 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 13:26:35 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 20 min 10 sec,0.9,126228,392886,Mon Nov 27 14:46:46 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 12:56:31 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,30 min 3 sec,0.7,39317,126682,Mon Nov 27 13:26:35 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 12:21:27 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,35 min 4 sec,0.8,53790,146308,Mon Nov 27 12:56:31 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 11:21:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Mon Nov 27 11:26:21 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 08:51:01 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 30 min 19 sec,5.5,376353,5831934,Mon Nov 27 11:21:21 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Mon Nov 27 07:15:51 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 35 min 10 sec,0.8,137310,464591,Mon Nov 27 08:51:01 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 24 12:24:19 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 55 min 20 sec,11.2,11895530,2024827,Fri Nov 24 15:19:39 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 24 07:18:43 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,4 hrs 5 min 29 sec,8.2,963485,14028556,Fri Nov 24 11:24:13 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 24 05:53:38 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 25 min 4 sec,53.9,28912669,5479550,Fri Nov 24 07:18:43 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 23 14:13:14 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,489,271,Thu Nov 23 14:23:15 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 23 13:03:05 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 10 min 8 sec,3.7,333591,1604432,Thu Nov 23 14:13:14 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 23 12:33:02 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,0,0,Thu Nov 23 12:43:03 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 23 11:32:56 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,0,0,Thu Nov 23 11:42:57 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 23 11:22:55 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 1 sec,5.7,91901,335575,Thu Nov 23 11:32:56 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 23 06:57:22 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,4 hrs 25 min 33 sec,55.4,84847931,25459277,Thu Nov 23 11:22:55 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 22 12:06:39 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,4 hrs 0 min 28 sec,11.3,2254689,18044857,Wed Nov 22 16:07:08 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 22 09:41:22 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 35 min 12 sec,1.3,202243,614449,Wed Nov 22 11:16:34 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 22 09:21:19 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,20 min 2 sec,5.5,486893,337257,Wed Nov 22 09:41:22 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Wed Nov 22 06:46:01 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 35 min 17 sec,8.1,1228025,8194775,Wed Nov 22 09:21:19 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 21 14:40:38 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 30 min 10 sec,161.2,89960911,3716661,Tue Nov 21 16:10:48 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 21 12:20:19 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 20 min 18 sec,32.1,28905342,4823420,Tue Nov 21 14:40:38 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 21 09:14:56 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 0 min 16 sec,5.7,323861,4629399,Tue Nov 21 11:15:12 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 21 07:19:41 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 55 min 14 sec,24.5,692744,20481886,Tue Nov 21 09:14:56 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 21 07:09:40 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,154.7,5497773,6127510,Tue Nov 21 07:19:41 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Tue Nov 21 06:54:39 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,15 min 1 sec,3.2,137195,228247,Tue Nov 21 07:09:40 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 14:48:44 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,30 min 3 sec,0,0,0,Fri Nov 17 15:18:47 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 12:43:28 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 5 min 16 sec,43.3,1730190,38912682,Fri Nov 17 14:48:44 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 12:38:27 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,120.7,51358,4481547,Fri Nov 17 12:43:28 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 11:28:20 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Fri Nov 17 11:33:20 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 11:23:19 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,5 min 0 sec,5.8,87907,128615,Fri Nov 17 11:28:20 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 11:18:19 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,6.3,74524,160500,Fri Nov 17 11:23:19 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 07:37:49 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 40 min 29 sec,18.6,961235,29840761,Fri Nov 17 11:18:19 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Fri Nov 17 05:57:43 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 40 min 6 sec,1.0,224975,560683,Fri Nov 17 07:37:49 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 16 12:27:04 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 40 min 27 sec,1.4,734368,1557814,Thu Nov 16 16:07:32 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 16 11:26:58 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Thu Nov 16 11:31:58 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 16 11:21:58 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,5 min 0 sec,6.5,45435,197136,Thu Nov 16 11:26:58 BRST 2017
006548,172.24.1.27,34:23:ba:74:4d:18,Thu Nov 16 10:11:49 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 10 min 8 sec,736.6,197503446,190018142,Thu Nov 16 11:21:58 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 16:33:33 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,40 min 3 sec,0.7,43786,102035,Wed Nov 01 17:13:36 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 16:23:32 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,1.2,46843,45521,Wed Nov 01 16:33:33 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 14:08:15 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 15 min 17 sec,1.8,474543,1304902,Wed Nov 01 16:23:32 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 13:23:10 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,45 min 5 sec,7382.6,2431251473,65100926,Wed Nov 01 14:08:15 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 08:37:32 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 50 min 31 sec,863.4,1238459637,168350278,Wed Nov 01 12:28:04 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 08:32:32 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,86.1,50732,3183375,Wed Nov 01 08:37:32 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 07:42:28 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,50 min 4 sec,21.6,257669,7835198,Wed Nov 01 08:32:32 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Wed Nov 01 07:02:26 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,40 min 1 sec,1.0,90904,209439,Wed Nov 01 07:42:28 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 14:49:55 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 20 min 18 sec,5.7,805031,5048224,Tue Oct 31 17:10:14 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 13:54:48 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,55 min 7 sec,1.6,164933,509648,Tue Oct 31 14:49:55 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 13:19:44 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,35 min 3 sec,30.5,763871,7247361,Tue Oct 31 13:54:48 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 12:04:35 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,15 min 1 sec,4.5,2890,23779,Tue Oct 31 12:19:37 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 10:54:25 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 10 min 9 sec,1.7,245489,653555,Tue Oct 31 12:04:35 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 09:29:13 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 25 min 12 sec,37.6,582213,23452271,Tue Oct 31 10:54:25 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Tue Oct 31 07:03:59 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 25 min 13 sec,3.7,581098,3416424,Tue Oct 31 09:29:13 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Mon Oct 30 17:04:43 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,164,280,Mon Oct 30 17:14:44 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Mon Oct 30 13:24:15 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 40 min 28 sec,66.3,104910800,4752221,Mon Oct 30 17:04:43 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Mon Oct 30 12:34:05 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,10 min 0 sec,0,0,0,Mon Oct 30 12:44:05 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Mon Oct 30 08:58:32 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 35 min 33 sec,62.6,77814350,23437471,Mon Oct 30 12:34:05 BRST 2017
006548,172.24.0.181,34:23:ba:74:4d:18,Mon Oct 30 06:53:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 5 min 10 sec,3.0,331403,2454579,Mon Oct 30 08:58:32 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Fri Oct 20 16:21:35 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Fri Oct 20 16:26:35 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Fri Oct 20 15:01:22 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 20 min 12 sec,1.9,224851,932315,Fri Oct 20 16:21:35 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Fri Oct 20 13:21:10 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 40 min 12 sec,3.6,731842,1958388,Fri Oct 20 15:01:22 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Fri Oct 20 12:11:03 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0.3,1109,387,Fri Oct 20 12:16:03 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Fri Oct 20 06:55:27 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 hrs 15 min 36 sec,5.7,9534477,3848637,Fri Oct 20 12:11:03 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 17:04:51 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Thu Oct 19 17:09:51 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 14:49:34 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,2 hrs 15 min 17 sec,0.7,229594,450110,Thu Oct 19 17:04:51 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 14:44:33 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,1.9,13191,57871,Thu Oct 19 14:49:34 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 14:39:33 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,1.9,14948,58290,Thu Oct 19 14:44:33 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 13:14:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 25 min 11 sec,1.2,269672,505414,Thu Oct 19 14:39:33 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 12:19:14 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,5 min 0 sec,0,0,0,Thu Oct 19 12:24:14 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 12:14:14 BRST 2017,P01-A01-AP1-PC,18:9c:5d:44:77:c0,5 min 0 sec,2.3,26237,61735,Thu Oct 19 12:19:14 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 10:18:57 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 55 min 16 sec,122.6,85652122,20347114,Thu Oct 19 12:14:14 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 09:08:46 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 10 min 11 sec,160.2,53192233,31132010,Thu Oct 19 10:18:57 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Thu Oct 19 08:03:33 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,1 hrs 5 min 12 sec,122.6,21754404,38184825,Thu Oct 19 09:08:46 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Tue Oct 17 12:03:21 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,20 min 1 sec,3.7,114827,219702,Tue Oct 17 12:23:22 BRST 2017
006548,172.24.1.201,34:23:ba:74:4d:18,Tue Oct 17 08:22:49 BRST 2017,P12-TER-AP1-AI,18:9c:5d:44:7a:c0,3 hrs 40 min 31 sec,27.4,26195390,19175724,Tue Oct 17 12:03:21 BRST 2017
