No.,Time,Source,Destination,Protocol,Length,Info,TBP
1120439,2217.045709,192.168.0.6,192.168.0.2,TCP,66,"58113  >  445 [FIN, ACK] Seq=283 Ack=851 Win=3669952 Len=0 TSval=277617180 TSecr=39605649",1.0000003385357559e-06
1120457,2217.11076,192.168.0.6,192.168.0.255,NBNS,110,Release NB MACBOOKPRO-9849<00>,0.0650510000000395
1120978,2219.331837,192.168.0.6,239.192.152.143,UDP,161,6771  >  6771 Len=119,2.2210770000001503
